"Status","Year","Age","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Intelligence Analysis","Outside London","20","[c]","29550","27650"
"Leaver CS","2023","40-49","Internal Audit","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","London","100","[c]","62410","64680"
"Leaver CS","2023","40-49","Legal","Outside London","85","[c]","50090","49160"
"Leaver CS","2023","40-49","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","London","25","[c]","64580","65240"
"Leaver CS","2023","40-49","Medicine","Outside London","70","[c]","47820","40590"
"Leaver CS","2023","40-49","Operational Delivery","London","605","[c]","40550","32520"
"Leaver CS","2023","40-49","Operational Delivery","Outside London","2880","[c]","28020","26780"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","London","45","[c]","54600","48510"
"Leaver CS","2023","40-49","Other","Outside London","105","[c]","28310","21690"
"Leaver CS","2023","40-49","Other","Unknown","20","[c]","34880","33710"
"Leaver CS","2023","40-49","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","London","185","[c]","59760","58380"
"Leaver CS","2023","40-49","Policy","Outside London","65","[c]","45430","38310"
"Leaver CS","2023","40-49","Project Delivery","London","50","[c]","56750","56120"
"Leaver CS","2023","40-49","Project Delivery","Outside London","150","[c]","46580","43180"
"Leaver CS","2023","40-49","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outside London","50","[c]","35820","32260"
"Leaver CS","2023","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","30","[c]","46660","41660"
"Leaver CS","2023","40-49","Science and Engineering","Outside London","190","[c]","40120","38110"
"Leaver CS","2023","40-49","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Outside London","95","[c]","32590","30560"
"Leaver CS","2023","40-49","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Outside London","15","[c]","42030","39300"
"Leaver CS","2023","40-49","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Outside London","10","[c]","45870","42250"
"Leaver CS","2023","40-49","Tax","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","245","[c]","66790","61850"
"Leaver CS","2023","40-49","Unknown","Outside London","325","[c]","46340","40700"
"Leaver CS","2023","40-49","Unknown","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","10","[c]","56070","42370"
"Leaver CS","2023","50-59","Commercial","Outside London","55","[c]","46900","41030"
"Leaver CS","2023","50-59","Communications","London","20","[c]","48350","41880"
"Leaver CS","2023","50-59","Communications","Outside London","20","[c]","42080","39140"
"Leaver CS","2023","50-59","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","15","[c]","41430","34440"
"Leaver CS","2023","50-59","Counter Fraud","Outside London","80","[c]","27740","27570"
"Leaver CS","2023","50-59","Digital, Data and Technology","London","60","[c]","58200","57430"
"Leaver CS","2023","50-59","Digital, Data and Technology","Outside London","240","[c]","45720","42180"
"Leaver CS","2023","50-59","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","London","35","[c]","56040","49580"
"Leaver CS","2023","50-59","Finance","Outside London","120","[c]","44360","41510"
"Leaver CS","2023","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","London","45","[c]","54330","46860"
"Leaver CS","2023","50-59","Human Resources","Outside London","235","[c]","34610","30080"
"Leaver CS","2023","50-59","Human Resources","Overseas","15","[c]","55730","53350"
"Leaver CS","2023","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","Outside London","50","[c]","66630","77470"
"Leaver CS","2023","50-59","Intelligence Analysis","London","10","[c]","38150","37820"
"Leaver CS","2023","50-59","Intelligence Analysis","Outside London","25","[c]","31510","29520"
"Leaver CS","2023","50-59","Internal Audit","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Outside London","15","[c]","42640","39980"
"Leaver CS","2023","50-59","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Outside London","15","[c]","31530","27370"
"Leaver CS","2023","50-59","Legal","London","55","[c]","66940","68660"
"Leaver CS","2023","50-59","Legal","Outside London","115","[c]","53990","54980"
"Leaver CS","2023","50-59","Medicine","London","15","[c]","86850","89000"
"Leaver CS","2023","50-59","Medicine","Outside London","60","[c]","58180","47670"
"Leaver CS","2023","50-59","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Operational Delivery","London","555","[c]","39200","31060"
"Leaver CS","2023","50-59","Operational Delivery","Outside London","4195","[c]","28610","26780"
"Leaver CS","2023","50-59","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Operational Delivery","Unknown","15","[c]","31370","27880"
"Leaver CS","2023","50-59","Other","London","40","[c]","45620","34070"
"Leaver CS","2023","50-59","Other","Outside London","190","[c]","30470","22220"
"Leaver CS","2023","50-59","Other","Unknown","35","[c]","40090","39460"
"Leaver CS","2023","50-59","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Policy","London","120","[c]","62590","59430"
"Leaver CS","2023","50-59","Policy","Outside London","95","[c]","45980","41490"
"Leaver CS","2023","50-59","Project Delivery","London","35","[c]","59570","54840"
"Leaver CS","2023","50-59","Project Delivery","Outside London","160","[c]","47090","41980"
"Leaver CS","2023","50-59","Property","London","15","[c]","57470","53150"
"Leaver CS","2023","50-59","Property","Outside London","80","[c]","36640","33990"
"Leaver CS","2023","50-59","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Psychology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","London","15","[c]","54610","55050"
"Leaver CS","2023","50-59","Science and Engineering","Outside London","200","[c]","43430","41920"
"Leaver CS","2023","50-59","Security","London","25","[c]","39860","41310"
"Leaver CS","2023","50-59","Security","Outside London","180","[c]","35930","36460"
"Leaver CS","2023","50-59","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Outside London","140","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","London","190","[c]","71670","61240"
"Leaver CS","2023","50-59","Unknown","Outside London","455","[c]","45130","38330"
"Leaver CS","2023","50-59","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Outside London","45","[c]","43500","41330"
"Leaver CS","2023","60-64","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Outside London","10","[c]","43460","40040"
"Leaver CS","2023","60-64","Counter Fraud","London","15","[c]","40450","32520"
"Leaver CS","2023","60-64","Counter Fraud","Outside London","75","[c]","28550","28120"
"Leaver CS","2023","60-64","Digital, Data and Technology","London","30","[c]","52800","57720"
"Leaver CS","2023","60-64","Digital, Data and Technology","Outside London","125","[c]","41760","38900"
"Leaver CS","2023","60-64","Finance","London","25","[c]","56410","54730"
"Leaver CS","2023","60-64","Finance","Outside London","110","[c]","42210","38470"
"Leaver CS","2023","60-64","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","30","[c]","49840","45970"
"Leaver CS","2023","60-64","Human Resources","Outside London","205","[c]","30920","27740"
"Leaver CS","2023","60-64","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inspector of Education and Training","Outside London","30","[c]","73480","77470"
"Leaver CS","2023","60-64","Intelligence Analysis","London","15","[c]","36310","31870"
"Leaver CS","2023","60-64","Intelligence Analysis","Outside London","15","[c]","30070","27650"
"Leaver CS","2023","60-64","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","London","30","[c]","69000","68660"
"Leaver CS","2023","60-64","Legal","Outside London","80","[c]","55140","56450"
"Leaver CS","2023","60-64","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Outside London","45","[c]","63690","41190"
"Leaver CS","2023","60-64","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","London","320","[c]","39130","32520"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","2890","[c]","28910","27370"
"Leaver CS","2023","60-64","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","30","[c]","53160","31880"
"Leaver CS","2023","60-64","Other","Outside London","200","[c]","30580","22750"
"Leaver CS","2023","60-64","Other","Unknown","35","[c]","44480","38420"
"Leaver CS","2023","60-64","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","London","90","[c]","58100","54360"
"Leaver CS","2023","60-64","Policy","Outside London","75","[c]","49010","43440"
"Leaver CS","2023","60-64","Project Delivery","London","35","[c]","65120","59730"
"Leaver CS","2023","60-64","Project Delivery","Outside London","130","[c]","47970","44230"
"Leaver CS","2023","60-64","Property","London","10","[c]","42410","42170"
"Leaver CS","2023","60-64","Property","Outside London","95","[c]","38390","36460"
"Leaver CS","2023","60-64","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Science and Engineering","Outside London","130","[c]","42610","41480"
"Leaver CS","2023","60-64","Security","London","15","[c]","36080","26400"
"Leaver CS","2023","60-64","Security","Outside London","110","[c]","36730","39300"
"Leaver CS","2023","60-64","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tax","London","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tax","Outside London","170","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","110","[c]","58300","56390"
"Leaver CS","2023","60-64","Unknown","Outside London","300","[c]","46210","41500"
"Leaver CS","2023","60-64","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","20","[c]","42760","40310"
"Leaver CS","2023","65+","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","20","[c]","31970","31880"
"Leaver CS","2023","65+","Counter Fraud","Outside London","85","[c]","27260","27570"
"Leaver CS","2023","65+","Digital, Data and Technology","London","15","[c]","52290","50160"
"Leaver CS","2023","65+","Digital, Data and Technology","Outside London","80","[c]","36170","34170"
"Leaver CS","2023","65+","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","15","[c]","44940","46260"
"Leaver CS","2023","65+","Finance","Outside London","70","[c]","36170","33720"
"Leaver CS","2023","65+","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","15","[c]","46440","41380"
"Leaver CS","2023","65+","Human Resources","Outside London","185","[c]","29790","27470"
"Leaver CS","2023","65+","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inspector of Education and Training","Outside London","20","[c]","71190","77470"
"Leaver CS","2023","65+","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Knowledge and Information Management","Outside London","15","[c]","28390","27500"
"Leaver CS","2023","65+","Legal","London","20","[c]","68050","68070"
"Leaver CS","2023","65+","Legal","Outside London","45","[c]","51910","56450"
"Leaver CS","2023","65+","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medicine","Outside London","25","[c]","59990","40590"
"Leaver CS","2023","65+","Operational Delivery","London","305","[c]","30970","28970"
"Leaver CS","2023","65+","Operational Delivery","Outside London","2520","[c]","26440","24360"
"Leaver CS","2023","65+","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other","London","25","[c]","44660","31350"
"Leaver CS","2023","65+","Other","Outside London","160","[c]","26240","21690"
"Leaver CS","2023","65+","Other","Unknown","15","[c]","39940","33360"
"Leaver CS","2023","65+","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Policy","London","40","[c]","54000","45240"
"Leaver CS","2023","65+","Policy","Outside London","25","[c]","44630","42160"
"Leaver CS","2023","65+","Project Delivery","London","15","[c]","56430","58210"
"Leaver CS","2023","65+","Project Delivery","Outside London","70","[c]","42560","41100"
"Leaver CS","2023","65+","Property","London","15","[c]","39700","40190"
"Leaver CS","2023","65+","Property","Outside London","80","[c]","33670","28440"
"Leaver CS","2023","65+","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Science and Engineering","Outside London","125","[c]","37160","35650"
"Leaver CS","2023","65+","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","15","[c]","37360","38930"
"Leaver CS","2023","65+","Security","Outside London","100","[c]","26840","22440"
"Leaver CS","2023","65+","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tax","London","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tax","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","60","[c]","53220","47760"
"Leaver CS","2023","65+","Unknown","Outside London","220","[c]","38320","31940"
"Leaver CS","2023","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Veterinarian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","London","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","London","25","[c]","31840","30960"
"Leaver Dept.","2023","20-29","Commercial","Outside London","35","[c]","32220","31290"
"Leaver Dept.","2023","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","London","85","[c]","34880","33570"
"Leaver Dept.","2023","20-29","Communications","Outside London","20","[c]","28560","30660"
"Leaver Dept.","2023","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","London","15","[c]","30490","32520"
"Leaver Dept.","2023","20-29","Counter Fraud","Outside London","40","[c]","28370","28120"
"Leaver Dept.","2023","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","London","65","[c]","36420","34550"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","Outside London","90","[c]","33060","30850"
"Leaver Dept.","2023","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Economics","London","95","[c]","39260","36540"
"Leaver Dept.","2023","20-29","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","London","65","[c]","36050","33250"
"Leaver Dept.","2023","20-29","Finance","Outside London","40","[c]","31580","30450"
"Leaver Dept.","2023","20-29","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","London","60","[c]","32910","30720"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","70","[c]","29870","26980"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","International Trade","London","35","[c]","34500","34110"
"Leaver Dept.","2023","20-29","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","London","15","[c]","35340","33430"
"Leaver Dept.","2023","20-29","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Operational Delivery","London","470","[c]","32000","31060"
"Leaver Dept.","2023","20-29","Operational Delivery","Outside London","1270","[c]","25470","25830"
"Leaver Dept.","2023","20-29","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Operational Research","London","15","[c]","39810","37230"
"Leaver Dept.","2023","20-29","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other","London","85","[c]","35250","32520"
"Leaver Dept.","2023","20-29","Other","Outside London","35","[c]","26800","25190"
"Leaver Dept.","2023","20-29","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Policy","London","785","[c]","38770","35620"
"Leaver Dept.","2023","20-29","Policy","Outside London","125","[c]","32460","30450"
"Leaver Dept.","2023","20-29","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Project Delivery","London","110","[c]","35040","33570"
"Leaver Dept.","2023","20-29","Project Delivery","Outside London","70","[c]","32230","32550"
"Leaver Dept.","2023","20-29","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Property","Outside London","15","[c]","29060","26580"
"Leaver Dept.","2023","20-29","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Science and Engineering","London","30","[c]","34120","32000"
"Leaver Dept.","2023","20-29","Science and Engineering","Outside London","20","[c]","31460","30650"
"Leaver Dept.","2023","20-29","Security","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Security","Outside London","15","[c]","25680","25440"
"Leaver Dept.","2023","20-29","Social Research","London","25","[c]","39700","37870"
"Leaver Dept.","2023","20-29","Social Research","Outside London","20","[c]","32970","31560"
"Leaver Dept.","2023","20-29","Statistics","London","80","[c]","35830","33250"
"Leaver Dept.","2023","20-29","Statistics","Outside London","40","[c]","33400","32970"
"Leaver Dept.","2023","20-29","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tax","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tax","Outside London","110","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","775","[c]","35740","33400"
"Leaver Dept.","2023","20-29","Unknown","Outside London","185","[c]","30800","32000"
"Leaver Dept.","2023","20-29","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","20","[c]","32950","32000"
"Leaver Dept.","2023","30-39","Commercial","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Outside London","65","[c]","38080","39090"
"Leaver Dept.","2023","30-39","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","70","[c]","46210","44270"
"Leaver Dept.","2023","30-39","Communications","Outside London","25","[c]","34130","32030"
"Leaver Dept.","2023","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
