"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Active Travel England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Active Travel England","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Active Travel England","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Advisory, Conciliation and Arbitration Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Advisory, Conciliation and Arbitration Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Advisory, Conciliation and Arbitration Service","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Advisory, Conciliation and Arbitration Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Advisory, Conciliation and Arbitration Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","AO","Heterosexual / straight","70","[c]","23330","22150"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","AO","Unknown","35","[c]","22720","22150"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","EO","Heterosexual / straight","35","[c]","27210","25920"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Animal and Plant Health Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Office","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Attorney General's Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Building Digital UK","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","AO","Heterosexual / straight","60","[c]","21420","21720"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","HEO","Heterosexual / straight","30","[c]","33160","32640"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Cabinet Office (excl. agencies)","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Central Civil Service Fast Stream","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Central Civil Service Fast Stream","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Central Civil Service Fast Stream","HEO","Unknown","460","[c]","28860","28840"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","AO","Heterosexual / straight","35","[c]","21460","21380"
"New entrant CS","2023","20-29","Companies House","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Companies House","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","HEO","Heterosexual / straight","30","[c]","34470","34110"
"New entrant CS","2023","20-29","Competition and Markets Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Competition and Markets Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Criminal Injuries Compensation Authority","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Criminal Injuries Compensation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Criminal Injuries Compensation Authority","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Criminal Injuries Compensation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Criminal Injuries Compensation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Criminal Injuries Compensation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Criminal Injuries Compensation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Criminal Injuries Compensation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Commercial Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Commercial Service","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Commercial Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Commercial Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Commercial Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Commercial Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Commercial Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Commercial Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","AO","Heterosexual / straight","60","[c]","22230","22180"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Office and Procurator Fiscal Service","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","AO","Heterosexual / straight","245","[c]","22000","21890"
"New entrant CS","2023","20-29","Crown Prosecution Service","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","EO","Heterosexual / straight","55","[c]","27500","26900"
"New entrant CS","2023","20-29","Crown Prosecution Service","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Crown Prosecution Service","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","AO","Heterosexual / straight","125","[c]","22760","21500"
"New entrant CS","2023","20-29","Defence Equipment and Support","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","AO","Unknown","130","[c]","22570","22080"
"New entrant CS","2023","20-29","Defence Equipment and Support","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","HEO","Heterosexual / straight","60","[c]","32760","32500"
"New entrant CS","2023","20-29","Defence Equipment and Support","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Equipment and Support","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","AA","Unknown","40","[c]","19290","19280"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","HEO","Heterosexual / straight","135","[c]","28640","28360"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","HEO","Unknown","80","[c]","28310","27850"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Defence Science and Technology Laboratory","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Heterosexual / straight","70","[c]","33790","34410"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Unknown","45","[c]","33790","34410"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","EO","Heterosexual / straight","50","[c]","26680","25900"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Department for Education (excl. agencies)","EO","Unknown","20","[c]","[c]","[c]"
