"Status","Year","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackburn with Darwen","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackpool","Female","45","[c]","33660","34170"
"Leaver Dept.","2023","Lancashire","Blackpool","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Chorley and West Lancashire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Chorley and West Lancashire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","East Lancashire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Lancaster and Wyre","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Lancaster and Wyre","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Mid Lancashire","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Mid Lancashire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicester","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicester","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Lincolnshire CC","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Lincolnshire CC","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","East Merseyside","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Liverpool","Female","195","[c]","29740","26750"
"Leaver Dept.","2023","Merseyside","Liverpool","Male","130","[c]","31680","27570"
"Leaver Dept.","2023","Merseyside","Sefton","Female","70","[c]","29400","28120"
"Leaver Dept.","2023","Merseyside","Sefton","Male","50","[c]","29240","28120"
"Leaver Dept.","2023","Merseyside","Wirral","Female","30","[c]","27790","26440"
"Leaver Dept.","2023","Merseyside","Wirral","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","North Yorkshire CC","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","York","Female","70","[c]","36000","33020"
"Leaver Dept.","2023","North Yorkshire","York","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Belfast","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Belfast","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Lisburn and Castlereagh","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Northumberland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Sunderland","Female","65","[c]","30250","28120"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Sunderland","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Tyneside","Female","310","[c]","30310","28120"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Tyneside","Male","230","[c]","30770","27570"
"Leaver Dept.","2023","Outer London - East and North East","Barking & Dagenham and Havering","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Barking & Dagenham and Havering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Bexley and Greenwich","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Bexley and Greenwich","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Enfield","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Redbridge and Waltham Forest","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Redbridge and Waltham Forest","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Bromley","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Croydon","Female","160","[c]","40080","35070"
"Leaver Dept.","2023","Outer London - South","Croydon","Male","120","[c]","44110","37760"
"Leaver Dept.","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Barnet","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Barnet","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Brent","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Ealing","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Ealing","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Harrow and Hillingdon","Female","30","[c]","34340","32350"
"Leaver Dept.","2023","Outer London - West and North West","Harrow and Hillingdon","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","45","[c]","31720","31060"
"Leaver Dept.","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Shropshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Shropshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Staffordshire CC","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Staffordshire CC","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Stoke-on-Trent","Female","55","[c]","25200","21690"
"Leaver Dept.","2023","Shropshire and Staffordshire","Stoke-on-Trent","Male","30","[c]","24940","21780"
"Leaver Dept.","2023","Shropshire and Staffordshire","Telford and Wrekin","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Telford and Wrekin","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","South Yorkshire","Sheffield","Female","135","[c]","34750","30860"
"Leaver Dept.","2023","South Yorkshire","Sheffield","Male","110","[c]","35560","32640"
"Leaver Dept.","2023","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","Scottish Borders","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Lanarkshire","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Lanarkshire","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","Brighton and Hove","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Surrey","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Surrey","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Sussex CC","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Sussex CC","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Surrey","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Surrey","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (North East)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (North East)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (South West)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (South West)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Darlington","Female","45","[c]","40750","37590"
"Leaver Dept.","2023","Tees Valley and Durham","Darlington","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Durham","Female","70","[c]","26560","22520"
"Leaver Dept.","2023","Tees Valley and Durham","Durham","Male","50","[c]","28000","22520"
"Leaver Dept.","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","South Teesside","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","South Teesside","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","85","[c]","32710","32000"
"Leaver Dept.","2023","Unknown","Unknown","Male","70","[c]","35520","32730"
"Leaver Dept.","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","Glasgow City","Female","240","[c]","29610","27570"
"Leaver Dept.","2023","West Central Scotland","Glasgow City","Male","180","[c]","29160","27570"
"Leaver Dept.","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","North Lanarkshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","North Lanarkshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Birmingham","Female","235","[c]","31960","28120"
"Leaver Dept.","2023","West Midlands","Birmingham","Male","190","[c]","32240","28120"
"Leaver Dept.","2023","West Midlands","Coventry","Female","60","[c]","37590","36590"
"Leaver Dept.","2023","West Midlands","Coventry","Male","45","[c]","42950","37590"
"Leaver Dept.","2023","West Midlands","Dudley","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Dudley","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Sandwell","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Solihull","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Solihull","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Walsall","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Wolverhampton","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands","Wolverhampton","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Central Valleys","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Central Valleys","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Conwy and Denbighshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Gwent Valleys","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","South West Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","South West Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Wales and The Valleys","Swansea","Female","140","[c]","29310","27260"
"Leaver Dept.","2023","West Wales and The Valleys","Swansea","Male","105","[c]","30890","27450"
"Leaver Dept.","2023","West Yorkshire","Bradford","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","West Yorkshire","Bradford","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","West Yorkshire","Calderdale and Kirklees","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Yorkshire","Calderdale and Kirklees","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Yorkshire","Leeds","Female","295","[c]","36000","32560"
"Leaver Dept.","2023","West Yorkshire","Leeds","Male","215","[c]","34180","29110"
"Leaver Dept.","2023","West Yorkshire","Wakefield","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Yorkshire","Wakefield","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Bedford","Female","100","[c]","26600","23640"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Bedford","Male","65","[c]","29470","30880"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","150","[c]","29070","25830"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","120","[c]","31970","30880"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Luton","Female","45","[c]","23940","23640"
"New entrant CS","2023","Bedfordshire and Hertfordshire","Luton","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","150","[c]","28530","24420"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","150","[c]","32000","27350"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","120","[c]","29610","28120"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","100","[c]","31610","30880"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","65","[c]","27880","23640"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","55","[c]","29560","32380"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","155","[c]","30210","26910"
"New entrant CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","165","[c]","32430","30880"
"New entrant CS","2023","Cheshire","Cheshire East","Female","115","[c]","27610","23640"
"New entrant CS","2023","Cheshire","Cheshire East","Male","70","[c]","28910","23640"
"New entrant CS","2023","Cheshire","Cheshire West and Chester","Female","40","[c]","28990","23640"
"New entrant CS","2023","Cheshire","Cheshire West and Chester","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Cheshire","Warrington","Female","150","[c]","31900","30250"
"New entrant CS","2023","Cheshire","Warrington","Male","135","[c]","32470","30440"
"New entrant CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","60","[c]","27040","23640"
"New entrant CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","70","[c]","33670","27080"
"New entrant CS","2023","Cumbria","East Cumbria","Female","65","[c]","26190","22150"
"New entrant CS","2023","Cumbria","East Cumbria","Male","60","[c]","26870","22150"
"New entrant CS","2023","Cumbria","West Cumbria","Female","115","[c]","24610","22150"
"New entrant CS","2023","Cumbria","West Cumbria","Male","85","[c]","31630","25350"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Derby","Female","90","[c]","24100","23640"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Derby","Male","30","[c]","26720","25350"
"New entrant CS","2023","Derbyshire and Nottinghamshire","East Derbyshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","East Derbyshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","85","[c]","26790","23640"
"New entrant CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","70","[c]","29020","28880"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Nottingham","Female","625","[c]","26890","22520"
"New entrant CS","2023","Derbyshire and Nottinghamshire","Nottingham","Male","455","[c]","27250","22520"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","75","[c]","32910","30320"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","50","[c]","34130","28880"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","70","[c]","28570","24210"
"New entrant CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","45","[c]","31930","28880"
"New entrant CS","2023","Devon","Devon CC","Female","320","[c]","28530","25920"
"New entrant CS","2023","Devon","Devon CC","Male","330","[c]","28630","27500"
"New entrant CS","2023","Devon","Plymouth","Female","155","[c]","28320","23640"
"New entrant CS","2023","Devon","Plymouth","Male","155","[c]","29280","25830"
"New entrant CS","2023","Devon","Torbay","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Devon","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","45","[c]","24680","23640"
"New entrant CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Dorset and Somerset","Dorset","Female","135","[c]","27530","24070"
"New entrant CS","2023","Dorset and Somerset","Dorset","Male","120","[c]","27710","28480"
"New entrant CS","2023","Dorset and Somerset","Somerset CC","Female","125","[c]","26860","23640"
"New entrant CS","2023","Dorset and Somerset","Somerset CC","Male","145","[c]","30750","27610"
"New entrant CS","2023","East Anglia","Breckland and South Norfolk","Female","35","[c]","27020","28680"
"New entrant CS","2023","East Anglia","Breckland and South Norfolk","Male","50","[c]","28040","28880"
"New entrant CS","2023","East Anglia","Cambridgeshire CC","Female","180","[c]","31200","27080"
"New entrant CS","2023","East Anglia","Cambridgeshire CC","Male","195","[c]","33050","28880"
"New entrant CS","2023","East Anglia","North and West Norfolk","Female","40","[c]","25240","23640"
"New entrant CS","2023","East Anglia","North and West Norfolk","Male","45","[c]","29150","28880"
"New entrant CS","2023","East Anglia","Norwich and East Norfolk","Female","125","[c]","25040","23640"
"New entrant CS","2023","East Anglia","Norwich and East Norfolk","Male","120","[c]","28090","28880"
"New entrant CS","2023","East Anglia","Peterborough","Female","135","[c]","23850","22400"
"New entrant CS","2023","East Anglia","Peterborough","Male","85","[c]","25290","22400"
"New entrant CS","2023","East Anglia","Suffolk CC","Female","260","[c]","26530","24070"
"New entrant CS","2023","East Anglia","Suffolk CC","Male","190","[c]","28540","25970"
"New entrant CS","2023","East Wales","Cardiff and Vale of Glamorgan","Female","670","[c]","29020","25610"
"New entrant CS","2023","East Wales","Cardiff and Vale of Glamorgan","Male","575","[c]","30810","25750"
"New entrant CS","2023","East Wales","Flintshire and Wrexham","Female","125","[c]","27240","24070"
"New entrant CS","2023","East Wales","Flintshire and Wrexham","Male","105","[c]","28290","28880"
"New entrant CS","2023","East Wales","Monmouthshire and Newport","Female","385","[c]","28170","24840"
"New entrant CS","2023","East Wales","Monmouthshire and Newport","Male","325","[c]","32050","31060"
"New entrant CS","2023","East Wales","Powys","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East Wales","Powys","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","105","[c]","26930","25920"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","135","[c]","29010","28880"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","115","[c]","25890","23640"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","90","[c]","26960","28880"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","50","[c]","22810","22400"
"New entrant CS","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","Angus and Dundee City","Female","435","[c]","27230","28120"
"New entrant CS","2023","Eastern Scotland","Angus and Dundee City","Male","285","[c]","27710","28120"
"New entrant CS","2023","Eastern Scotland","City of Edinburgh","Female","810","[c]","34790","31120"
"New entrant CS","2023","Eastern Scotland","City of Edinburgh","Male","605","[c]","35800","32150"
"New entrant CS","2023","Eastern Scotland","Clackmannanshire and Fife","Female","60","[c]","28330","29100"
"New entrant CS","2023","Eastern Scotland","Clackmannanshire and Fife","Male","55","[c]","29990","27500"
"New entrant CS","2023","Eastern Scotland","East Lothian and Midlothian","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","East Lothian and Midlothian","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","Falkirk","Female","55","[c]","26270","24710"
"New entrant CS","2023","Eastern Scotland","Falkirk","Male","35","[c]","26870","24710"
"New entrant CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","Female","65","[c]","28120","24710"
"New entrant CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","Male","55","[c]","26060","24710"
"New entrant CS","2023","Eastern Scotland","West Lothian","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Eastern Scotland","West Lothian","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Essex Haven Gateway","Female","55","[c]","26840","23640"
"New entrant CS","2023","Essex","Essex Haven Gateway","Male","45","[c]","29180","25810"
"New entrant CS","2023","Essex","Essex Thames Gateway","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Essex Thames Gateway","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Heart of Essex","Female","120","[c]","27390","23640"
"New entrant CS","2023","Essex","Heart of Essex","Male","80","[c]","27960","28880"
"New entrant CS","2023","Essex","Southend-on-Sea","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Southend-on-Sea","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Thurrock","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Essex","Thurrock","Male","40","[c]","23160","22400"
"New entrant CS","2023","Essex","West Essex","Female","35","[c]","30700","25880"
"New entrant CS","2023","Essex","West Essex","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","705","[c]","30100","27080"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","880","[c]","33350","32500"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","450","[c]","31490","28120"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","350","[c]","33600","28880"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","70","[c]","29120","25920"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","55","[c]","32170","27490"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","495","[c]","30390","27110"
"New entrant CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","540","[c]","33090","29160"
"New entrant CS","2023","Greater Manchester","Greater Manchester North East","Female","75","[c]","26380","23640"
