"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Active Travel England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Active Travel England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office (excl. agencies)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Central Civil Service Fast Stream","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Education (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Education (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Transport (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Work and Pensions (excl. agencies)","Female","50","[c]","30170","28120"
"Leaver Dept.","2023","Mixed","Department for Work and Pensions (excl. agencies)","Male","30","[c]","29730","28120"
"Leaver Dept.","2023","Mixed","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department of Health and Social Care (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department of Health and Social Care (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Education Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Education Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Commercial Organisation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Commercial Organisation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Courts and Tribunals Service","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Prison and Probation Service","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Prison and Probation Service","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice (excl. agencies)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
