"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Cumbria","West Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Devon","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","North Yorkshire","York","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Environment, Food and Rural Affairs","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","Inner London - West","Westminster","10","[c]","53660","53540"
"New entrant CS","2023","60-64","Department for International Trade","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for International Trade","West Midlands","Birmingham","10","[c]","41010","39060"
"New entrant CS","2023","60-64","Department for International Trade","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Essex","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","West Wales and The Valleys","Swansea","15","[c]","21440","22170"
"New entrant CS","2023","60-64","Department for Transport","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Transport","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Greater Manchester","Greater Manchester North West","10","[c]","21650","21690"
"New entrant CS","2023","60-64","Department for Work and Pensions","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Lancashire","Blackpool","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Central Scotland","North Lanarkshire","10","[c]","21690","21690"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Midlands","Dudley","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Wales and The Valleys","Central Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department for Work and Pensions","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Inner London - West","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Department of Health and Social Care","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Food Standards Agency","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Land Registry","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Merseyside","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Northumberland, and Tyne and Wear","Sunderland","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Northumberland, and Tyne and Wear","Tyneside","10","[c]","26150","22520"
"New entrant CS","2023","60-64","HM Revenue and Customs","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Southern Scotland","South Lanarkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Surrey, East and West Sussex","West Sussex (South West)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Revenue and Customs","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","HM Treasury","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","East Anglia","Peterborough","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Essex","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Essex","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Kent","East Kent","10","[c]","29490","25880"
"New entrant CS","2023","60-64","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Merseyside","Liverpool","50","[c]","23540","22400"
"New entrant CS","2023","60-64","Home Office","Merseyside","Sefton","25","[c]","23680","22400"
"New entrant CS","2023","60-64","Home Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Outer London - South","Croydon","30","[c]","29770","26400"
"New entrant CS","2023","60-64","Home Office","Outer London - West and North West","Harrow and Hillingdon","10","[c]","31920","29820"
"New entrant CS","2023","60-64","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","South Yorkshire","Sheffield","15","[c]","23580","22400"
"New entrant CS","2023","60-64","Home Office","Surrey, East and West Sussex","West Sussex (North East)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","Tees Valley and Durham","Durham","15","[c]","23040","22400"
"New entrant CS","2023","60-64","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","West Midlands","Solihull","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Home Office","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Dorset and Somerset","Somerset CC","15","[c]","32430","29710"
"New entrant CS","2023","60-64","Ministry of Defence","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","38760","34000"
"New entrant CS","2023","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","20","[c]","42940","39890"
