"Status","Year","Ethnicity","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Outside London","AA/AO","40","[c]","25950","24100"
"New entrant CS","2023","Black","East of England","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East of England","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","London","AA/AO","240","[c]","28210","26920"
"New entrant CS","2023","Black","London","London","EO","155","[c]","29150","29280"
"New entrant CS","2023","Black","London","London","G6/G7","60","[c]","59610","56600"
"New entrant CS","2023","Black","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","London","London","SEO/HEO","175","[c]","38370","39110"
"New entrant CS","2023","Black","London","London","Unknown","80","[c]","26890","27640"
"New entrant CS","2023","Black","North East (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Outside London","AA/AO","65","[c]","23000","22520"
"New entrant CS","2023","Black","North West (England)","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North West (England)","Outside London","SEO/HEO","40","[c]","35680","34400"
"New entrant CS","2023","Black","North West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","Outside London","AA/AO","40","[c]","22250","22520"
"New entrant CS","2023","Black","Scotland","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","South East (England)","Outside London","AA/AO","95","[c]","27960","28880"
"New entrant CS","2023","Black","South East (England)","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","South East (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","South East (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","South West (England)","Outside London","AA/AO","35","[c]","22690","21960"
"New entrant CS","2023","Black","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","South West (England)","Outside London","SEO/HEO","40","[c]","36220","34270"
"New entrant CS","2023","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wales","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wales","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wales","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Midlands (England)","Outside London","AA/AO","90","[c]","23170","22400"
"New entrant CS","2023","Black","West Midlands (England)","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Midlands (England)","Outside London","SEO/HEO","45","[c]","37620","37590"
"New entrant CS","2023","Black","West Midlands (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Yorkshire and The Humber","Outside London","AA/AO","45","[c]","24160","22520"
"New entrant CS","2023","Black","Yorkshire and The Humber","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Yorkshire and The Humber","Outside London","SEO/HEO","30","[c]","35230","34400"
"New entrant CS","2023","Black","Yorkshire and The Humber","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Midlands (England)","Outside London","AA/AO","35","[c]","23850","22520"
"New entrant CS","2023","Mixed","East Midlands (England)","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","London","AA/AO","75","[c]","27960","26760"
"New entrant CS","2023","Mixed","London","London","EO","85","[c]","29220","29660"
"New entrant CS","2023","Mixed","London","London","G6/G7","45","[c]","58610","55790"
"New entrant CS","2023","Mixed","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","London","London","SEO/HEO","140","[c]","36060","35240"
"New entrant CS","2023","Mixed","London","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North East (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North West (England)","Outside London","AA/AO","60","[c]","22950","22180"
"New entrant CS","2023","Mixed","North West (England)","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North West (England)","Outside London","SEO/HEO","30","[c]","34200","34110"
"New entrant CS","2023","Mixed","North West (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South East (England)","Outside London","AA/AO","65","[c]","25890","24890"
"New entrant CS","2023","Mixed","South East (England)","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South East (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South East (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South West (England)","Outside London","AA/AO","40","[c]","22690","21780"
"New entrant CS","2023","Mixed","South West (England)","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South West (England)","Outside London","SEO/HEO","30","[c]","35370","33580"
"New entrant CS","2023","Mixed","South West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Wales","Outside London","AA/AO","30","[c]","22280","22280"
"New entrant CS","2023","Mixed","Wales","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Wales","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands (England)","Outside London","AA/AO","50","[c]","23360","21930"
"New entrant CS","2023","Mixed","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","Outside London","AA/AO","35","[c]","23670","22520"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Yorkshire and The Humber","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","London","AA/AO","35","[c]","25980","26400"
"New entrant CS","2023","Other ethnicity","London","London","EO","45","[c]","27980","28240"
"New entrant CS","2023","Other ethnicity","London","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","London","London","SEO/HEO","45","[c]","34760","35010"
"New entrant CS","2023","Other ethnicity","London","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","London","AA/AO","30","[c]","26690","25480"
"New entrant CS","2023","Undeclared","London","London","EO","30","[c]","29650","29530"
"New entrant CS","2023","Undeclared","London","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","London","SEO/HEO","60","[c]","37580","35410"
"New entrant CS","2023","Undeclared","London","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
