"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Policy","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South East (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SEO/HEO","Heterosexual / straight","40","[c]","33590","32560"
"New entrant CS","2023","Policy","South West (England)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","South West (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SEO/HEO","Heterosexual / straight","40","[c]","36620","34520"
"New entrant CS","2023","Policy","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Wales","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SEO/HEO","Heterosexual / straight","30","[c]","35690","33980"
"New entrant CS","2023","Policy","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","West Midlands (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","50","[c]","33590","31270"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","East of England","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Heterosexual / straight","35","[c]","27790","28720"
"New entrant CS","2023","Project Delivery","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6/G7","Heterosexual / straight","40","[c]","62110","60000"
"New entrant CS","2023","Project Delivery","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Heterosexual / straight","90","[c]","37570","36000"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","London","SEO/HEO","Unknown","125","[c]","34000","35210"
"New entrant CS","2023","Project Delivery","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North East (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SEO/HEO","Heterosexual / straight","45","[c]","36590","35600"
"New entrant CS","2023","Project Delivery","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South East (England)","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","AA/AO","Unknown","40","[c]","22090","22220"
"New entrant CS","2023","Project Delivery","South West (England)","EO","Heterosexual / straight","35","[c]","26500","26000"
"New entrant CS","2023","Project Delivery","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G6/G7","Heterosexual / straight","45","[c]","50760","49260"
"New entrant CS","2023","Project Delivery","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SEO/HEO","Heterosexual / straight","110","[c]","35840","33990"
"New entrant CS","2023","Project Delivery","South West (England)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","SEO/HEO","Unknown","35","[c]","34240","33830"
"New entrant CS","2023","Project Delivery","South West (England)","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","South West (England)","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","West Midlands (England)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
