"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Security","SEO/HEO","Male","100","100","38040","36620"
"In post","2023","20-29","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Unknown","Male","10","10","[c]","[c]"
"In post","2023","20-29","Social Research","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Social Research","EO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Social Research","G6/G7","Female","35","35","56890","55730"
"In post","2023","20-29","Social Research","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","20-29","Social Research","SEO/HEO","Female","410","405","37260","37690"
"In post","2023","20-29","Social Research","SEO/HEO","Male","130","130","36360","34700"
"In post","2023","20-29","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","AA/AO","Female","30","30","23410","23500"
"In post","2023","20-29","Statistics","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","20-29","Statistics","EO","Female","45","45","28780","28580"
"In post","2023","20-29","Statistics","EO","Male","75","75","28620","28210"
"In post","2023","20-29","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","G6/G7","Female","55","55","56880","55740"
"In post","2023","20-29","Statistics","G6/G7","Male","50","50","56580","55370"
"In post","2023","20-29","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Statistics","SEO/HEO","Female","350","350","36700","35720"
"In post","2023","20-29","Statistics","SEO/HEO","Male","385","385","36890","35760"
"In post","2023","20-29","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tax","AA/AO","Female","345","325","22600","22520"
"In post","2023","20-29","Tax","AA/AO","Male","350","335","22550","22520"
"In post","2023","20-29","Tax","EO","Female","540","535","28300","27890"
"In post","2023","20-29","Tax","EO","Male","555","550","28170","27890"
"In post","2023","20-29","Tax","G6/G7","Female","80","80","59500","57970"
"In post","2023","20-29","Tax","G6/G7","Male","85","85","59310","57970"
"In post","2023","20-29","Tax","SEO/HEO","Female","460","460","36020","34700"
"In post","2023","20-29","Tax","SEO/HEO","Male","480","480","35900","34700"
"In post","2023","20-29","Unknown","AA/AO","Female","755","730","23820","23340"
"In post","2023","20-29","Unknown","AA/AO","Male","745","735","24010","23340"
"In post","2023","20-29","Unknown","EO","Female","970","960","29300","29100"
"In post","2023","20-29","Unknown","EO","Male","645","645","29070","29100"
"In post","2023","20-29","Unknown","G6/G7","Female","335","330","56630","54870"
"In post","2023","20-29","Unknown","G6/G7","Male","270","270","57770","55790"
"In post","2023","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","SEO/HEO","Female","1860","1850","35650","34700"
"In post","2023","20-29","Unknown","SEO/HEO","Male","1155","1150","36350","34730"
"In post","2023","20-29","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","EO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Veterinarian","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","AA/AO","Female","40","40","23480","22500"
"In post","2023","30-39","Commercial","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","30-39","Commercial","EO","Female","115","105","27700","27140"
"In post","2023","30-39","Commercial","EO","Male","60","60","27560","27080"
"In post","2023","30-39","Commercial","G6/G7","Female","245","240","61520","59440"
"In post","2023","30-39","Commercial","G6/G7","Male","260","260","63780","65500"
"In post","2023","30-39","Commercial","SCS level","Female","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","SCS level","Male","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","SEO/HEO","Female","555","535","37970","38020"
"In post","2023","30-39","Commercial","SEO/HEO","Male","420","420","38630","38470"
"In post","2023","30-39","Commercial","Unknown","Female","25","20","[c]","[c]"
"In post","2023","30-39","Commercial","Unknown","Male","30","30","[c]","[c]"
"In post","2023","30-39","Communications","AA/AO","Female","15","10","[c]","[c]"
"In post","2023","30-39","Communications","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","30-39","Communications","EO","Female","60","55","28340","27890"
"In post","2023","30-39","Communications","EO","Male","35","35","27880","27260"
"In post","2023","30-39","Communications","G6/G7","Female","245","240","58750","57490"
"In post","2023","30-39","Communications","G6/G7","Male","135","135","58990","57820"
"In post","2023","30-39","Communications","SCS level","Female","10","10","[c]","[c]"
"In post","2023","30-39","Communications","SCS level","Male","5","5","[c]","[c]"
"In post","2023","30-39","Communications","SEO/HEO","Female","410","390","39040","39550"
"In post","2023","30-39","Communications","SEO/HEO","Male","265","260","40140","40600"
"In post","2023","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Unknown","Male","5","5","[c]","[c]"
"In post","2023","30-39","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","30-39","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Corporate Finance","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","30-39","Corporate Finance","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","AA/AO","Female","135","115","23080","21690"
"In post","2023","30-39","Counter Fraud","AA/AO","Male","85","85","23110","21690"
"In post","2023","30-39","Counter Fraud","EO","Female","550","510","28690","28120"
"In post","2023","30-39","Counter Fraud","EO","Male","400","400","28940","28120"
"In post","2023","30-39","Counter Fraud","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","30-39","Counter Fraud","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","30-39","Counter Fraud","SEO/HEO","Female","240","235","36280","34870"
"In post","2023","30-39","Counter Fraud","SEO/HEO","Male","265","265","36670","35000"
"In post","2023","30-39","Digital, Data and Technology","AA/AO","Female","45","40","23080","22500"
"In post","2023","30-39","Digital, Data and Technology","AA/AO","Male","85","85","22910","22500"
"In post","2023","30-39","Digital, Data and Technology","EO","Female","245","235","28240","28090"
"In post","2023","30-39","Digital, Data and Technology","EO","Male","435","430","28680","28120"
"In post","2023","30-39","Digital, Data and Technology","G6/G7","Female","695","675","58090","56430"
"In post","2023","30-39","Digital, Data and Technology","G6/G7","Male","1155","1145","58880","56870"
"In post","2023","30-39","Digital, Data and Technology","SCS level","Female","20","20","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","SCS level","Male","25","25","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","SEO/HEO","Female","1090","1050","38200","38190"
"In post","2023","30-39","Digital, Data and Technology","SEO/HEO","Male","1835","1830","38660","38470"
"In post","2023","30-39","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data and Technology","Unknown","Male","10","10","[c]","[c]"
"In post","2023","30-39","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Economics","EO","Female","5","5","[c]","[c]"
"In post","2023","30-39","Economics","EO","Male","5","5","[c]","[c]"
"In post","2023","30-39","Economics","G6/G7","Female","135","125","61420","59600"
"In post","2023","30-39","Economics","G6/G7","Male","230","230","61900","60910"
"In post","2023","30-39","Economics","SCS level","Female","10","10","[c]","[c]"
"In post","2023","30-39","Economics","SCS level","Male","20","20","[c]","[c]"
"In post","2023","30-39","Economics","SEO/HEO","Female","40","40","40470","39670"
"In post","2023","30-39","Economics","SEO/HEO","Male","50","50","39710","39060"
"In post","2023","30-39","Finance","AA/AO","Female","115","100","23300","22520"
"In post","2023","30-39","Finance","AA/AO","Male","55","50","23150","22520"
"In post","2023","30-39","Finance","EO","Female","175","165","27980","27470"
"In post","2023","30-39","Finance","EO","Male","120","120","28150","27950"
"In post","2023","30-39","Finance","G6/G7","Female","330","315","58990","57440"
"In post","2023","30-39","Finance","G6/G7","Male","310","310","60740","59290"
"In post","2023","30-39","Finance","SCS level","Female","20","20","[c]","[c]"
"In post","2023","30-39","Finance","SCS level","Male","25","25","[c]","[c]"
"In post","2023","30-39","Finance","SEO/HEO","Female","515","485","38700","38420"
"In post","2023","30-39","Finance","SEO/HEO","Male","465","465","38970","38470"
"In post","2023","30-39","Finance","Unknown","Female","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Unknown","Male","5","5","[c]","[c]"
"In post","2023","30-39","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","EO","Female","10","10","[c]","[c]"
"In post","2023","30-39","Geography","EO","Male","30","25","[c]","[c]"
"In post","2023","30-39","Geography","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Geography","SEO/HEO","Female","30","30","36830","34370"
"In post","2023","30-39","Geography","SEO/HEO","Male","55","55","37060","34370"
"In post","2023","30-39","Human Resources","AA/AO","Female","155","135","22770","22220"
"In post","2023","30-39","Human Resources","AA/AO","Male","70","70","23140","22500"
"In post","2023","30-39","Human Resources","EO","Female","345","320","27690","27410"
"In post","2023","30-39","Human Resources","EO","Male","155","150","28030","27470"
"In post","2023","30-39","Human Resources","G6/G7","Female","375","360","58620","57260"
"In post","2023","30-39","Human Resources","G6/G7","Male","150","150","58770","56870"
"In post","2023","30-39","Human Resources","SCS level","Female","20","20","[c]","[c]"
"In post","2023","30-39","Human Resources","SCS level","Male","10","10","[c]","[c]"
"In post","2023","30-39","Human Resources","SEO/HEO","Female","970","925","37830","37590"
"In post","2023","30-39","Human Resources","SEO/HEO","Male","435","435","38480","38100"
"In post","2023","30-39","Human Resources","Unknown","Female","15","15","[c]","[c]"
"In post","2023","30-39","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","G6/G7","Female","30","30","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","30-39","Inspector of Education and Training","SEO/HEO","Female","85","80","49750","52750"
"In post","2023","30-39","Inspector of Education and Training","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","EO","Female","215","195","28120","28480"
"In post","2023","30-39","Intelligence Analysis","EO","Male","160","155","28020","27160"
"In post","2023","30-39","Intelligence Analysis","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","G6/G7","Male","40","40","59450","59530"
"In post","2023","30-39","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","SEO/HEO","Female","140","135","37150","36020"
"In post","2023","30-39","Intelligence Analysis","SEO/HEO","Male","230","230","38950","38020"
"In post","2023","30-39","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","30-39","Internal Audit","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","30-39","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","SEO/HEO","Female","55","55","39280","39200"
"In post","2023","30-39","Internal Audit","SEO/HEO","Male","35","35","41050","41800"
"In post","2023","30-39","International Trade","EO","Female","10","10","[c]","[c]"
"In post","2023","30-39","International Trade","EO","Male","10","10","[c]","[c]"
"In post","2023","30-39","International Trade","G6/G7","Female","165","165","58260","55500"
"In post","2023","30-39","International Trade","G6/G7","Male","170","170","57970","55500"
"In post","2023","30-39","International Trade","SCS level","Female","10","10","[c]","[c]"
"In post","2023","30-39","International Trade","SCS level","Male","20","20","[c]","[c]"
"In post","2023","30-39","International Trade","SEO/HEO","Female","110","105","38710","39790"
"In post","2023","30-39","International Trade","SEO/HEO","Male","125","125","39260","41340"
"In post","2023","30-39","Knowledge and Information Management","AA/AO","Female","35","30","22900","22220"
"In post","2023","30-39","Knowledge and Information Management","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","30-39","Knowledge and Information Management","EO","Female","75","70","27810","28050"
"In post","2023","30-39","Knowledge and Information Management","EO","Male","50","50","27970","27860"
