"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","EO","55","[c]","27960","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","AO","15","[c]","21560","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","EO","40","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Cumbria","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Cumbria","EO","10","[c]","27930","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","AO","245","[c]","21480","21500"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","EO","180","[c]","27690","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","G7","30","[c]","56350","56000"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","HEO","20","[c]","33970","34170"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","SEO","40","[c]","39240","38470"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","AO","265","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","EO","130","[c]","27760","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","G6","20","[c]","69800","69160"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","G7","20","[c]","53580","51580"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","HEO","35","[c]","33890","34170"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","SEO","25","[c]","39680","38470"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","AO","100","[c]","21530","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","EO","140","[c]","27780","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","HEO","15","[c]","33980","34230"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","AO","170","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","EO","115","[c]","27770","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","AO","20","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","EO","25","[c]","27810","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","North Eastern Scotland","EO","15","[c]","27830","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Southern Scotland","AO","30","[c]","21580","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Southern Scotland","EO","55","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","AO","215","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","EO","105","[c]","27830","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","HEO","10","[c]","34500","34230"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","15","[c]","22950","22690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","105","[c]","28460","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","AO","110","[c]","21310","21260"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","EO","95","[c]","27690","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","AO","60","[c]","25030","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","EO","115","[c]","30210","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","AO","60","[c]","21580","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","EO","170","[c]","28510","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","AO","30","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","EO","40","[c]","27770","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","AO","60","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","EO","60","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","AO","20","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","EO","60","[c]","27860","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","85","[c]","21590","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","200","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","AO","30","[c]","22660","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","EO","30","[c]","28660","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","East Wales","AO","65","[c]","21570","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","East Wales","EO","65","[c]","27850","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","East Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","AO","220","[c]","21610","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","EO","115","[c]","27860","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","HEO","10","[c]","34340","34170"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","45","[c]","21520","21590"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","60","[c]","27830","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","AO","110","[c]","21570","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","EO","150","[c]","27790","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","AO","185","[c]","21510","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","EO","175","[c]","27700","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","HEO","20","[c]","34020","34170"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","25","[c]","21510","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","45","[c]","27920","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","EO","15","[c]","27590","27840"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","AO","110","[c]","21560","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","EO","75","[c]","27730","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","G7","15","[c]","52960","51730"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","HEO","20","[c]","33950","34170"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","SEO","10","[c]","40480","38470"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","AO","95","[c]","21550","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","EO","175","[c]","27650","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","G6","15","[c]","71080","71430"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","G7","15","[c]","53940","52750"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","HEO","25","[c]","34070","34230"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","SEO","30","[c]","38760","38470"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Inner London - West","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Inner London - West","EO","50","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Inner London - West","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Inner London - West","G7","75","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Inner London - West","HEO","65","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Inner London - West","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Inner London - West","SEO","70","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Scotland","West Central Scotland","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","AA","145","[c]","18920","19000"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","AO","295","[c]","22270","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","EO","40","[c]","27210","26960"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","G7","10","[c]","56600","55670"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","HEO","25","[c]","32530","31900"
