"Status","Year","Organisation","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","Scottish Government","Operational Delivery","Outside London","25","[c]","28440","25060"
"Leaver Dept.","2023","Scottish Forestry","Scottish Government","Unknown","Outside London","10","[c]","37950","32220"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","Outside London","45","[c]","45940","42860"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","Scottish Government","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","Scottish Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Counter Fraud","London","10","[c]","47760","40000"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","Scottish Government","Unknown","Outside London","20","[c]","33300","30440"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","Department for Education","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","Scottish Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Ministry of Defence","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","Department for Education","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","10","[c]","27610","25810"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","45","[c]","23390","22180"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","The National Archives","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","UK Export Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","London","90","[c]","45580","40650"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Outside London","95","[c]","40550","36820"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Department of Health and Social Care","Science and Engineering","Outside London","10","[c]","35460","34470"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Ministry of Defence","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","Outside London","25","[c]","39090","37690"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Economics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Human Resources","Outside London","15","[c]","33360","31310"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Operational Delivery","London","15","[c]","45950","41660"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Operational Delivery","Outside London","85","[c]","30320","26220"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Project Delivery","Outside London","15","[c]","35800","36840"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Social Research","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Social Research","Outside London","20","[c]","33940","31560"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","UK Statistics Authority","Statistics","Outside London","15","[c]","36540","32170"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Operational Delivery","Outside London","50","[c]","25960","22520"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Property","Outside London","20","[c]","29160","26020"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HM Revenue and Customs","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Department for Transport","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Water Services Regulation Authority","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Operational Delivery","Outside London","15","[c]","46840","38160"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Planning","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Policy","Outside London","25","[c]","43320","39130"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Welsh Government","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Welsh Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","Foreign, Commonwealth and Development Office","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","Scottish Government","Unknown","Outside London","15","[c]","24540","22180"
"New entrant CS","2023","Active Travel England","Department for Transport","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Department for Transport","Science and Engineering","Outside London","15","[c]","47220","40000"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","35","[c]","29010","25160"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","415","[c]","25610","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","75","[c]","28750","25920"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","35","[c]","34610","37300"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","Attorney General's Departments","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Project Delivery","London","10","[c]","31700","33460"
"New entrant CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Project Delivery","Outside London","15","[c]","34200","31880"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Digital, Data and Technology","London","45","[c]","52850","56430"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Digital, Data and Technology","Outside London","40","[c]","49830","50690"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Human Resources","Outside London","20","[c]","39380","38460"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","Security","Unknown","[c]","[c]","[c]","[c]"
