"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scottish Government","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Export Finance","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Water Services Regulation Authority","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Attorney General's Departments","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","AO","80","[c]","23080","21690"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","EO","285","[c]","30250","31060"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department for Work and Pensions","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","HEO","45","[c]","33240","33330"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Department of Health and Social Care","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Estyn","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Estyn","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Estyn","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Revenue and Customs","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Treasury","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","AO","125","[c]","23860","24220"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Ministry of Justice","Unknown","110","[c]","[c]","[c]"
