"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Infrastructure Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Records of Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Records of Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Records of Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Records of Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Records of Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Savings and Investments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Public Guardian","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Planning Inspectorate","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Registers of Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Revenue Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Rural Payments Agency","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Fiscal Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Fiscal Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Housing Regulator","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Prison Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Public Pensions Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Public Pensions Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Scottish Public Pensions Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The Insolvency Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Transport Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Transport Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Debt Management Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Hydrographic Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Valuation Office Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Vehicle Certification Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Veterinary Medicines Directorate","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Wilton Park","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Wilton Park","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Active Travel England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Active Travel England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Active Travel England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Active Travel England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Active Travel England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Building Digital UK","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Building Digital UK","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Building Digital UK","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Building Digital UK","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Companies House","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Commercial Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","HEO","50","[c]","33450","33000"
