"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","Outer London - South","10","10","57230","59150"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Land Registry","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","205","195","44210","41780"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","190","180","50290","45560"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","180","175","55160","48570"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","110","105","44620","42140"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","20","20","41560","38240"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","45","40","57160","59180"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","20","20","48020","43100"
"In post","2023","Analysis","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","165","165","45490","39050"
"In post","2023","Analysis","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","20","20","39160","32790"
"In post","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","30","25","43260","40840"
"In post","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","Merseyside","30","25","44590","40840"
"In post","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Inner London - East","5","5","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Inner London - West","355","350","48240","44170"
"In post","2023","Analysis","Home Office","Home Office","Merseyside","20","20","41300","39090"
"In post","2023","Analysis","Home Office","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Outer London - South","115","105","42860","37720"
"In post","2023","Analysis","Home Office","Home Office","South Yorkshire","65","60","40040","39000"
"In post","2023","Analysis","Home Office","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","50","45","38820","33960"
"In post","2023","Analysis","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","10","10","56340","61660"
"In post","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","70","70","36010","28610"
"In post","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","10","10","37800","37650"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","41380","37140"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","70","65","38870","36540"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","140","140","46890","45750"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Derbyshire and Nottinghamshire","20","20","38620","37680"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","25","20","41140","37680"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","390","375","49390","43650"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","130","125","47920","43650"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Merseyside","10","10","36250","37680"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Northumberland, and Tyne and Wear","15","15","35980","34470"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","South Yorkshire","10","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","5","5","[c]","[c]"
