"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Scottish Government","Scotland","650","[c]","35160","29100"
"New entrant CS","2023","40-49","Unknown","Welsh Government","Wales","55","[c]","40810","41700"
"New entrant CS","2023","50-59","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Ministry of Defence","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Cabinet Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Ministry of Defence","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Ministry of Defence","South West (England)","20","[c]","39160","43400"
"New entrant CS","2023","50-59","Commercial","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","Scotland","10","[c]","22220","21690"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","South East (England)","15","[c]","26750","25610"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Department for Work and Pensions","Scotland","10","[c]","21690","21690"
"New entrant CS","2023","50-59","Debt","Department for Work and Pensions","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Department for Work and Pensions","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Department for Work and Pensions","West Midlands (England)","35","[c]","21650","21690"
"New entrant CS","2023","50-59","Debt","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","HM Revenue and Customs","East Midlands (England)","20","[c]","22520","22520"
"New entrant CS","2023","50-59","Debt","HM Revenue and Customs","London","10","[c]","26920","26920"
"New entrant CS","2023","50-59","Debt","HM Revenue and Customs","North East (England)","25","[c]","22520","22520"
"New entrant CS","2023","50-59","Debt","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","HM Revenue and Customs","Scotland","30","[c]","22520","22520"
"New entrant CS","2023","50-59","Debt","HM Revenue and Customs","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","HM Revenue and Customs","West Midlands (England)","15","[c]","22520","22520"
"New entrant CS","2023","50-59","Debt","HM Revenue and Customs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","North East (England)","15","[c]","53890","55470"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","North West (England)","20","[c]","52850","54750"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","10","[c]","48780","48000"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","North East (England)","15","[c]","46230","44380"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","South East (England)","20","[c]","46450","44930"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","West Midlands (England)","35","[c]","45720","44930"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Home Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Home Office","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","South East (England)","10","[c]","40630","33910"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","South West (England)","15","[c]","42720","36050"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
