"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Analysis","Other","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","Other","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Analysis","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","London","Heterosexual / straight","110","105","52390","55370"
"In post","2023","Analysis","Policy","London","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","Policy","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Analysis","Policy","London","Unknown","20","20","[c]","[c]"
"In post","2023","Analysis","Policy","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","Heterosexual / straight","50","45","50330","53190"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","Unknown","15","10","[c]","[c]"
"In post","2023","Analysis","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East of England","Heterosexual / straight","115","115","36720","37300"
"In post","2023","Analysis","Science and Engineering","East of England","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East of England","Undeclared","20","20","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East of England","Unknown","160","155","37050","33420"
"In post","2023","Analysis","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South East (England)","Heterosexual / straight","255","240","47620","49260"
"In post","2023","Analysis","Science and Engineering","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South East (England)","Unknown","95","95","46350","49260"
"In post","2023","Analysis","Science and Engineering","South West (England)","Heterosexual / straight","350","340","43160","39890"
"In post","2023","Analysis","Science and Engineering","South West (England)","LGBO","35","35","33990","30650"
"In post","2023","Analysis","Science and Engineering","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South West (England)","Unknown","215","205","40060","39890"
"In post","2023","Analysis","Science and Engineering","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","London","Heterosexual / straight","395","380","51470","48070"
"In post","2023","Analysis","Social Research","London","LGBO","50","50","49440","44180"
"In post","2023","Analysis","Social Research","London","Undeclared","40","35","48740","46600"
"In post","2023","Analysis","Social Research","London","Unknown","85","80","46520","43610"
"In post","2023","Analysis","Social Research","North East (England)","Heterosexual / straight","35","35","40610","39190"
"In post","2023","Analysis","Social Research","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","North West (England)","Heterosexual / straight","65","60","44890","42510"
"In post","2023","Analysis","Social Research","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","Heterosexual / straight","175","165","40550","39300"
"In post","2023","Analysis","Social Research","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","Unknown","30","25","[c]","[c]"
"In post","2023","Analysis","Social Research","South West (England)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Analysis","Social Research","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Wales","Heterosexual / straight","195","185","40260","39300"
"In post","2023","Analysis","Social Research","Wales","LGBO","35","35","38260","31560"
"In post","2023","Analysis","Social Research","Wales","Undeclared","15","10","[c]","[c]"
"In post","2023","Analysis","Social Research","Wales","Unknown","45","45","43540","39300"
"In post","2023","Analysis","Social Research","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Analysis","Social Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Yorkshire and The Humber","Heterosexual / straight","75","70","45740","43250"
"In post","2023","Analysis","Social Research","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","Analysis","Statistics","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Analysis","Statistics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Analysis","Statistics","East of England","LGBO","[c]","[c]","[c]","[c]"
