"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Digital, Data & Technology","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","G7","Heterosexual / straight","60","[c]","55620","55100"
"New entrant CS","2023","50-59","Digital, Data & Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HEO","Heterosexual / straight","45","[c]","34080","34400"
"New entrant CS","2023","50-59","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","SEO","Heterosexual / straight","60","[c]","41730","41780"
"New entrant CS","2023","50-59","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","AO","Heterosexual / straight","35","[c]","22150","22150"
"New entrant CS","2023","50-59","Grants Management","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","EO","Heterosexual / straight","35","[c]","27730","27140"
"New entrant CS","2023","50-59","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G7","Heterosexual / straight","35","[c]","53810","52020"
"New entrant CS","2023","50-59","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","AA","Heterosexual / straight","305","[c]","22260","23230"
"New entrant CS","2023","50-59","No function","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","AA","Unknown","215","[c]","22400","23230"
"New entrant CS","2023","50-59","No function","AO","Heterosexual / straight","920","[c]","23490","22400"
"New entrant CS","2023","50-59","No function","AO","LGBO","45","[c]","23340","22450"
"New entrant CS","2023","50-59","No function","AO","Undeclared","50","[c]","22970","22220"
"New entrant CS","2023","50-59","No function","AO","Unknown","865","[c]","23650","22400"
"New entrant CS","2023","50-59","No function","EO","Heterosexual / straight","405","[c]","28770","28120"
"New entrant CS","2023","50-59","No function","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","EO","Unknown","555","[c]","28270","26780"
"New entrant CS","2023","50-59","No function","G6","Heterosexual / straight","40","[c]","70450","69000"
"New entrant CS","2023","50-59","No function","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","G7","Heterosexual / straight","140","[c]","60820","56160"
"New entrant CS","2023","50-59","No function","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","G7","Unknown","30","[c]","54230","53550"
"New entrant CS","2023","50-59","No function","HEO","Heterosexual / straight","185","[c]","34390","33200"
"New entrant CS","2023","50-59","No function","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","HEO","Unknown","95","[c]","34840","33830"
"New entrant CS","2023","50-59","No function","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","SEO","Heterosexual / straight","215","[c]","44090","43400"
"New entrant CS","2023","50-59","No function","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","SEO","Unknown","65","[c]","42770","42490"
"New entrant CS","2023","50-59","No function","Unknown","Heterosexual / straight","325","[c]","23910","23640"
"New entrant CS","2023","50-59","No function","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Unknown","Unknown","130","[c]","23200","23640"
"New entrant CS","2023","50-59","Project Delivery","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","G7","Heterosexual / straight","35","[c]","51450","51180"
"New entrant CS","2023","50-59","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","SEO","Heterosexual / straight","35","[c]","41420","41000"
"New entrant CS","2023","50-59","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
