"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Commercial","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Westminster","65","[c]","47400","35400"
"New entrant CS","2023","White","Commercial","Wiltshire","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Commercial","York","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Cardiff and Vale of Glamorgan","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Darlington","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Sefton","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Tower Hamlets","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Westminster","120","[c]","42100","37870"
"New entrant CS","2023","White","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Communications","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Belfast","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Bristol, City of","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Cardiff and Vale of Glamorgan","40","[c]","25390","25610"
"New entrant CS","2023","White","Counter Fraud","Central Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","East Ayrshire and North Ayrshire mainland","35","[c]","21880","21690"
"New entrant CS","2023","White","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","East Kent","55","[c]","26140","25610"
"New entrant CS","2023","White","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Glasgow City","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Greater Manchester South West","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Hackney and Newham","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","North Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","North and North East Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Nottingham","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Suffolk CC","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Tyneside","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Westminster","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Counter Fraud","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Birmingham","35","[c]","22010","21690"
"New entrant CS","2023","White","Debt","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Bradford","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Cardiff and Vale of Glamorgan","45","[c]","22890","22520"
"New entrant CS","2023","White","Debt","Central Valleys","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","City of Edinburgh","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Dudley","70","[c]","21820","21690"
"New entrant CS","2023","White","Debt","Glasgow City","35","[c]","22520","22520"
"New entrant CS","2023","White","Debt","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Hackney and Newham","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Liverpool","40","[c]","22660","22520"
"New entrant CS","2023","White","Debt","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","North Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Nottingham","75","[c]","22830","22520"
"New entrant CS","2023","White","Debt","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Somerset CC","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","South Lanarkshire","75","[c]","22600","22520"
"New entrant CS","2023","White","Debt","Sunderland","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Tyneside","100","[c]","22700","22520"
"New entrant CS","2023","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Debt","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","32580","32500"
"New entrant CS","2023","White","Digital, Data & Technology","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Birmingham","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Blackpool","40","[c]","40010","34970"
"New entrant CS","2023","White","Digital, Data & Technology","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Bristol, City of","70","[c]","40520","37820"
"New entrant CS","2023","White","Digital, Data & Technology","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Cardiff and Vale of Glamorgan","65","[c]","38480","35570"
"New entrant CS","2023","White","Digital, Data & Technology","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","City of Edinburgh","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Coventry","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Darlington","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Devon CC","100","[c]","28130","26650"
"New entrant CS","2023","White","Digital, Data & Technology","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Glasgow City","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Greater Manchester South West","35","[c]","39460","34400"
"New entrant CS","2023","White","Digital, Data & Technology","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Hackney and Newham","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Herefordshire, County of","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Hounslow and Richmond upon Thames","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Leeds","65","[c]","43740","41480"
"New entrant CS","2023","White","Digital, Data & Technology","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Lincolnshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Liverpool","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Manchester","90","[c]","39030","38460"
"New entrant CS","2023","White","Digital, Data & Technology","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Monmouthshire and Newport","80","[c]","35760","31870"
"New entrant CS","2023","White","Digital, Data & Technology","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Nottingham","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Oxfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Portsmouth","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Sefton","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Sheffield","55","[c]","43490","39200"
"New entrant CS","2023","White","Digital, Data & Technology","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Somerset CC","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","South Hampshire","30","[c]","36910","37690"
"New entrant CS","2023","White","Digital, Data & Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Southampton","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Swansea","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Telford and Wrekin","90","[c]","44050","43200"
"New entrant CS","2023","White","Digital, Data & Technology","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Tower Hamlets","65","[c]","48080","46000"
"New entrant CS","2023","White","Digital, Data & Technology","Tyneside","175","[c]","40020","34700"
"New entrant CS","2023","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Warrington","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Digital, Data & Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
