"Status","Year","Function_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Internal Audit","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester South West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Leeds","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Oxfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Plymouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sefton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sheffield","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tyneside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tyneside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Westminster","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Westminster","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Westminster","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wiltshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Angus and Dundee City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedford","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Belfast","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Birmingham","Outside London","Heterosexual / straight","55","[c]","29880","24430"
"New entrant CS","2023","Legal","Birmingham","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Birmingham","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Birmingham","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Blackpool","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Blackpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Blackpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bournemouth, Christchurch and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bradford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bradford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Brighton and Hove","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bristol, City of","Outside London","Heterosexual / straight","45","[c]","32210","25420"
"New entrant CS","2023","Legal","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bristol, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bristol, City of","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Calderdale and Kirklees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cambridgeshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cambridgeshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Camden and City of London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cardiff and Vale of Glamorgan","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","City of Edinburgh","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Clackmannanshire and Fife","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Croydon","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Dumfries and Galloway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Dumfries and Galloway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ealing","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ealing","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Kent","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Falkirk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Falkirk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Falkirk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Flintshire and Wrexham","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Glasgow City","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester South West","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester South West","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hackney and Newham","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hackney and Newham","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hackney and Newham","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Haringey and Islington","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Harrow and Hillingdon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Heart of Essex","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hertfordshire CC","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hounslow and Richmond upon Thames","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kingston upon Hull, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lambeth","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lambeth","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lambeth","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leeds","Outside London","Heterosexual / straight","85","[c]","36430","30670"
"New entrant CS","2023","Legal","Leeds","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leeds","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leeds","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicester","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lewisham and Southwark","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Liverpool","Outside London","Heterosexual / straight","45","[c]","28340","24430"
"New entrant CS","2023","Legal","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Liverpool","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Luton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Manchester","Outside London","Heterosexual / straight","35","[c]","35940","38760"
"New entrant CS","2023","Legal","Manchester","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Lancashire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Milton Keynes","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Na h-Eileanan Siar","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North and North East Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Norwich and East Norfolk","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Nottingham","Outside London","Heterosexual / straight","45","[c]","26520","22870"
"New entrant CS","2023","Legal","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Nottingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Oxfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Peterborough","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Plymouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Portsmouth","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
