"Status","Year","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","The National Archives","Other","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","The National Archives","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Operational Delivery","40","[c]","48380","42000"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","120","[c]","36720","36670"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Economics","40","[c]","25000","21200"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","245","[c]","24360","21200"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Social Research","40","[c]","32710","31560"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","Statistics","35","[c]","35320","31560"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Policy","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Human Resources","35","[c]","22530","22150"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Inspector of Education and Training","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Legal","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Operational Delivery","35","[c]","29630","26900"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Policy","35","[c]","37450","34520"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Social Research","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Legal","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Policy","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Operational Delivery","40","[c]","24070","22150"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Policy","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","International Trade","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Operational Delivery","65","[c]","25160","22500"
"New entrant CS","2023","Undeclared","Department for Transport","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Operational Delivery","65","[c]","25740","21690"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Other","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Operational Delivery","60","[c]","23260","22520"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Tax","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Economics","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Policy","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Operational Delivery","335","[c]","24840","23640"
"New entrant CS","2023","Undeclared","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scottish Government","Unknown","35","[c]","29810","29100"
"New entrant CS","2023","Undeclared","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Legal","70","[c]","44300","49050"
"New entrant CS","2023","Unknown","Attorney General's Departments","Operational Delivery","110","[c]","22620","21120"
"New entrant CS","2023","Unknown","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Commercial","30","[c]","33340","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Digital, Data and Technology","45","[c]","41090","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Finance","30","[c]","30650","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Project Delivery","75","[c]","28840","28840"
"New entrant CS","2023","Unknown","Cabinet Office","Property","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Science and Engineering","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Statistics","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Cabinet Office","Unknown","285","[c]","33710","28840"
"New entrant CS","2023","Unknown","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Charity Commission","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
