"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Female","Heterosexual / straight","70","[c]","39040","31640"
"New entrant CS","2023","Human Resources","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Female","Unknown","35","[c]","37210","29750"
"New entrant CS","2023","Human Resources","London","Male","Heterosexual / straight","30","[c]","35410","31330"
"New entrant CS","2023","Human Resources","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","Female","Heterosexual / straight","410","[c]","33000","28840"
"New entrant CS","2023","Human Resources","Outside London","Female","LGBO","40","[c]","30610","26940"
"New entrant CS","2023","Human Resources","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","Female","Unknown","170","[c]","28950","25830"
"New entrant CS","2023","Human Resources","Outside London","Male","Heterosexual / straight","195","[c]","31400","27890"
"New entrant CS","2023","Human Resources","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","Male","Unknown","120","[c]","29870","27240"
"New entrant CS","2023","Human Resources","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Female","Heterosexual / straight","190","[c]","57210","52750"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Male","Heterosexual / straight","65","[c]","66460","72470"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Male","Unknown","35","[c]","28980","27080"
"New entrant CS","2023","Intelligence Analysis","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","Female","Heterosexual / straight","35","[c]","37740","35010"
"New entrant CS","2023","International Trade","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","Male","Heterosexual / straight","45","[c]","42670","35010"
"New entrant CS","2023","International Trade","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","Female","Heterosexual / straight","120","[c]","40000","39700"
"New entrant CS","2023","International Trade","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","Female","Unknown","45","[c]","42080","42640"
"New entrant CS","2023","International Trade","Outside London","Male","Heterosexual / straight","110","[c]","42310","42220"
"New entrant CS","2023","International Trade","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","Male","Unknown","45","[c]","41800","42030"
"New entrant CS","2023","International Trade","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Female","Heterosexual / straight","45","[c]","31160","27140"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Male","Heterosexual / straight","35","[c]","31100","30950"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Female","Heterosexual / straight","180","[c]","45900","50000"
"New entrant CS","2023","Legal","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Male","Heterosexual / straight","85","[c]","47200","45230"
"New entrant CS","2023","Legal","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","Female","Heterosexual / straight","245","[c]","44010","45230"
"New entrant CS","2023","Legal","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","Female","Unknown","45","[c]","38460","37680"
"New entrant CS","2023","Legal","Outside London","Male","Heterosexual / straight","110","[c]","44210","49050"
"New entrant CS","2023","Legal","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","Female","Heterosexual / straight","75","[c]","43520","36770"
"New entrant CS","2023","Medicine","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","Female","Unknown","125","[c]","45820","35570"
"New entrant CS","2023","Medicine","Outside London","Male","Heterosexual / straight","35","[c]","65980","48160"
"New entrant CS","2023","Medicine","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","Male","Unknown","30","[c]","57510","40590"
"New entrant CS","2023","Medicine","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","Female","Heterosexual / straight","880","[c]","30680","27760"
"New entrant CS","2023","Operational Delivery","London","Female","LGBO","90","[c]","30870","29660"
"New entrant CS","2023","Operational Delivery","London","Female","Undeclared","85","[c]","30500","27820"
"New entrant CS","2023","Operational Delivery","London","Female","Unknown","1190","[c]","29220","27640"
"New entrant CS","2023","Operational Delivery","London","Male","Heterosexual / straight","655","[c]","32950","29750"
"New entrant CS","2023","Operational Delivery","London","Male","LGBO","75","[c]","32030","29750"
"New entrant CS","2023","Operational Delivery","London","Male","Undeclared","40","[c]","33290","32110"
"New entrant CS","2023","Operational Delivery","London","Male","Unknown","925","[c]","30500","29750"
"New entrant CS","2023","Operational Delivery","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","Female","Heterosexual / straight","7960","[c]","24660","23230"
"New entrant CS","2023","Operational Delivery","Outside London","Female","LGBO","1050","[c]","25120","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Female","Undeclared","445","[c]","24650","23230"
"New entrant CS","2023","Operational Delivery","Outside London","Female","Unknown","6535","[c]","24390","22520"
"New entrant CS","2023","Operational Delivery","Outside London","Male","Heterosexual / straight","6140","[c]","26470","24070"
"New entrant CS","2023","Operational Delivery","Outside London","Male","LGBO","590","[c]","24820","23230"
"New entrant CS","2023","Operational Delivery","Outside London","Male","Undeclared","340","[c]","26160","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Male","Unknown","5355","[c]","25340","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
