"Status","Year","Age","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Inner London - East","London","55","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Inner London - West","London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","135","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Outer London - South","London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","Merseyside","Outside London","10","[c]","47080","45870"
"Leaver CS","2023","60-64","Health and Safety Executive","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Health and Safety Executive","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Inner London - West","London","25","[c]","58570","59290"
"Leaver CS","2023","60-64","Home Office","Kent","Outside London","20","[c]","28980","27650"
"Leaver CS","2023","60-64","Home Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Merseyside","Outside London","45","[c]","26720","22400"
"Leaver CS","2023","60-64","Home Office","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Outer London - South","London","70","[c]","39290","31190"
"Leaver CS","2023","60-64","Home Office","Outer London - West and North West","London","25","[c]","33280","30410"
"Leaver CS","2023","60-64","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","South Yorkshire","Outside London","20","[c]","28310","24140"
"Leaver CS","2023","60-64","Home Office","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","Tees Valley and Durham","Outside London","15","[c]","23060","22400"
"Leaver CS","2023","60-64","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Home Office","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intellectual Property Office","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal Aid Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","15","[c]","52140","50970"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Maritime and Coastguard Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","15","[c]","69680","75110"
"Leaver CS","2023","60-64","Met Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Met Office","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Met Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Met Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","40810","40830"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Cheshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","15","[c]","26830","25750"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Devon","Outside London","40","[c]","29960","25000"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Dorset and Somerset","Outside London","20","[c]","27190","25280"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","East Anglia","Outside London","55","[c]","33110","30520"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","26520","27200"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Eastern Scotland","Outside London","15","[c]","36510","34640"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","90","[c]","40250","36920"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Outside London","85","[c]","36430","34300"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Inner London - West","London","45","[c]","44920","44250"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Lancashire","Outside London","10","[c]","31310","28650"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","25","[c]","32330","23430"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","North Yorkshire","Outside London","25","[c]","26940","22330"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","20","[c]","32540","22970"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Outer London - West and North West","London","10","[c]","32340","31870"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Outside London","25","[c]","34970","30470"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","West Central Scotland","Outside London","35","[c]","34330","25870"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Defence (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Inner London - West","London","10","[c]","48230","44200"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","Cheshire","Outside London","10","[c]","41440","44400"
"Leaver CS","2023","60-64","National Crime Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","Inner London - East","London","15","[c]","59570","59700"
"Leaver CS","2023","60-64","National Crime Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Records of Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","National Savings and Investments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Gas and Electricity Markets","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of the Public Guardian","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectorate","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectorate","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectorate","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectorate","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Registers of Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Registers of Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Royal Fleet Auxiliary","Unknown","Unknown","30","[c]","46800","38420"
"Leaver CS","2023","60-64","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Rural Payments Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","15","[c]","36040","25060"
"Leaver CS","2023","60-64","Scottish Courts and Tribunals Service","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Courts and Tribunals Service","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Forestry","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Forestry","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","55","[c]","52040","49860"
"Leaver CS","2023","60-64","Scottish Government (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Government (excl. agencies)","West Central Scotland","Outside London","15","[c]","48430","49860"
"Leaver CS","2023","60-64","Scottish Prison Service","Eastern Scotland","Outside London","40","[c]","37680","37060"
"Leaver CS","2023","60-64","Scottish Prison Service","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Prison Service","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Prison Service","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Scottish Prison Service","West Central Scotland","Outside London","15","[c]","35540","37060"
"Leaver CS","2023","60-64","Scottish Public Pensions Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Serious Fraud Office","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Social Security Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Social Security Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Social Security Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Social Security Scotland","West Central Scotland","Outside London","15","[c]","26900","22180"
"Leaver CS","2023","60-64","Student Awards Agency for Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Submarine Delivery Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Submarine Delivery Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
