"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","50","[c]","27940","29530"
"Leaver CS","2023","30-39","London","AA/AO","Heterosexual / straight","135","[c]","24920","25160"
"Leaver CS","2023","30-39","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","AA/AO","Unknown","105","[c]","24980","25480"
"Leaver CS","2023","30-39","London","EO","Heterosexual / straight","265","[c]","30550","31060"
"Leaver CS","2023","30-39","London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","EO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","EO","Unknown","100","[c]","30310","31060"
"Leaver CS","2023","30-39","London","G6/G7","Heterosexual / straight","555","[c]","58430","56150"
"Leaver CS","2023","30-39","London","G6/G7","LGBO","85","[c]","58490","55720"
"Leaver CS","2023","30-39","London","G6/G7","Undeclared","85","[c]","59460","57430"
"Leaver CS","2023","30-39","London","G6/G7","Unknown","215","[c]","60430","59290"
"Leaver CS","2023","30-39","London","SCS level","Heterosexual / straight","35","[c]","81030","78220"
"Leaver CS","2023","30-39","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","SEO/HEO","Heterosexual / straight","525","[c]","39050","39150"
"Leaver CS","2023","30-39","London","SEO/HEO","LGBO","80","[c]","38810","38800"
"Leaver CS","2023","30-39","London","SEO/HEO","Undeclared","75","[c]","39160","40800"
"Leaver CS","2023","30-39","London","SEO/HEO","Unknown","200","[c]","38850","39800"
"Leaver CS","2023","30-39","London","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","AA/AO","Heterosexual / straight","1360","[c]","22370","21780"
"Leaver CS","2023","30-39","Outside London","AA/AO","LGBO","140","[c]","22280","21690"
"Leaver CS","2023","30-39","Outside London","AA/AO","Undeclared","110","[c]","22450","21780"
"Leaver CS","2023","30-39","Outside London","AA/AO","Unknown","1065","[c]","23110","22140"
"Leaver CS","2023","30-39","Outside London","EO","Heterosexual / straight","830","[c]","27960","27570"
"Leaver CS","2023","30-39","Outside London","EO","LGBO","105","[c]","27930","27570"
"Leaver CS","2023","30-39","Outside London","EO","Undeclared","80","[c]","27420","27570"
"Leaver CS","2023","30-39","Outside London","EO","Unknown","400","[c]","28290","27570"
"Leaver CS","2023","30-39","Outside London","G6/G7","Heterosexual / straight","270","[c]","56670","53960"
"Leaver CS","2023","30-39","Outside London","G6/G7","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","G6/G7","Unknown","170","[c]","57860","54870"
"Leaver CS","2023","30-39","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","SEO/HEO","Heterosexual / straight","855","[c]","37440","37590"
"Leaver CS","2023","30-39","Outside London","SEO/HEO","LGBO","90","[c]","37350","37590"
"Leaver CS","2023","30-39","Outside London","SEO/HEO","Undeclared","95","[c]","37780","37420"
"Leaver CS","2023","30-39","Outside London","SEO/HEO","Unknown","405","[c]","37240","37760"
"Leaver CS","2023","30-39","Outside London","Unknown","Heterosexual / straight","240","[c]","37530","35720"
"Leaver CS","2023","30-39","Outside London","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Outside London","Unknown","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Overseas","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","50","[c]","40080","38090"
"Leaver CS","2023","40-49","London","AA/AO","Heterosexual / straight","90","[c]","24830","25480"
"Leaver CS","2023","40-49","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","AA/AO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","EO","Heterosexual / straight","160","[c]","30680","31060"
"Leaver CS","2023","40-49","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","EO","Unknown","55","[c]","30360","30140"
"Leaver CS","2023","40-49","London","G6/G7","Heterosexual / straight","340","[c]","62650","61340"
"Leaver CS","2023","40-49","London","G6/G7","LGBO","35","[c]","62300","61850"
"Leaver CS","2023","40-49","London","G6/G7","Undeclared","65","[c]","61670","60990"
"Leaver CS","2023","40-49","London","G6/G7","Unknown","150","[c]","64370","63960"
"Leaver CS","2023","40-49","London","SCS level","Heterosexual / straight","110","[c]","93710","91420"
"Leaver CS","2023","40-49","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","SCS level","Unknown","40","[c]","98770","88420"
"Leaver CS","2023","40-49","London","SEO/HEO","Heterosexual / straight","245","[c]","40130","41280"
"Leaver CS","2023","40-49","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","SEO/HEO","Unknown","105","[c]","39510","40070"
"Leaver CS","2023","40-49","London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","AA/AO","Heterosexual / straight","950","[c]","22370","21690"
"Leaver CS","2023","40-49","Outside London","AA/AO","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","AA/AO","Undeclared","115","[c]","22650","21690"
"Leaver CS","2023","40-49","Outside London","AA/AO","Unknown","675","[c]","22810","21710"
"Leaver CS","2023","40-49","Outside London","EO","Heterosexual / straight","735","[c]","28010","27570"
"Leaver CS","2023","40-49","Outside London","EO","LGBO","60","[c]","28370","27570"
"Leaver CS","2023","40-49","Outside London","EO","Undeclared","60","[c]","28010","27570"
"Leaver CS","2023","40-49","Outside London","EO","Unknown","285","[c]","27990","27570"
"Leaver CS","2023","40-49","Outside London","G6/G7","Heterosexual / straight","345","[c]","60220","57950"
"Leaver CS","2023","40-49","Outside London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","G6/G7","Undeclared","50","[c]","62850","61770"
"Leaver CS","2023","40-49","Outside London","G6/G7","Unknown","185","[c]","59210","56160"
"Leaver CS","2023","40-49","Outside London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","SEO/HEO","Heterosexual / straight","645","[c]","38120","37690"
"Leaver CS","2023","40-49","Outside London","SEO/HEO","LGBO","35","[c]","37410","37650"
"Leaver CS","2023","40-49","Outside London","SEO/HEO","Undeclared","85","[c]","38810","38650"
"Leaver CS","2023","40-49","Outside London","SEO/HEO","Unknown","235","[c]","38690","38340"
"Leaver CS","2023","40-49","Outside London","Unknown","Heterosexual / straight","165","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Outside London","Unknown","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","AA/AO","Heterosexual / straight","95","[c]","24890","25110"
"Leaver CS","2023","50-59","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","AA/AO","Unknown","75","[c]","24920","25480"
"Leaver CS","2023","50-59","London","EO","Heterosexual / straight","155","[c]","30590","31060"
"Leaver CS","2023","50-59","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","EO","Unknown","70","[c]","30180","30010"
"Leaver CS","2023","50-59","London","G6/G7","Heterosexual / straight","205","[c]","62690","60570"
"Leaver CS","2023","50-59","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","G6/G7","Undeclared","35","[c]","65840","63390"
"Leaver CS","2023","50-59","London","G6/G7","Unknown","110","[c]","65790","67070"
"Leaver CS","2023","50-59","London","SCS level","Heterosexual / straight","80","[c]","106760","95010"
"Leaver CS","2023","50-59","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","SCS level","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","SEO/HEO","Heterosexual / straight","185","[c]","40620","41030"
"Leaver CS","2023","50-59","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","SEO/HEO","Undeclared","35","[c]","40630","39360"
"Leaver CS","2023","50-59","London","SEO/HEO","Unknown","100","[c]","39870","40550"
"Leaver CS","2023","50-59","London","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","AA/AO","Heterosexual / straight","1330","[c]","22540","21690"
"Leaver CS","2023","50-59","Outside London","AA/AO","LGBO","60","[c]","22010","21690"
"Leaver CS","2023","50-59","Outside London","AA/AO","Undeclared","190","[c]","23180","21690"
"Leaver CS","2023","50-59","Outside London","AA/AO","Unknown","895","[c]","22460","21690"
"Leaver CS","2023","50-59","Outside London","EO","Heterosexual / straight","1080","[c]","28320","27570"
"Leaver CS","2023","50-59","Outside London","EO","LGBO","40","[c]","28150","27570"
"Leaver CS","2023","50-59","Outside London","EO","Undeclared","125","[c]","28640","27650"
"Leaver CS","2023","50-59","Outside London","EO","Unknown","510","[c]","28570","27570"
"Leaver CS","2023","50-59","Outside London","G6/G7","Heterosexual / straight","410","[c]","62080","59590"
"Leaver CS","2023","50-59","Outside London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","G6/G7","Undeclared","55","[c]","59620","56760"
"Leaver CS","2023","50-59","Outside London","G6/G7","Unknown","210","[c]","59850","57460"
"Leaver CS","2023","50-59","Outside London","SCS level","Heterosexual / straight","60","[c]","103080","103550"
"Leaver CS","2023","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","SEO/HEO","Heterosexual / straight","890","[c]","39430","38640"
"Leaver CS","2023","50-59","Outside London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","SEO/HEO","Undeclared","140","[c]","39390","39250"
"Leaver CS","2023","50-59","Outside London","SEO/HEO","Unknown","355","[c]","39470","39890"
"Leaver CS","2023","50-59","Outside London","Unknown","Heterosexual / straight","215","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Outside London","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Unknown","35","[c]","41820","41480"
"Leaver CS","2023","60-64","London","AA/AO","Heterosexual / straight","75","[c]","25350","25480"
"Leaver CS","2023","60-64","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","EO","Heterosexual / straight","115","[c]","31070","30930"
"Leaver CS","2023","60-64","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","G6/G7","Heterosexual / straight","150","[c]","63970","62960"
"Leaver CS","2023","60-64","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","G6/G7","Unknown","75","[c]","63290","62230"
"Leaver CS","2023","60-64","London","SCS level","Heterosexual / straight","55","[c]","105260","97890"
"Leaver CS","2023","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","SEO/HEO","Heterosexual / straight","120","[c]","41150","39900"
"Leaver CS","2023","60-64","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","SEO/HEO","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","AA/AO","Heterosexual / straight","975","[c]","22410","21690"
"Leaver CS","2023","60-64","Outside London","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","AA/AO","Undeclared","165","[c]","22500","21690"
"Leaver CS","2023","60-64","Outside London","AA/AO","Unknown","610","[c]","22540","21690"
"Leaver CS","2023","60-64","Outside London","EO","Heterosexual / straight","715","[c]","28420","28120"
"Leaver CS","2023","60-64","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","EO","Undeclared","115","[c]","29080","28080"
"Leaver CS","2023","60-64","Outside London","EO","Unknown","345","[c]","29380","28120"
"Leaver CS","2023","60-64","Outside London","G6/G7","Heterosexual / straight","295","[c]","63740","61440"
"Leaver CS","2023","60-64","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","G6/G7","Undeclared","45","[c]","62830","59870"
"Leaver CS","2023","60-64","Outside London","G6/G7","Unknown","145","[c]","62360","60290"
"Leaver CS","2023","60-64","Outside London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","SEO/HEO","Heterosexual / straight","685","[c]","39250","38330"
"Leaver CS","2023","60-64","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","SEO/HEO","Undeclared","115","[c]","40060","39010"
"Leaver CS","2023","60-64","Outside London","SEO/HEO","Unknown","345","[c]","39880","38330"
"Leaver CS","2023","60-64","Outside London","Unknown","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outside London","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
