"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Heterosexual / straight","65","[c]","29810","30160"
"New entrant CS","2023","Legal","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G7","Heterosexual / straight","120","[c]","54360","54100"
"New entrant CS","2023","Legal","London","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","HEO","Heterosexual / straight","35","[c]","43950","45230"
"New entrant CS","2023","Legal","London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO","Heterosexual / straight","30","[c]","40060","40800"
"New entrant CS","2023","Legal","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","Heterosexual / straight","45","[c]","26790","26900"
"New entrant CS","2023","Legal","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G7","Heterosexual / straight","175","[c]","52160","52360"
"New entrant CS","2023","Legal","Outside London","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SEO","Heterosexual / straight","115","[c]","39190","38760"
"New entrant CS","2023","Legal","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AO","Unknown","30","[c]","23730","23950"
"New entrant CS","2023","Medicine","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","HEO","Heterosexual / straight","35","[c]","37910","40590"
"New entrant CS","2023","Medicine","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","HEO","Unknown","50","[c]","37980","40590"
"New entrant CS","2023","Medicine","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","AA","Heterosexual / straight","75","[c]","25980","26630"
"New entrant CS","2023","Operational Delivery","London","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","AA","Unknown","125","[c]","25120","23500"
"New entrant CS","2023","Operational Delivery","London","AO","Heterosexual / straight","625","[c]","28430","26920"
"New entrant CS","2023","Operational Delivery","London","AO","LGBO","55","[c]","29160","26920"
"New entrant CS","2023","Operational Delivery","London","AO","Undeclared","40","[c]","28200","26580"
"New entrant CS","2023","Operational Delivery","London","AO","Unknown","1020","[c]","27750","26400"
"New entrant CS","2023","Operational Delivery","London","EO","Heterosexual / straight","375","[c]","30080","29750"
"New entrant CS","2023","Operational Delivery","London","EO","LGBO","50","[c]","29540","29660"
"New entrant CS","2023","Operational Delivery","London","EO","Undeclared","40","[c]","29560","29530"
"New entrant CS","2023","Operational Delivery","London","EO","Unknown","645","[c]","29890","29750"
"New entrant CS","2023","Operational Delivery","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","G7","Heterosexual / straight","40","[c]","56440","54660"
"New entrant CS","2023","Operational Delivery","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","HEO","Heterosexual / straight","115","[c]","35880","35410"
"New entrant CS","2023","Operational Delivery","London","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","HEO","Unknown","105","[c]","35250","35410"
"New entrant CS","2023","Operational Delivery","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SEO","Heterosexual / straight","65","[c]","43530","42910"
"New entrant CS","2023","Operational Delivery","London","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SEO","Unknown","45","[c]","42650","40880"
"New entrant CS","2023","Operational Delivery","London","Unknown","Heterosexual / straight","210","[c]","26970","27640"
"New entrant CS","2023","Operational Delivery","London","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","Unknown","Unknown","130","[c]","25680","27640"
"New entrant CS","2023","Operational Delivery","Outside London","AA","Heterosexual / straight","1260","[c]","22320","23230"
"New entrant CS","2023","Operational Delivery","Outside London","AA","LGBO","140","[c]","22420","23230"
"New entrant CS","2023","Operational Delivery","Outside London","AA","Undeclared","65","[c]","22210","23230"
"New entrant CS","2023","Operational Delivery","Outside London","AA","Unknown","920","[c]","22060","23230"
"New entrant CS","2023","Operational Delivery","Outside London","AO","Heterosexual / straight","7730","[c]","24360","22520"
"New entrant CS","2023","Operational Delivery","Outside London","AO","LGBO","865","[c]","24260","22520"
"New entrant CS","2023","Operational Delivery","Outside London","AO","Undeclared","440","[c]","23660","22400"
"New entrant CS","2023","Operational Delivery","Outside London","AO","Unknown","6995","[c]","23630","22400"
"New entrant CS","2023","Operational Delivery","Outside London","EO","Heterosexual / straight","1855","[c]","27550","26960"
"New entrant CS","2023","Operational Delivery","Outside London","EO","LGBO","220","[c]","27080","26880"
"New entrant CS","2023","Operational Delivery","Outside London","EO","Undeclared","120","[c]","27270","26080"
"New entrant CS","2023","Operational Delivery","Outside London","EO","Unknown","2485","[c]","26550","25750"
"New entrant CS","2023","Operational Delivery","Outside London","G6","Heterosexual / straight","35","[c]","66950","65540"
"New entrant CS","2023","Operational Delivery","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","G6","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","G7","Heterosexual / straight","105","[c]","53650","53200"
"New entrant CS","2023","Operational Delivery","Outside London","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","G7","Unknown","70","[c]","53050","52670"
"New entrant CS","2023","Operational Delivery","Outside London","HEO","Heterosexual / straight","520","[c]","33200","32800"
"New entrant CS","2023","Operational Delivery","Outside London","HEO","LGBO","70","[c]","33110","32460"
"New entrant CS","2023","Operational Delivery","Outside London","HEO","Undeclared","45","[c]","33050","32500"
"New entrant CS","2023","Operational Delivery","Outside London","HEO","Unknown","290","[c]","32630","32000"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SEO","Heterosexual / straight","255","[c]","42290","40000"
"New entrant CS","2023","Operational Delivery","Outside London","SEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SEO","Unknown","120","[c]","39920","39000"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Heterosexual / straight","2330","[c]","22940","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","LGBO","315","[c]","22670","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Undeclared","100","[c]","23340","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Unknown","975","[c]","22470","23640"
"New entrant CS","2023","Operational Delivery","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AO","Unknown","40","[c]","23430","22400"
"New entrant CS","2023","Operational Delivery","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AO","Unknown","75","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","EO","Heterosexual / straight","65","[c]","28910","29280"
"New entrant CS","2023","Other","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","EO","Unknown","65","[c]","29590","29750"
"New entrant CS","2023","Other","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
