"Status","Year","Age","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Mixed","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Mixed","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Analysis","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Commercial","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Counter Fraud","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Counter Fraud","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Counter Fraud","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Debt","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Debt","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Finance","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Human Resources","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Internal Audit","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Internal Audit","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Project Delivery","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Property","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Security","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other ethnicity","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
