"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Scotland","Highlands and Islands","Heterosexual / straight","105","[c]","27110","22220"
"New entrant CS","2023","Scotland","Highlands and Islands","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Highlands and Islands","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Highlands and Islands","Unknown","80","[c]","26520","24710"
"New entrant CS","2023","Scotland","North Eastern Scotland","Heterosexual / straight","55","[c]","30670","28120"
"New entrant CS","2023","Scotland","North Eastern Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","North Eastern Scotland","Unknown","90","[c]","30140","29100"
"New entrant CS","2023","Scotland","Southern Scotland","Heterosexual / straight","245","[c]","25360","22520"
"New entrant CS","2023","Scotland","Southern Scotland","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Southern Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Southern Scotland","Unknown","320","[c]","25990","23190"
"New entrant CS","2023","Scotland","West Central Scotland","Heterosexual / straight","1235","[c]","30230","27080"
"New entrant CS","2023","Scotland","West Central Scotland","LGBO","205","[c]","27000","23700"
"New entrant CS","2023","Scotland","West Central Scotland","Undeclared","80","[c]","30210","25750"
"New entrant CS","2023","Scotland","West Central Scotland","Unknown","1660","[c]","27830","24710"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","500","[c]","30910","28480"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","60","[c]","28900","27080"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","370","[c]","30080","27350"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","1185","[c]","29260","26350"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","LGBO","105","[c]","27610","26310"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","Undeclared","85","[c]","33690","31060"
"New entrant CS","2023","South East (England)","Hampshire and Isle of Wight","Unknown","715","[c]","28300","25100"
"New entrant CS","2023","South East (England)","Kent","Heterosexual / straight","560","[c]","27640","25750"
"New entrant CS","2023","South East (England)","Kent","LGBO","70","[c]","26530","25610"
"New entrant CS","2023","South East (England)","Kent","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Kent","Unknown","630","[c]","25950","25750"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","570","[c]","31710","28600"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","LGBO","70","[c]","30010","28880"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","Undeclared","50","[c]","34740","29080"
"New entrant CS","2023","South East (England)","Surrey, East and West Sussex","Unknown","325","[c]","29520","26750"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","85","[c]","31620","25920"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","40","[c]","29610","23640"
"New entrant CS","2023","South West (England)","Devon","Heterosexual / straight","545","[c]","29450","27080"
"New entrant CS","2023","South West (England)","Devon","LGBO","70","[c]","26940","23640"
"New entrant CS","2023","South West (England)","Devon","Undeclared","75","[c]","28700","26650"
"New entrant CS","2023","South West (England)","Devon","Unknown","290","[c]","27360","25350"
"New entrant CS","2023","South West (England)","Dorset and Somerset","Heterosexual / straight","325","[c]","28210","26440"
"New entrant CS","2023","South West (England)","Dorset and Somerset","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset and Somerset","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Dorset and Somerset","Unknown","225","[c]","27360","24550"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","2070","[c]","32810","30320"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","170","[c]","28710","26310"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","165","[c]","32600","28480"
"New entrant CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1175","[c]","30650","27080"
"New entrant CS","2023","Unknown","Unknown","Heterosexual / straight","75","[c]","30710","28120"
"New entrant CS","2023","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","265","[c]","25060","22400"
"New entrant CS","2023","Wales","East Wales","Heterosexual / straight","1355","[c]","30660","26900"
"New entrant CS","2023","Wales","East Wales","LGBO","175","[c]","28290","25310"
"New entrant CS","2023","Wales","East Wales","Undeclared","100","[c]","30860","26460"
"New entrant CS","2023","Wales","East Wales","Unknown","590","[c]","27460","24840"
"New entrant CS","2023","Wales","West Wales and The Valleys","Heterosexual / straight","955","[c]","25520","22500"
"New entrant CS","2023","Wales","West Wales and The Valleys","LGBO","100","[c]","24760","22500"
"New entrant CS","2023","Wales","West Wales and The Valleys","Undeclared","45","[c]","25850","22500"
"New entrant CS","2023","Wales","West Wales and The Valleys","Unknown","345","[c]","24560","22500"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","225","[c]","27660","23640"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","170","[c]","26350","24080"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","630","[c]","31170","28880"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","LGBO","50","[c]","29270","28880"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","Undeclared","35","[c]","36200","32000"
"New entrant CS","2023","West Midlands (England)","Shropshire and Staffordshire","Unknown","405","[c]","30370","27490"
"New entrant CS","2023","West Midlands (England)","West Midlands","Heterosexual / straight","1390","[c]","28880","23640"
"New entrant CS","2023","West Midlands (England)","West Midlands","LGBO","100","[c]","26980","23640"
"New entrant CS","2023","West Midlands (England)","West Midlands","Undeclared","95","[c]","27510","23640"
"New entrant CS","2023","West Midlands (England)","West Midlands","Unknown","960","[c]","26660","22520"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","335","[c]","26950","28120"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","140","[c]","26170","25750"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","325","[c]","31790","27140"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","LGBO","55","[c]","28350","24760"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Yorkshire and The Humber","North Yorkshire","Unknown","170","[c]","30220","27080"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","540","[c]","29540","25880"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","LGBO","65","[c]","29030","25880"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","Undeclared","50","[c]","31240","25900"
"New entrant CS","2023","Yorkshire and The Humber","South Yorkshire","Unknown","890","[c]","25930","25750"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","1230","[c]","29980","26900"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","LGBO","140","[c]","29680","26900"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","Undeclared","100","[c]","29940","26900"
"New entrant CS","2023","Yorkshire and The Humber","West Yorkshire","Unknown","785","[c]","28100","25750"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
