"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Milton Keynes","Outside London","SEO/HEO","Male","325","320","42290","41510"
"In post","2023","Milton Keynes","Outside London","Unknown","Female","85","80","28940","25790"
"In post","2023","Milton Keynes","Outside London","Unknown","Male","70","70","26360","23800"
"In post","2023","Monmouthshire and Newport","Outside London","AA/AO","Female","695","585","22420","21780"
"In post","2023","Monmouthshire and Newport","Outside London","AA/AO","Male","390","370","24270","22400"
"In post","2023","Monmouthshire and Newport","Outside London","EO","Female","680","615","26310","25100"
"In post","2023","Monmouthshire and Newport","Outside London","EO","Male","440","420","27230","25830"
"In post","2023","Monmouthshire and Newport","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Monmouthshire and Newport","Outside London","G6/G7","Female","545","520","56400","52770"
"In post","2023","Monmouthshire and Newport","Outside London","G6/G7","Male","670","650","58770","60050"
"In post","2023","Monmouthshire and Newport","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Monmouthshire and Newport","Outside London","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Monmouthshire and Newport","Outside London","SCS level","Male","45","45","82160","75280"
"In post","2023","Monmouthshire and Newport","Outside London","SEO/HEO","Female","1250","1185","36150","37690"
"In post","2023","Monmouthshire and Newport","Outside London","SEO/HEO","Male","1075","1055","37690","37760"
"In post","2023","Monmouthshire and Newport","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Monmouthshire and Newport","Outside London","Unknown","Female","115","105","29990","29050"
"In post","2023","Monmouthshire and Newport","Outside London","Unknown","Male","35","30","30510","29050"
"In post","2023","Na h-Eileanan Siar","Outside London","AA/AO","Female","45","40","22200","21690"
"In post","2023","Na h-Eileanan Siar","Outside London","AA/AO","Male","30","30","21880","21690"
"In post","2023","Na h-Eileanan Siar","Outside London","EO","Female","25","25","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Outside London","EO","Male","20","20","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Outside London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Outside London","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","AA/AO","Male","55","55","22180","22130"
"In post","2023","Newry, Mourne and Down","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","North Hampshire","Outside London","AA/AO","Female","170","150","22570","22220"
"In post","2023","North Hampshire","Outside London","AA/AO","Male","95","95","23770","21690"
"In post","2023","North Hampshire","Outside London","EO","Female","145","130","28010","28120"
"In post","2023","North Hampshire","Outside London","EO","Male","100","95","28340","28120"
"In post","2023","North Hampshire","Outside London","G6/G7","Female","45","40","66850","63020"
"In post","2023","North Hampshire","Outside London","G6/G7","Male","80","80","75340","76720"
"In post","2023","North Hampshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","North Hampshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","North Hampshire","Outside London","SEO/HEO","Female","175","165","38520","36920"
"In post","2023","North Hampshire","Outside London","SEO/HEO","Male","135","135","38600","34570"
"In post","2023","North Hampshire","Outside London","Unknown","Female","85","80","29080","26840"
"In post","2023","North Hampshire","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2023","North Lanarkshire","Outside London","AA/AO","Female","450","385","22300","21690"
"In post","2023","North Lanarkshire","Outside London","AA/AO","Male","235","225","23520","21690"
"In post","2023","North Lanarkshire","Outside London","EO","Female","375","335","29440","28120"
"In post","2023","North Lanarkshire","Outside London","EO","Male","320","300","32030","29730"
"In post","2023","North Lanarkshire","Outside London","G6/G7","Female","40","40","61380","58850"
"In post","2023","North Lanarkshire","Outside London","G6/G7","Male","35","35","59650","57970"
"In post","2023","North Lanarkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","North Lanarkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","North Lanarkshire","Outside London","SEO/HEO","Female","145","135","36770","35000"
"In post","2023","North Lanarkshire","Outside London","SEO/HEO","Male","140","125","38810","36990"
"In post","2023","North Northamptonshire","Outside London","AA/AO","Female","185","155","21780","21690"
"In post","2023","North Northamptonshire","Outside London","AA/AO","Male","55","50","22740","21690"
"In post","2023","North Northamptonshire","Outside London","EO","Female","120","105","28100","28120"
"In post","2023","North Northamptonshire","Outside London","EO","Male","75","70","28270","28120"
"In post","2023","North Northamptonshire","Outside London","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","North Northamptonshire","Outside London","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","North Northamptonshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","North Northamptonshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","North Northamptonshire","Outside London","SEO/HEO","Female","40","35","37190","34170"
"In post","2023","North Northamptonshire","Outside London","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","North Northamptonshire","Outside London","Unknown","Female","80","75","29130","28200"
"In post","2023","North Northamptonshire","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2023","North Nottinghamshire","Outside London","AA/AO","Female","185","170","26150","25340"
"In post","2023","North Nottinghamshire","Outside London","AA/AO","Male","255","245","28210","28880"
"In post","2023","North Nottinghamshire","Outside London","EO","Female","170","150","28400","28120"
"In post","2023","North Nottinghamshire","Outside London","EO","Male","125","120","29920","28120"
"In post","2023","North Nottinghamshire","Outside London","G6/G7","Female","30","30","64460","66170"
"In post","2023","North Nottinghamshire","Outside London","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","North Nottinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","North Nottinghamshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","North Nottinghamshire","Outside London","SEO/HEO","Female","85","85","40350","38470"
"In post","2023","North Nottinghamshire","Outside London","SEO/HEO","Male","85","80","41190","40660"
"In post","2023","North Nottinghamshire","Outside London","Unknown","Female","145","135","29480","29050"
"In post","2023","North Nottinghamshire","Outside London","Unknown","Male","30","30","28180","26840"
"In post","2023","North Yorkshire CC","Outside London","AA/AO","Female","295","265","22940","22220"
"In post","2023","North Yorkshire CC","Outside London","AA/AO","Male","410","400","25810","21690"
"In post","2023","North Yorkshire CC","Outside London","EO","Female","240","225","28260","28120"
"In post","2023","North Yorkshire CC","Outside London","EO","Male","280","270","29110","28120"
"In post","2023","North Yorkshire CC","Outside London","G6/G7","Female","90","85","64210","58220"
"In post","2023","North Yorkshire CC","Outside London","G6/G7","Male","75","75","62040","56450"
"In post","2023","North Yorkshire CC","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","North Yorkshire CC","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","North Yorkshire CC","Outside London","SEO/HEO","Female","240","230","36870","34640"
"In post","2023","North Yorkshire CC","Outside London","SEO/HEO","Male","250","245","38160","36960"
"In post","2023","North Yorkshire CC","Outside London","Unknown","Female","100","90","30320","29050"
"In post","2023","North Yorkshire CC","Outside London","Unknown","Male","30","30","29920","26840"
"In post","2023","North and North East Lincolnshire","Outside London","AA/AO","Female","190","160","21660","21690"
"In post","2023","North and North East Lincolnshire","Outside London","AA/AO","Male","75","70","21900","21690"
"In post","2023","North and North East Lincolnshire","Outside London","EO","Female","225","200","27760","28120"
"In post","2023","North and North East Lincolnshire","Outside London","EO","Male","130","125","27580","28120"
"In post","2023","North and North East Lincolnshire","Outside London","G6/G7","Female","15","10","[c]","[c]"
"In post","2023","North and North East Lincolnshire","Outside London","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","North and North East Lincolnshire","Outside London","SEO/HEO","Female","55","50","35230","34170"
"In post","2023","North and North East Lincolnshire","Outside London","SEO/HEO","Male","45","40","35520","34170"
"In post","2023","North and North East Lincolnshire","Outside London","Unknown","Female","125","115","30130","29050"
"In post","2023","North and North East Lincolnshire","Outside London","Unknown","Male","25","25","[c]","[c]"
"In post","2023","North and West Norfolk","Outside London","AA/AO","Female","220","195","24680","22220"
"In post","2023","North and West Norfolk","Outside London","AA/AO","Male","280","275","28060","28880"
"In post","2023","North and West Norfolk","Outside London","EO","Female","95","80","28560","28120"
"In post","2023","North and West Norfolk","Outside London","EO","Male","95","90","31150","28470"
"In post","2023","North and West Norfolk","Outside London","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","North and West Norfolk","Outside London","G6/G7","Male","15","10","[c]","[c]"
"In post","2023","North and West Norfolk","Outside London","SEO/HEO","Female","70","65","37200","34260"
"In post","2023","North and West Norfolk","Outside London","SEO/HEO","Male","120","110","38530","37080"
"In post","2023","North and West Norfolk","Outside London","Unknown","Female","35","35","30810","26840"
"In post","2023","North and West Norfolk","Outside London","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Northumberland","Outside London","AA/AO","Female","55","45","22030","21780"
"In post","2023","Northumberland","Outside London","AA/AO","Male","40","40","21340","21580"
"In post","2023","Northumberland","Outside London","EO","Female","115","95","28200","28120"
"In post","2023","Northumberland","Outside London","EO","Male","60","55","27670","28120"
"In post","2023","Northumberland","Outside London","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Northumberland","Outside London","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Northumberland","Outside London","SEO/HEO","Female","55","50","36550","34970"
"In post","2023","Northumberland","Outside London","SEO/HEO","Male","40","40","36730","35310"
"In post","2023","Northumberland","Outside London","Unknown","Female","50","45","31410","30810"
"In post","2023","Northumberland","Outside London","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Norwich and East Norfolk","Outside London","AA/AO","Female","315","260","23260","21780"
"In post","2023","Norwich and East Norfolk","Outside London","AA/AO","Male","325","315","26410","28590"
"In post","2023","Norwich and East Norfolk","Outside London","EO","Female","320","270","27790","28120"
"In post","2023","Norwich and East Norfolk","Outside London","EO","Male","250","235","29070","28120"
"In post","2023","Norwich and East Norfolk","Outside London","G6/G7","Female","75","70","56760","55200"
"In post","2023","Norwich and East Norfolk","Outside London","G6/G7","Male","70","65","59020","56440"
"In post","2023","Norwich and East Norfolk","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Norwich and East Norfolk","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Norwich and East Norfolk","Outside London","SEO/HEO","Female","175","165","36490","34920"
"In post","2023","Norwich and East Norfolk","Outside London","SEO/HEO","Male","210","200","38250","37300"
"In post","2023","Norwich and East Norfolk","Outside London","Unknown","Female","210","185","26390","24570"
"In post","2023","Norwich and East Norfolk","Outside London","Unknown","Male","105","105","27780","25300"
"In post","2023","Nottingham","Outside London","AA/AO","Female","1345","1185","22930","22520"
"In post","2023","Nottingham","Outside London","AA/AO","Male","1110","1060","23960","22520"
