"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Legal","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","AA","Female","50","[c]","21810","23230"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","AO","Female","85","[c]","26270","25480"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","AO","Male","90","[c]","28910","30880"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","EO","Male","40","[c]","27780","26780"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Unknown","Female","75","[c]","22880","23640"
"New entrant CS","2023","No function","Bedfordshire and Hertfordshire","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","70","[c]","21960","23230"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","45","[c]","22670","23230"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","105","[c]","26010","24070"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","145","[c]","29490","32380"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","45","[c]","29360","28480"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","90","[c]","23030","23640"
"New entrant CS","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","AO","Female","95","[c]","26970","28880"
"New entrant CS","2023","No function","Cheshire","AO","Male","70","[c]","27710","28880"
"New entrant CS","2023","No function","Cheshire","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","EO","Male","35","[c]","32980","34670"
"New entrant CS","2023","No function","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cheshire","Unknown","Female","75","[c]","23560","23640"
"New entrant CS","2023","No function","Cheshire","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","AO","Female","40","[c]","23430","22150"
"New entrant CS","2023","No function","Cumbria","AO","Male","35","[c]","24520","22150"
"New entrant CS","2023","No function","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Cumbria","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","AA","Female","55","[c]","22050","23230"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","AO","Female","315","[c]","23940","22520"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","AO","Male","275","[c]","25100","22520"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","EO","Female","65","[c]","27780","27650"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","EO","Male","50","[c]","27760","27650"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","HEO","Female","45","[c]","35220","33770"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","SEO","Female","40","[c]","46040","46470"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","Unknown","Female","145","[c]","22690","23640"
"New entrant CS","2023","No function","Derbyshire and Nottinghamshire","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","AO","Female","110","[c]","24840","23390"
"New entrant CS","2023","No function","Devon","AO","Male","115","[c]","26200","28880"
"New entrant CS","2023","No function","Devon","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon","Unknown","Female","60","[c]","23190","23640"
"New entrant CS","2023","No function","Devon","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","AA","Female","35","[c]","21350","21380"
"New entrant CS","2023","No function","Dorset and Somerset","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","AO","Female","80","[c]","23900","23390"
"New entrant CS","2023","No function","Dorset and Somerset","AO","Male","100","[c]","25420","24070"
"New entrant CS","2023","No function","Dorset and Somerset","EO","Female","35","[c]","28170","27610"
"New entrant CS","2023","No function","Dorset and Somerset","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Dorset and Somerset","Unknown","Female","55","[c]","22790","23640"
"New entrant CS","2023","No function","Dorset and Somerset","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","AA","Female","110","[c]","22180","23230"
"New entrant CS","2023","No function","East Anglia","AA","Male","80","[c]","22500","23230"
"New entrant CS","2023","No function","East Anglia","AO","Female","285","[c]","24790","22480"
"New entrant CS","2023","No function","East Anglia","AO","Male","325","[c]","26950","28880"
"New entrant CS","2023","No function","East Anglia","EO","Female","55","[c]","26990","27080"
"New entrant CS","2023","No function","East Anglia","EO","Male","50","[c]","27340","27080"
"New entrant CS","2023","No function","East Anglia","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Anglia","SEO","Male","30","[c]","43730","45190"
"New entrant CS","2023","No function","East Anglia","Unknown","Female","145","[c]","22440","23640"
"New entrant CS","2023","No function","East Anglia","Unknown","Male","45","[c]","22890","23640"
"New entrant CS","2023","No function","East Wales","AA","Female","55","[c]","22360","23230"
"New entrant CS","2023","No function","East Wales","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Wales","AO","Female","375","[c]","23370","22400"
"New entrant CS","2023","No function","East Wales","AO","Male","295","[c]","24260","22520"
"New entrant CS","2023","No function","East Wales","EO","Female","90","[c]","26120","25750"
"New entrant CS","2023","No function","East Wales","EO","Male","95","[c]","26610","25750"
"New entrant CS","2023","No function","East Wales","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Wales","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Wales","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Wales","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Wales","HEO","Female","50","[c]","32360","31550"
"New entrant CS","2023","No function","East Wales","HEO","Male","40","[c]","32610","31620"
"New entrant CS","2023","No function","East Wales","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Wales","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Wales","Unknown","Female","85","[c]","22400","23640"
"New entrant CS","2023","No function","East Wales","Unknown","Male","35","[c]","22720","23640"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","AA","Female","45","[c]","22630","23230"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","AO","Female","100","[c]","27100","28880"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","AO","Male","145","[c]","28080","28880"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","Unknown","Female","70","[c]","22260","23640"
"New entrant CS","2023","No function","East Yorkshire and Northern Lincolnshire","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","AO","Female","205","[c]","23240","22520"
"New entrant CS","2023","No function","Eastern Scotland","AO","Male","140","[c]","23460","23190"
"New entrant CS","2023","No function","Eastern Scotland","EO","Female","75","[c]","28620","28120"
"New entrant CS","2023","No function","Eastern Scotland","EO","Male","100","[c]","29070","28120"
"New entrant CS","2023","No function","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Eastern Scotland","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","AA","Female","45","[c]","22750","23230"
"New entrant CS","2023","No function","Essex","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","AO","Female","70","[c]","24240","22400"
"New entrant CS","2023","No function","Essex","AO","Male","90","[c]","25450","22400"
"New entrant CS","2023","No function","Essex","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","EO","Male","55","[c]","27630","25880"
"New entrant CS","2023","No function","Essex","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Essex","Unknown","Female","80","[c]","22500","23640"
"New entrant CS","2023","No function","Essex","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","75","[c]","22330","23230"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","40","[c]","22580","23230"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","325","[c]","22970","22220"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","285","[c]","23500","22220"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","130","[c]","27190","27060"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","100","[c]","26850","25920"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","30","[c]","60030","55300"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","45","[c]","56030","55000"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","130","[c]","32990","32500"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","170","[c]","33280","33000"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","80","[c]","41520","40610"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","145","[c]","42890","42500"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","115","[c]","22480","23640"
"New entrant CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","40","[c]","27430","23640"
"New entrant CS","2023","No function","Greater Manchester","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","AO","Female","400","[c]","23290","22400"
"New entrant CS","2023","No function","Greater Manchester","AO","Male","355","[c]","24110","22520"
"New entrant CS","2023","No function","Greater Manchester","EO","Female","150","[c]","26100","25750"
"New entrant CS","2023","No function","Greater Manchester","EO","Male","160","[c]","26530","25790"
"New entrant CS","2023","No function","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","HEO","Female","80","[c]","32000","31350"
"New entrant CS","2023","No function","Greater Manchester","HEO","Male","50","[c]","32280","32000"
"New entrant CS","2023","No function","Greater Manchester","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Greater Manchester","SEO","Female","55","[c]","42410","41910"
"New entrant CS","2023","No function","Greater Manchester","SEO","Male","30","[c]","41410","39400"
"New entrant CS","2023","No function","Greater Manchester","Unknown","Female","230","[c]","22640","23640"
"New entrant CS","2023","No function","Greater Manchester","Unknown","Male","75","[c]","24090","23640"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","AA","Female","75","[c]","21640","21380"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","AA","Male","65","[c]","21900","23230"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","AO","Female","355","[c]","23010","22220"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","AO","Male","325","[c]","23730","22220"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","EO","Female","60","[c]","27060","27080"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","EO","Male","90","[c]","27260","26780"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","HEO","Female","30","[c]","34190","33830"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","HEO","Male","30","[c]","34260","33830"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","SEO","Male","30","[c]","42740","42220"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Unknown","Female","110","[c]","21800","23640"
"New entrant CS","2023","No function","Hampshire and Isle of Wight","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","AO","Female","80","[c]","24590","22400"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","AO","Male","85","[c]","26650","28880"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
