"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Property","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Croydon","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Croydon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Devon CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Durham","AA/AO","65","[c]","22520","22520"
"New entrant CS","2023","Property","Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Greater Manchester South West","AA/AO","15","[c]","22520","22520"
"New entrant CS","2023","Property","Greater Manchester South West","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Greater Manchester South West","SEO/HEO","10","[c]","37810","38200"
"New entrant CS","2023","Property","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Harrow and Hillingdon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Leeds","AA/AO","15","[c]","22180","22520"
"New entrant CS","2023","Property","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Leeds","G6/G7","10","[c]","55920","55000"
"New entrant CS","2023","Property","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Leeds","SEO/HEO","10","[c]","38120","40000"
"New entrant CS","2023","Property","Leicestershire CC and Rutland","AA/AO","15","[c]","19770","19770"
"New entrant CS","2023","Property","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Lisburn and Castlereagh","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Manchester","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Manchester","SEO/HEO","10","[c]","35960","36260"
"New entrant CS","2023","Property","Medway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Mid Lancashire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Nottingham","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Nottingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Nottingham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Perth and Kinross, and Stirling","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Plymouth","AA/AO","55","[c]","22520","22520"
"New entrant CS","2023","Property","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Powys","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Sefton","AA/AO","20","[c]","22470","22520"
"New entrant CS","2023","Property","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Sheffield","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tower Hamlets","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tower Hamlets","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tyneside","AA/AO","25","[c]","22410","22520"
"New entrant CS","2023","Property","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Tyneside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Warrington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Westminster","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Westminster","G6/G7","15","[c]","56780","55970"
"New entrant CS","2023","Property","Westminster","SEO/HEO","35","[c]","37340","38340"
"New entrant CS","2023","Property","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Wiltshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Antrim and Newtownabbey","AA/AO","10","[c]","22130","22130"
"New entrant CS","2023","Security","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Berkshire","AA/AO","55","[c]","32470","27420"
"New entrant CS","2023","Security","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Blackpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Central Bedfordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Central Hampshire","AA/AO","10","[c]","29210","27500"
"New entrant CS","2023","Security","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","City of Edinburgh","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Clackmannanshire and Fife","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Derby","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Devon CC","AA/AO","25","[c]","27320","27500"
"New entrant CS","2023","Security","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Dorset","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","90","[c]","26550","25350"
"New entrant CS","2023","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Kent","AA/AO","10","[c]","25900","27500"
"New entrant CS","2023","Security","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","East Riding of Yorkshire","AA/AO","10","[c]","29940","27500"
"New entrant CS","2023","Security","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Essex Haven Gateway","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Glasgow City","AA/AO","55","[c]","21700","21720"
"New entrant CS","2023","Security","Glasgow City","EO","20","[c]","24320","24330"
"New entrant CS","2023","Security","Glasgow City","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Glasgow City","SEO/HEO","30","[c]","33500","32640"
"New entrant CS","2023","Security","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","10","[c]","26020","27500"
"New entrant CS","2023","Security","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Lambeth","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Leeds","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Lisburn and Castlereagh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","North Hampshire","AA/AO","10","[c]","25030","26450"
"New entrant CS","2023","Security","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","North Yorkshire CC","AA/AO","30","[c]","27650","27500"
"New entrant CS","2023","Security","North and West Norfolk","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Oxfordshire CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Plymouth","AA/AO","35","[c]","28070","27500"
"New entrant CS","2023","Security","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Portsmouth","AA/AO","45","[c]","26480","26350"
"New entrant CS","2023","Security","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Powys","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Somerset CC","AA/AO","10","[c]","25920","27500"
"New entrant CS","2023","Security","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","South Hampshire","AA/AO","15","[c]","26900","27500"
