"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","White","Project Delivery","SEO/HEO","50","[c]","35730","34310"
"Leaver Dept.","2023","20-29","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Property","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Security","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Security","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","SEO/HEO","85","[c]","35870","35290"
"Leaver Dept.","2023","30-39","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Debt","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","No function","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","No function","EO","110","[c]","28560","28120"
"Leaver Dept.","2023","30-39","Asian","No function","G6/G7","45","[c]","58080","57790"
"Leaver Dept.","2023","30-39","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","No function","SEO/HEO","80","[c]","38700","37640"
"Leaver Dept.","2023","30-39","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","No function","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","No function","EO","45","[c]","29570","29710"
"Leaver Dept.","2023","30-39","Black","No function","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","No function","SEO/HEO","50","[c]","37240","36180"
"Leaver Dept.","2023","30-39","Black","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","No function","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","No function","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","No function","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","No function","SEO/HEO","40","[c]","38000","37730"
"Leaver Dept.","2023","30-39","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
