"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","10","[c]","27530","28510"
"New entrant CS","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","30","[c]","34940","34480"
"New entrant CS","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","10","[c]","39200","39040"
"New entrant CS","2023","Analysis","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Education (excl. agencies)","HEO","15","[c]","27300","32140"
"New entrant CS","2023","Analysis","Department for Education (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for International Trade","EO","15","[c]","28720","29280"
"New entrant CS","2023","Analysis","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for International Trade","HEO","20","[c]","34740","35010"
"New entrant CS","2023","Analysis","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","15","[c]","26140","26870"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","30","[c]","31940","33880"
"New entrant CS","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Transport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Transport (excl. agencies)","EO","10","[c]","28960","30720"
"New entrant CS","2023","Analysis","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Transport (excl. agencies)","HEO","25","[c]","30960","29970"
"New entrant CS","2023","Analysis","Department for Transport (excl. agencies)","SEO","10","[c]","42150","43320"
"New entrant CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","HEO","45","[c]","35590","34170"
"New entrant CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Department of Health and Social Care (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Estyn","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Government Actuary's Department","EO","10","[c]","30090","30090"
"New entrant CS","2023","Analysis","Government Actuary's Department","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Government Actuary's Department","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","HEO","60","[c]","36880","39110"
"New entrant CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury (excl. agencies)","AO","25","[c]","23100","23210"
"New entrant CS","2023","Analysis","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury (excl. agencies)","HEO","10","[c]","33390","32970"
"New entrant CS","2023","Analysis","HM Treasury (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","AA","25","[c]","23150","23500"
"New entrant CS","2023","Analysis","Home Office","EO","15","[c]","30000","29750"
"New entrant CS","2023","Analysis","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","HEO","25","[c]","34560","36000"
"New entrant CS","2023","Analysis","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","SEO","10","[c]","42220","43170"
"New entrant CS","2023","Analysis","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","EO","10","[c]","27940","27840"
"New entrant CS","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence (excl. agencies)","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence (excl. agencies)","EO","10","[c]","29440","28580"
"New entrant CS","2023","Analysis","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Defence (excl. agencies)","HEO","25","[c]","37200","37850"
"New entrant CS","2023","Analysis","Ministry of Defence (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice (excl. agencies)","EO","15","[c]","28930","29660"
"New entrant CS","2023","Analysis","Ministry of Justice (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Ministry of Justice (excl. agencies)","G7","10","[c]","55320","54760"
"New entrant CS","2023","Analysis","Ministry of Justice (excl. agencies)","HEO","90","[c]","33730","35410"
"New entrant CS","2023","Analysis","Ministry of Justice (excl. agencies)","SEO","40","[c]","40580","39640"
"New entrant CS","2023","Analysis","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Budget Responsibility","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","EO","10","[c]","27600","26870"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","HEO","20","[c]","33870","33130"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","EO","15","[c]","26440","25750"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","HEO","10","[c]","34450","33400"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Planning Inspectorate","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","AO","45","[c]","21000","21200"
"New entrant CS","2023","Analysis","UK Statistics Authority","EO","35","[c]","25110","24840"
"New entrant CS","2023","Analysis","UK Statistics Authority","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","G7","15","[c]","53360","51460"
"New entrant CS","2023","Analysis","UK Statistics Authority","HEO","130","[c]","31520","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","SEO","25","[c]","38920","39190"
"New entrant CS","2023","Analysis","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","HEO","10","[c]","34870","36030"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","HEO","30","[c]","28840","28840"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Companies House","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","HEO","10","[c]","32280","31640"
"New entrant CS","2023","Commercial","Crown Commercial Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","AO","50","[c]","22480","21600"
"New entrant CS","2023","Commercial","Defence Equipment and Support","EO","10","[c]","27150","27000"
"New entrant CS","2023","Commercial","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","HEO","40","[c]","33090","32500"
"New entrant CS","2023","Commercial","Defence Equipment and Support","SEO","20","[c]","44460","43400"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","SEO","10","[c]","38760","38340"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","20","[c]","30980","30320"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","20","[c]","38280","37300"
"New entrant CS","2023","Commercial","Department for International Trade","HEO","15","[c]","34320","35010"
"New entrant CS","2023","Commercial","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","G6","20","[c]","84930","85500"
"New entrant CS","2023","Commercial","Government Commercial Organisation","G7","65","[c]","68960","69830"
"New entrant CS","2023","Commercial","Government Commercial Organisation","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Health and Safety Executive","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","AO","15","[c]","22530","22220"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","EO","50","[c]","27310","27080"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","HEO","25","[c]","33660","33830"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","SEO","15","[c]","41160","41000"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Unknown","25","[c]","34670","32500"
"New entrant CS","2023","Commercial","The National Archives","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","EO","10","[c]","32300","32300"
"New entrant CS","2023","Commercial","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Space Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Companies House","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Companies House","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Prosecution Service","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Defence Equipment and Support","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Defence Equipment and Support","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","15","[c]","37660","39050"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
