"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Lewisham and Southwark","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Lincolnshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Liverpool","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Liverpool","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Liverpool","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Luton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Medway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Nottingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Oxfordshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Peterborough","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Sheffield","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Somerset CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Staffordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Swansea","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Swansea","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","G6/G7","G7","10","[c]","60510","60280"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","SEO/HEO","HEO","20","[c]","34570","35410"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","SEO/HEO","SEO","20","[c]","43580","43650"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Tyneside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Wakefield","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Wakefield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Wandsworth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Warrington","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Warwickshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Warwickshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","West Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Westminster","EO","EO","20","[c]","29400","29660"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Westminster","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Westminster","G6/G7","G7","35","[c]","57850","55720"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Westminster","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Westminster","SEO/HEO","HEO","60","[c]","34760","35410"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Westminster","SEO/HEO","SEO","70","[c]","43470","43650"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Worcestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Birmingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Bridgend and Neath Port Talbot","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Chorley and West Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Hertfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Hertfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Lambeth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Lambeth","EO","EO","15","[c]","36940","36140"
"Leaver Dept.","2023","National Crime Agency","Lambeth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Lambeth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Lambeth","SEO/HEO","HEO","10","[c]","44060","42240"
"Leaver Dept.","2023","National Crime Agency","Lambeth","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Leicestershire CC and Rutland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Leicestershire CC and Rutland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Medway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Sheffield","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Wakefield","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Wakefield","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Wakefield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Warrington","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Warrington","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Warrington","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Warrington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Warrington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","Camden and City of London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Belfast","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Westminster","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Westminster","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Glasgow City","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Glasgow City","EO","EO","15","[c]","25270","24770"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Glasgow City","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","HEO","10","[c]","32250","32340"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Tower Hamlets","EO","EO","10","[c]","26950","25890"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","HEO","15","[c]","34780","34850"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Coventry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Glasgow City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Tower Hamlets","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Tower Hamlets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Tower Hamlets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Tower Hamlets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Tower Hamlets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Birmingham","AA/AO","AO","20","[c]","21520","21780"
"Leaver Dept.","2023","Office of the Public Guardian","Birmingham","EO","EO","10","[c]","25570","25830"
"Leaver Dept.","2023","Office of the Public Guardian","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Nottingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Nottingham","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Bristol, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","Bristol, City of","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","Westminster","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","City of Edinburgh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","City of Edinburgh","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","City of Edinburgh","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","City of Edinburgh","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Glasgow City","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Cheshire East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Cheshire East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Devon CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","East Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","East Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Leeds","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Nottingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Nottingham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Tyneside","AA/AO","AO","15","[c]","21880","22150"
"Leaver Dept.","2023","Rural Payments Agency","Tyneside","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
