"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Science and Engineering","Central Hampshire","Outside London","365","350","46980","49260"
"In post","2023","Analysis","Science and Engineering","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Dorset","Outside London","125","120","34760","30350"
"In post","2023","Analysis","Science and Engineering","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Sefton","Outside London","10","10","41230","40820"
"In post","2023","Analysis","Science and Engineering","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","South and West Derbyshire","Outside London","20","20","44150","40840"
"In post","2023","Analysis","Science and Engineering","Suffolk CC","Outside London","305","295","36320","31690"
"In post","2023","Analysis","Science and Engineering","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Wiltshire","Outside London","465","455","43570","39890"
"In post","2023","Analysis","Social Research","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Birmingham","Outside London","10","10","34070","32800"
"In post","2023","Analysis","Social Research","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Bristol, City of","Outside London","30","30","44600","43250"
"In post","2023","Analysis","Social Research","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Croydon","London","20","20","58920","61530"
"In post","2023","Analysis","Social Research","Darlington","Outside London","40","40","36680","31560"
"In post","2023","Analysis","Social Research","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Greater Manchester South West","Outside London","30","30","44090","41780"
"In post","2023","Analysis","Social Research","Hackney and Newham","London","40","40","51510","45560"
"In post","2023","Analysis","Social Research","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Leeds","Outside London","35","30","44810","43700"
"In post","2023","Analysis","Social Research","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Liverpool","Outside London","25","20","46770","42510"
"In post","2023","Analysis","Social Research","Manchester","Outside London","30","30","37790","34170"
"In post","2023","Analysis","Social Research","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Monmouthshire and Newport","Outside London","280","265","40390","39300"
"In post","2023","Analysis","Social Research","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Nottingham","Outside London","15","15","46230","43250"
"In post","2023","Analysis","Social Research","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Sheffield","Outside London","65","60","45840","43250"
"In post","2023","Analysis","Social Research","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South Hampshire","Outside London","220","210","39670","39300"
"In post","2023","Analysis","Social Research","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Tower Hamlets","London","75","70","53350","55720"
"In post","2023","Analysis","Social Research","Tyneside","Outside London","15","15","44710","41780"
"In post","2023","Analysis","Social Research","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Westminster","London","420","405","49710","45670"
"In post","2023","Analysis","Social Research","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","65","65","41080","36990"
"In post","2023","Analysis","Statistics","Birmingham","Outside London","20","20","40660","37060"
"In post","2023","Analysis","Statistics","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Bristol, City of","Outside London","130","120","42090","40650"
"In post","2023","Analysis","Statistics","Buckinghamshire","Outside London","10","10","37490","37650"
"In post","2023","Analysis","Statistics","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Statistics","Cardiff and Vale of Glamorgan","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Statistics","Central Hampshire","Outside London","25","25","37310","34470"
"In post","2023","Analysis","Statistics","City of Edinburgh","Outside London","20","15","42370","38680"
"In post","2023","Analysis","Statistics","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Coventry","Outside London","20","20","40930","37900"
"In post","2023","Analysis","Statistics","Croydon","London","60","60","43200","44080"
"In post","2023","Analysis","Statistics","Darlington","Outside London","60","55","40780","43250"
"In post","2023","Analysis","Statistics","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
