"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","West Midlands (England)","Heterosexual / straight","30","[c]","21730","21690"
"New entrant CS","2023","50-59","Debt","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","Heterosexual / straight","35","[c]","55570","48070"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","North East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","North West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","South East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","35","[c]","45350","43540"
"New entrant CS","2023","50-59","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
