"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Commercial","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","East Anglia","SEO/HEO","15","15","35500","34080"
"In post","2023","20-29","Commercial","East Wales","EO","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","East Wales","SEO/HEO","15","15","33190","31640"
"In post","2023","20-29","Commercial","Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","75","75","23810","22220"
"In post","2023","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","55","55","26680","27080"
"In post","2023","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","155","155","35930","33990"
"In post","2023","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","25","32510","29740"
"In post","2023","20-29","Commercial","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Greater Manchester","EO","10","10","26720","26870"
"In post","2023","20-29","Commercial","Greater Manchester","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Greater Manchester","SEO/HEO","40","40","35550","34170"
"In post","2023","20-29","Commercial","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Hampshire and Isle of Wight","EO","25","25","26700","27140"
"In post","2023","20-29","Commercial","Hampshire and Isle of Wight","SEO/HEO","15","15","36360","35330"
"In post","2023","20-29","Commercial","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Inner London - East","SEO/HEO","30","30","33350","32960"
"In post","2023","20-29","Commercial","Inner London - West","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Inner London - West","EO","15","15","29090","28280"
"In post","2023","20-29","Commercial","Inner London - West","G6/G7","70","70","61570","56200"
"In post","2023","20-29","Commercial","Inner London - West","SEO/HEO","145","145","36500","35560"
"In post","2023","20-29","Commercial","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Lancashire","SEO/HEO","10","10","34450","34170"
"In post","2023","20-29","Commercial","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Merseyside","SEO/HEO","25","25","33030","32210"
"In post","2023","20-29","Commercial","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","North Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","15","15","33700","34170"
"In post","2023","20-29","Commercial","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Outer London - South","EO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Shropshire and Staffordshire","EO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","South Yorkshire","SEO/HEO","15","15","38550","39090"
"In post","2023","20-29","Commercial","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Central Scotland","EO","15","15","26940","27080"
"In post","2023","20-29","Commercial","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Central Scotland","SEO/HEO","20","20","35400","33990"
"In post","2023","20-29","Commercial","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Midlands","SEO/HEO","20","20","33600","31640"
"In post","2023","20-29","Commercial","West Wales and The Valleys","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","West Yorkshire","SEO/HEO","45","45","34500","34170"
"In post","2023","20-29","Communications","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Derbyshire and Nottinghamshire","SEO/HEO","10","10","33320","31660"
"In post","2023","20-29","Communications","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","East Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","East Wales","EO","10","10","[c]","[c]"
"In post","2023","20-29","Communications","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","East Wales","SEO/HEO","25","25","35540","34520"
"In post","2023","20-29","Communications","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20","15","34870","36020"
"In post","2023","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Greater Manchester","SEO/HEO","10","10","35010","34350"
"In post","2023","20-29","Communications","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Hampshire and Isle of Wight","SEO/HEO","10","10","32230","31660"
"In post","2023","20-29","Communications","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Inner London - East","EO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Inner London - East","SEO/HEO","20","20","39420","39110"
"In post","2023","20-29","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Inner London - West","AA/AO","10","10","25790","25900"
"In post","2023","20-29","Communications","Inner London - West","EO","70","70","29440","29530"
"In post","2023","20-29","Communications","Inner London - West","G6/G7","40","40","56020","55720"
"In post","2023","20-29","Communications","Inner London - West","SEO/HEO","365","360","39120","38480"
"In post","2023","20-29","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Communications","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northumberland, and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","West Central Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","20-29","Communications","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","West Midlands","SEO/HEO","15","15","35080","33860"
"In post","2023","20-29","Communications","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","West Wales and The Valleys","EO","10","10","[c]","[c]"
"In post","2023","20-29","Communications","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
