"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","York","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","York","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Westminster","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Westminster","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnet","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnet","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Belfast","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Birmingham","Outside London","Female","60","[c]","28890","25830"
"New entrant CS","2023","Legal","Birmingham","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Brighton and Hove","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Brighton and Hove","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bristol, City of","Outside London","Female","35","[c]","31840","25830"
"New entrant CS","2023","Legal","Bristol, City of","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cardiff and Vale of Glamorgan","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cardiff and Vale of Glamorgan","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","City of Edinburgh","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Croydon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ealing","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ealing","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Kent","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Kent","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Flintshire and Wrexham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Flintshire and Wrexham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Glasgow City","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester South West","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester South West","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hackney and Newham","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hackney and Newham","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Heart of Essex","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hertfordshire CC","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hertfordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kingston upon Hull, City of","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lambeth","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leeds","Outside London","Female","80","[c]","36210","30160"
"New entrant CS","2023","Legal","Leeds","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicester","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Liverpool","Outside London","Female","35","[c]","28380","25830"
"New entrant CS","2023","Legal","Liverpool","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Manchester","Outside London","Female","35","[c]","33680","26900"
"New entrant CS","2023","Legal","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Lancashire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Norwich and East Norfolk","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Nottingham","Outside London","Female","30","[c]","29300","23650"
"New entrant CS","2023","Legal","Nottingham","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Perth and Kinross, and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Portsmouth","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Portsmouth","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Sheffield","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Sheffield","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Hampshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Hampshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Teesside","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Teesside","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Stoke-on-Trent","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swansea","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tower Hamlets","London","Female","30","[c]","53670","55070"
"New entrant CS","2023","Legal","Tower Hamlets","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tyneside","Outside London","Female","35","[c]","24330","22520"
"New entrant CS","2023","Legal","Tyneside","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Surrey","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Westminster","London","Female","325","[c]","36830","30160"
"New entrant CS","2023","Legal","Westminster","London","Male","150","[c]","38490","36320"
"New entrant CS","2023","Legal","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Aberdeen City and Aberdeenshire","Outside London","Female","40","[c]","26630","23050"
"New entrant CS","2023","No function","Aberdeen City and Aberdeenshire","Outside London","Male","45","[c]","27890","25710"
"New entrant CS","2023","No function","Angus and Dundee City","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","No function","Angus and Dundee City","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Antrim and Newtownabbey","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Antrim and Newtownabbey","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Ards and North Down","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Barking & Dagenham and Havering","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","No function","Barking & Dagenham and Havering","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","No function","Barnet","London","Female","90","[c]","33490","27690"
"New entrant CS","2023","No function","Barnet","London","Male","55","[c]","38160","32980"
"New entrant CS","2023","No function","Barnsley, Doncaster and Rotherham","Outside London","Female","160","[c]","25560","23640"
"New entrant CS","2023","No function","Barnsley, Doncaster and Rotherham","Outside London","Male","95","[c]","26550","27450"
