"Status","Year","Age","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Planning Inspectorate","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Planning Inspectorate","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Planning Inspectorate","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Planning Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Health Security Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Health Security Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Health Security Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Health Security Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Statistics Authority","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Welsh Government (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Active Travel England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Building Digital UK","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Companies House","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","East of England","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
