"Status","Year","Function_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Outer London - West and North West","London","Female","95","85","33170","32520"
"In post","2023","Counter Fraud","Outer London - West and North West","London","Male","65","65","34310","32520"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Outside London","Female","60","50","30360","28120"
"In post","2023","Counter Fraud","Shropshire and Staffordshire","Outside London","Male","40","35","29070","28120"
"In post","2023","Counter Fraud","South Yorkshire","Outside London","Female","95","80","28450","28120"
"In post","2023","Counter Fraud","South Yorkshire","Outside London","Male","45","45","30290","28120"
"In post","2023","Counter Fraud","Southern Scotland","Outside London","Female","195","175","26400","28120"
"In post","2023","Counter Fraud","Southern Scotland","Outside London","Male","105","105","27790","25320"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","Outside London","Female","145","130","30610","28170"
"In post","2023","Counter Fraud","Surrey, East and West Sussex","Outside London","Male","85","80","31670","29730"
"In post","2023","Counter Fraud","Tees Valley and Durham","Outside London","Female","150","130","26580","28120"
"In post","2023","Counter Fraud","Tees Valley and Durham","Outside London","Male","70","65","27190","28120"
"In post","2023","Counter Fraud","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","West Central Scotland","Outside London","Female","455","415","31950","28130"
"In post","2023","Counter Fraud","West Central Scotland","Outside London","Male","420","395","33530","29730"
"In post","2023","Counter Fraud","West Midlands","Outside London","Female","630","565","32130","28130"
"In post","2023","Counter Fraud","West Midlands","Outside London","Male","515","495","34250","34170"
"In post","2023","Counter Fraud","West Wales and The Valleys","Outside London","Female","215","190","27980","28120"
"In post","2023","Counter Fraud","West Wales and The Valleys","Outside London","Male","190","175","28580","28120"
"In post","2023","Counter Fraud","West Yorkshire","Outside London","Female","520","470","32880","28130"
"In post","2023","Counter Fraud","West Yorkshire","Outside London","Male","535","520","35500","34400"
"In post","2023","Debt","Bedfordshire and Hertfordshire","Outside London","Female","100","80","26420","25610"
"In post","2023","Debt","Bedfordshire and Hertfordshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Debt","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Debt","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Outside London","Female","250","220","23890","22520"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Outside London","Male","190","185","23680","22520"
"In post","2023","Debt","Dorset and Somerset","Outside London","Female","100","80","23060","21690"
"In post","2023","Debt","Dorset and Somerset","Outside London","Male","40","40","22800","21690"
"In post","2023","Debt","East Anglia","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Debt","East Anglia","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Debt","East Wales","Outside London","Female","220","200","25390","22520"
"In post","2023","Debt","East Wales","Outside London","Male","215","205","26340","22520"
"In post","2023","Debt","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Debt","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Eastern Scotland","Outside London","Female","220","200","23730","22520"
"In post","2023","Debt","Eastern Scotland","Outside London","Male","235","225","23850","22520"
"In post","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Debt","Greater Manchester","Outside London","Female","145","120","23830","21690"
"In post","2023","Debt","Greater Manchester","Outside London","Male","130","120","23920","21690"
"In post","2023","Debt","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Hampshire and Isle of Wight","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","125","100","22850","21690"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","45","35","22920","21690"
"In post","2023","Debt","Highlands and Islands","Outside London","Female","75","65","23300","21690"
"In post","2023","Debt","Highlands and Islands","Outside London","Male","40","40","22310","21690"
"In post","2023","Debt","Inner London - East","London","Female","235","205","29190","26920"
"In post","2023","Debt","Inner London - East","London","Male","160","150","29980","26920"
"In post","2023","Debt","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Lancashire","Outside London","Female","35","30","26160","21690"
"In post","2023","Debt","Lancashire","Outside London","Male","15","10","[c]","[c]"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","Female","175","140","22830","21690"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","Male","40","40","22640","21690"
"In post","2023","Debt","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Merseyside","Outside London","Female","255","230","25220","22520"
"In post","2023","Debt","Merseyside","Outside London","Male","180","175","24730","22520"
"In post","2023","Debt","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Debt","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Outside London","Female","635","545","23320","22520"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Outside London","Male","380","365","23820","22520"
"In post","2023","Debt","Outer London - South","London","Female","145","130","29730","26920"
"In post","2023","Debt","Outer London - South","London","Male","75","75","30080","26920"
"In post","2023","Debt","Outer London - West and North West","London","Female","5","5","[c]","[c]"
"In post","2023","Debt","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Debt","South Yorkshire","Outside London","Female","160","125","23450","21690"
"In post","2023","Debt","South Yorkshire","Outside London","Male","60","55","23890","21690"
"In post","2023","Debt","Southern Scotland","Outside London","Female","270","240","24510","22520"
"In post","2023","Debt","Southern Scotland","Outside London","Male","170","165","24410","22520"
"In post","2023","Debt","Surrey, East and West Sussex","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Debt","Surrey, East and West Sussex","Outside London","Male","25","20","[c]","[c]"
"In post","2023","Debt","Tees Valley and Durham","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Debt","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Debt","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Central Scotland","Outside London","Female","295","245","25500","22520"
"In post","2023","Debt","West Central Scotland","Outside London","Male","190","180","24370","22520"
"In post","2023","Debt","West Midlands","Outside London","Female","635","560","23470","22520"
"In post","2023","Debt","West Midlands","Outside London","Male","405","390","23430","22520"
"In post","2023","Debt","West Wales and The Valleys","Outside London","Female","50","45","22790","21690"
"In post","2023","Debt","West Wales and The Valleys","Outside London","Male","35","30","23210","21690"
"In post","2023","Debt","West Yorkshire","Outside London","Female","445","375","25160","22520"
"In post","2023","Debt","West Yorkshire","Outside London","Male","375","355","24420","22520"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","Female","60","60","37610","35410"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","Male","135","135","38870","37660"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","150","140","38920","36920"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","255","250","42360","39440"
"In post","2023","Digital, Data & Technology","Cheshire","Outside London","Female","125","120","41700","38640"
"In post","2023","Digital, Data & Technology","Cheshire","Outside London","Male","145","145","40760","38640"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","Female","120","115","41930","38210"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","Male","185","180","40150","35000"
"In post","2023","Digital, Data & Technology","Devon","Outside London","Female","565","515","37580","38200"
"In post","2023","Digital, Data & Technology","Devon","Outside London","Male","1175","1135","40250","39650"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Outside London","Female","90","85","36250","34370"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Outside London","Male","250","245","41780","41240"
"In post","2023","Digital, Data & Technology","East Anglia","Outside London","Female","135","125","35490","33910"
"In post","2023","Digital, Data & Technology","East Anglia","Outside London","Male","215","210","36530","34170"
"In post","2023","Digital, Data & Technology","East Wales","Outside London","Female","480","455","41760","38480"
"In post","2023","Digital, Data & Technology","East Wales","Outside London","Male","875","860","43960","41100"
"In post","2023","Digital, Data & Technology","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","Female","20","20","[c]","[c]"
