"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","35","[c]","26660","22310"
"Leaver Dept.","2023","Operational Delivery","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Inner London - East","255","[c]","35460","32520"
"Leaver Dept.","2023","Operational Delivery","Inner London - West","520","[c]","40320","34260"
"Leaver Dept.","2023","Operational Delivery","Kent","135","[c]","28250","28200"
"Leaver Dept.","2023","Operational Delivery","Lancashire","130","[c]","27550","27570"
"Leaver Dept.","2023","Operational Delivery","Leicestershire, Rutland and Northamptonshire","65","[c]","25420","22400"
"Leaver Dept.","2023","Operational Delivery","Lincolnshire","15","[c]","25640","27170"
"Leaver Dept.","2023","Operational Delivery","Merseyside","360","[c]","27210","26680"
"Leaver Dept.","2023","Operational Delivery","North Eastern Scotland","10","[c]","28590","27570"
"Leaver Dept.","2023","Operational Delivery","North Yorkshire","20","[c]","29140","26380"
"Leaver Dept.","2023","Operational Delivery","Northern Ireland","40","[c]","27290","26750"
"Leaver Dept.","2023","Operational Delivery","Northumberland, and Tyne and Wear","335","[c]","27020","25880"
"Leaver Dept.","2023","Operational Delivery","Outer London - East and North East","65","[c]","31520","32520"
"Leaver Dept.","2023","Operational Delivery","Outer London - South","145","[c]","33650","31060"
"Leaver Dept.","2023","Operational Delivery","Outer London - West and North West","135","[c]","32960","32190"
"Leaver Dept.","2023","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Shropshire and Staffordshire","140","[c]","25460","22360"
"Leaver Dept.","2023","Operational Delivery","South Yorkshire","125","[c]","28520","27570"
"Leaver Dept.","2023","Operational Delivery","Southern Scotland","80","[c]","27470","27570"
"Leaver Dept.","2023","Operational Delivery","Surrey, East and West Sussex","90","[c]","28160","28120"
"Leaver Dept.","2023","Operational Delivery","Tees Valley and Durham","140","[c]","27340","26480"
"Leaver Dept.","2023","Operational Delivery","Unknown","30","[c]","30040","28120"
"Leaver Dept.","2023","Operational Delivery","West Central Scotland","325","[c]","25970","26590"
"Leaver Dept.","2023","Operational Delivery","West Midlands","360","[c]","29120","27570"
"Leaver Dept.","2023","Operational Delivery","West Wales and The Valleys","195","[c]","27240","27190"
"Leaver Dept.","2023","Operational Delivery","West Yorkshire","285","[c]","30220","28120"
"Leaver Dept.","2023","Operational Research","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Inner London - West","10","[c]","41290","40290"
"Leaver Dept.","2023","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","43510","41560"
"Leaver Dept.","2023","Other","Greater Manchester","25","[c]","24350","21690"
"Leaver Dept.","2023","Other","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Inner London - East","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Inner London - West","120","[c]","41560","36180"
"Leaver Dept.","2023","Other","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Northumberland, and Tyne and Wear","15","[c]","26430","21690"
"Leaver Dept.","2023","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Outer London - South","20","[c]","37300","35070"
"Leaver Dept.","2023","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","South Yorkshire","15","[c]","24680","21690"
"Leaver Dept.","2023","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","West Midlands","20","[c]","27350","25750"
"Leaver Dept.","2023","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Derbyshire and Nottinghamshire","15","[c]","35210","30330"
"Leaver Dept.","2023","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","East Wales","60","[c]","37350","32700"
"Leaver Dept.","2023","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","43650","38060"
"Leaver Dept.","2023","Policy","Greater Manchester","55","[c]","38710","34480"
"Leaver Dept.","2023","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Inner London - East","35","[c]","46400","38890"
"Leaver Dept.","2023","Policy","Inner London - West","1680","[c]","46610","41750"
"Leaver Dept.","2023","Policy","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Merseyside","20","[c]","34900","30050"
"Leaver Dept.","2023","Policy","North Yorkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Northumberland, and Tyne and Wear","20","[c]","38620","36260"
"Leaver Dept.","2023","Policy","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South Yorkshire","25","[c]","39270","38130"
"Leaver Dept.","2023","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Tees Valley and Durham","25","[c]","45950","37590"
"Leaver Dept.","2023","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands","50","[c]","40920","36940"
"Leaver Dept.","2023","Policy","West Wales and The Valleys","10","[c]","36760","33190"
"Leaver Dept.","2023","Policy","West Yorkshire","45","[c]","39070","38470"
"Leaver Dept.","2023","Project Delivery","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Devon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East Wales","15","[c]","38940","37760"
"Leaver Dept.","2023","Project Delivery","Eastern Scotland","10","[c]","44930","42590"
"Leaver Dept.","2023","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","40680","39730"
"Leaver Dept.","2023","Project Delivery","Greater Manchester","30","[c]","37260","34170"
"Leaver Dept.","2023","Project Delivery","Hampshire and Isle of Wight","15","[c]","39860","40000"
"Leaver Dept.","2023","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Inner London - East","35","[c]","41370","33250"
"Leaver Dept.","2023","Project Delivery","Inner London - West","175","[c]","42590","39150"
"Leaver Dept.","2023","Project Delivery","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Merseyside","15","[c]","37660","39190"
"Leaver Dept.","2023","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Northumberland, and Tyne and Wear","25","[c]","35080","33990"
"Leaver Dept.","2023","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outer London - South","25","[c]","48650","43500"
"Leaver Dept.","2023","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South Yorkshire","10","[c]","35820","36310"
"Leaver Dept.","2023","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tees Valley and Durham","10","[c]","43410","39440"
"Leaver Dept.","2023","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands","25","[c]","40730","38390"
"Leaver Dept.","2023","Project Delivery","West Wales and The Valleys","15","[c]","33860","31660"
"Leaver Dept.","2023","Project Delivery","West Yorkshire","25","[c]","39610","35880"
"Leaver Dept.","2023","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Inner London - West","15","[c]","51900","44150"
"Leaver Dept.","2023","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","42070","40900"
"Leaver Dept.","2023","Science and Engineering","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Hampshire and Isle of Wight","25","[c]","40810","39890"
"Leaver Dept.","2023","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Inner London - West","30","[c]","37060","32000"
"Leaver Dept.","2023","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
