"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","Outside London","Female","90","[c]","34270","31560"
"Leaver Dept.","2023","White","UK Statistics Authority","Outside London","Male","50","[c]","36060","31560"
"Leaver Dept.","2023","White","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government","Outside London","Male","35","[c]","40070","38160"
"Leaver Dept.","2023","White","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Departments","London","Female","75","[c]","33870","27760"
"New entrant CS","2023","Asian","Attorney General's Departments","London","Male","40","[c]","34800","27760"
"New entrant CS","2023","Asian","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Departments","Outside London","Female","80","[c]","28110","24430"
"New entrant CS","2023","Asian","Attorney General's Departments","Outside London","Male","30","[c]","30490","26900"
"New entrant CS","2023","Asian","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office","London","Female","35","[c]","34460","28840"
"New entrant CS","2023","Asian","Cabinet Office","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Chancellor's other departments","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Female","30","[c]","33250","31120"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Female","50","[c]","29410","25340"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Transport","Outside London","Female","40","[c]","24370","22500"
"New entrant CS","2023","Asian","Department for Transport","Outside London","Male","60","[c]","26700","22500"
"New entrant CS","2023","Asian","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions","London","Female","30","[c]","36210","37180"
"New entrant CS","2023","Asian","Department for Work and Pensions","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions","Outside London","Female","215","[c]","25710","21690"
"New entrant CS","2023","Asian","Department for Work and Pensions","Outside London","Male","215","[c]","26710","21690"
"New entrant CS","2023","Asian","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care","London","Female","75","[c]","37030","33500"
"New entrant CS","2023","Asian","Department of Health and Social Care","London","Male","35","[c]","39660","33850"
"New entrant CS","2023","Asian","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Revenue and Customs","London","Female","70","[c]","32550","26920"
"New entrant CS","2023","Asian","HM Revenue and Customs","London","Male","65","[c]","33930","26920"
"New entrant CS","2023","Asian","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Revenue and Customs","Outside London","Female","255","[c]","25590","22520"
"New entrant CS","2023","Asian","HM Revenue and Customs","Outside London","Male","305","[c]","27450","22520"
"New entrant CS","2023","Asian","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury","London","Female","30","[c]","30830","28100"
"New entrant CS","2023","Asian","HM Treasury","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","London","Female","55","[c]","30250","29750"
"New entrant CS","2023","Asian","Home Office","London","Male","60","[c]","32730","29750"
"New entrant CS","2023","Asian","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Outside London","Female","60","[c]","25340","22400"
"New entrant CS","2023","Asian","Home Office","Outside London","Male","60","[c]","25300","25750"
"New entrant CS","2023","Asian","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","Outside London","Female","65","[c]","33490","28340"
"New entrant CS","2023","Asian","Ministry of Defence","Outside London","Male","70","[c]","30470","27500"
"New entrant CS","2023","Asian","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Justice","London","Female","80","[c]","30040","27640"
"New entrant CS","2023","Asian","Ministry of Justice","London","Male","95","[c]","35360","33800"
"New entrant CS","2023","Asian","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Justice","Outside London","Female","325","[c]","23690","21780"
"New entrant CS","2023","Asian","Ministry of Justice","Outside London","Male","295","[c]","25450","23640"
"New entrant CS","2023","Asian","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","London","Female","35","[c]","36960","32320"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","London","Male","45","[c]","42500","35000"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","Outside London","Female","40","[c]","31900","29100"
"New entrant CS","2023","Asian","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","The National Archives","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","Female","35","[c]","29080","31060"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","Male","40","[c]","30460","31060"
"New entrant CS","2023","Asian","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","London","Female","55","[c]","31040","27760"
"New entrant CS","2023","Black","Attorney General's Departments","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
