"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Heterosexual / straight","65","[c]","29810","30160"
"New entrant CS","2023","Legal","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6/G7","Heterosexual / straight","135","[c]","56660","54100"
"New entrant CS","2023","Legal","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","Heterosexual / straight","65","[c]","42060","40800"
"New entrant CS","2023","Legal","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","Heterosexual / straight","45","[c]","26790","26900"
"New entrant CS","2023","Legal","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G6/G7","Heterosexual / straight","180","[c]","52470","52360"
"New entrant CS","2023","Legal","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","Heterosexual / straight","130","[c]","38770","38760"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","AA/AO","Unknown","30","[c]","23600","23230"
"New entrant CS","2023","Medicine","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","G6/G7","Unknown","30","[c]","78170","79770"
"New entrant CS","2023","Medicine","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SEO/HEO","Heterosexual / straight","45","[c]","39240","40590"
"New entrant CS","2023","Medicine","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Outside London","SEO/HEO","Unknown","55","[c]","38610","40590"
"New entrant CS","2023","Medicine","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","AA/AO","Heterosexual / straight","700","[c]","28170","26920"
"New entrant CS","2023","Operational Delivery","London","AA/AO","LGBO","60","[c]","28860","26630"
"New entrant CS","2023","Operational Delivery","London","AA/AO","Undeclared","40","[c]","27860","26400"
"New entrant CS","2023","Operational Delivery","London","AA/AO","Unknown","1145","[c]","27480","26400"
"New entrant CS","2023","Operational Delivery","London","EO","Heterosexual / straight","375","[c]","30080","29750"
"New entrant CS","2023","Operational Delivery","London","EO","LGBO","50","[c]","29540","29660"
"New entrant CS","2023","Operational Delivery","London","EO","Undeclared","40","[c]","29560","29530"
"New entrant CS","2023","Operational Delivery","London","EO","Unknown","645","[c]","29890","29750"
"New entrant CS","2023","Operational Delivery","London","G6/G7","Heterosexual / straight","55","[c]","61680","56430"
"New entrant CS","2023","Operational Delivery","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","G6/G7","Unknown","40","[c]","62310","61890"
"New entrant CS","2023","Operational Delivery","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SEO/HEO","Heterosexual / straight","180","[c]","38670","37180"
"New entrant CS","2023","Operational Delivery","London","SEO/HEO","LGBO","30","[c]","37070","35410"
"New entrant CS","2023","Operational Delivery","London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","SEO/HEO","Unknown","150","[c]","37550","36000"
"New entrant CS","2023","Operational Delivery","London","Unknown","Heterosexual / straight","210","[c]","26970","27640"
"New entrant CS","2023","Operational Delivery","London","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","London","Unknown","Unknown","130","[c]","25680","27640"
"New entrant CS","2023","Operational Delivery","Outside London","AA/AO","Heterosexual / straight","8990","[c]","24090","22520"
"New entrant CS","2023","Operational Delivery","Outside London","AA/AO","LGBO","1005","[c]","24020","22520"
"New entrant CS","2023","Operational Delivery","Outside London","AA/AO","Undeclared","500","[c]","23480","22500"
"New entrant CS","2023","Operational Delivery","Outside London","AA/AO","Unknown","7915","[c]","23470","22400"
"New entrant CS","2023","Operational Delivery","Outside London","EO","Heterosexual / straight","1855","[c]","27550","26960"
"New entrant CS","2023","Operational Delivery","Outside London","EO","LGBO","220","[c]","27080","26880"
"New entrant CS","2023","Operational Delivery","Outside London","EO","Undeclared","120","[c]","27270","26080"
"New entrant CS","2023","Operational Delivery","Outside London","EO","Unknown","2485","[c]","26550","25750"
"New entrant CS","2023","Operational Delivery","Outside London","G6/G7","Heterosexual / straight","140","[c]","57070","54560"
"New entrant CS","2023","Operational Delivery","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","G6/G7","Unknown","95","[c]","57270","54180"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Outside London","SEO/HEO","Heterosexual / straight","775","[c]","36190","33990"
"New entrant CS","2023","Operational Delivery","Outside London","SEO/HEO","LGBO","95","[c]","34870","33200"
"New entrant CS","2023","Operational Delivery","Outside London","SEO/HEO","Undeclared","55","[c]","34610","33120"
"New entrant CS","2023","Operational Delivery","Outside London","SEO/HEO","Unknown","415","[c]","34790","33200"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Heterosexual / straight","2330","[c]","22940","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","LGBO","315","[c]","22670","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Undeclared","100","[c]","23340","23640"
"New entrant CS","2023","Operational Delivery","Outside London","Unknown","Unknown","975","[c]","22470","23640"
"New entrant CS","2023","Operational Delivery","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA/AO","Heterosexual / straight","40","[c]","26110","25480"
"New entrant CS","2023","Operational Delivery","Unknown","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","AA/AO","Unknown","50","[c]","23460","22400"
"New entrant CS","2023","Operational Delivery","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","AA/AO","Unknown","75","[c]","22520","22520"
"New entrant CS","2023","Operational Research","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO/HEO","Heterosexual / straight","35","[c]","33310","31560"
"New entrant CS","2023","Operational Research","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","EO","Heterosexual / straight","65","[c]","28910","29280"
"New entrant CS","2023","Other","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","EO","Unknown","65","[c]","29590","29750"
"New entrant CS","2023","Other","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SEO/HEO","Heterosexual / straight","40","[c]","36480","35240"
"New entrant CS","2023","Other","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","AA/AO","Heterosexual / straight","530","[c]","21390","21690"
"New entrant CS","2023","Other","Outside London","AA/AO","LGBO","40","[c]","21340","21690"
"New entrant CS","2023","Other","Outside London","AA/AO","Undeclared","35","[c]","20840","21690"
"New entrant CS","2023","Other","Outside London","AA/AO","Unknown","305","[c]","21870","21690"
"New entrant CS","2023","Other","Outside London","EO","Heterosexual / straight","45","[c]","26450","26870"
"New entrant CS","2023","Other","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","EO","Unknown","40","[c]","26050","25750"
"New entrant CS","2023","Other","Outside London","G6/G7","Heterosexual / straight","40","[c]","55120","53290"
"New entrant CS","2023","Other","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SEO/HEO","Heterosexual / straight","140","[c]","34160","33750"
"New entrant CS","2023","Other","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","Outside London","SEO/HEO","Unknown","75","[c]","35700","34500"
"New entrant CS","2023","Other","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Planning","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","G6/G7","Heterosexual / straight","55","[c]","48580","43740"
"New entrant CS","2023","Planning Inspectors","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","EO","Heterosexual / straight","120","[c]","28260","28640"
"New entrant CS","2023","Policy","London","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","EO","Unknown","105","[c]","28810","29530"
"New entrant CS","2023","Policy","London","G6/G7","Heterosexual / straight","95","[c]","58880","55740"
"New entrant CS","2023","Policy","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","London","G6/G7","Unknown","45","[c]","57660","55280"
"New entrant CS","2023","Policy","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
