"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","South West (England)","EO","20","[c]","28030","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Wales","EO","25","[c]","27960","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","West Midlands (England)","EO","40","[c]","27930","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","AO","15","[c]","21620","21690"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","EO","35","[c]","28040","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","HEO","10","[c]","33420","34170"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","London","G6","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","London","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","London","HEO","30","[c]","32730","33420"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","London","SEO","35","[c]","40520","40650"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Estyn","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North East (England)","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North West (England)","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North West (England)","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","North West (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Scotland","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Scotland","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Wales","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","London","G6","20","[c]","66210","65710"
"Leaver Dept.","2023","30-39","HM Treasury","London","G7","35","[c]","54890","54090"
"Leaver Dept.","2023","30-39","HM Treasury","London","HEO","20","[c]","35130","33820"
"Leaver Dept.","2023","30-39","HM Treasury","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","London","SEO","15","[c]","38660","37900"
"Leaver Dept.","2023","30-39","HM Treasury","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","London","EO","20","[c]","29620","29820"
"Leaver Dept.","2023","30-39","Home Office","London","G6","15","[c]","70510","70840"
"Leaver Dept.","2023","30-39","Home Office","London","G7","50","[c]","59240","59290"
"Leaver Dept.","2023","30-39","Home Office","London","HEO","30","[c]","36240","36180"
"Leaver Dept.","2023","30-39","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","London","SEO","65","[c]","43320","43210"
"Leaver Dept.","2023","30-39","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North West (England)","AO","20","[c]","22400","22400"
"Leaver Dept.","2023","30-39","Home Office","North West (England)","EO","30","[c]","26330","26180"
"Leaver Dept.","2023","30-39","Home Office","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","North West (England)","HEO","15","[c]","32490","32160"
"Leaver Dept.","2023","30-39","Home Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Scotland","EO","10","[c]","26280","25880"
"Leaver Dept.","2023","30-39","Home Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Yorkshire and The Humber","EO","15","[c]","26110","25880"
"Leaver Dept.","2023","30-39","Home Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Home Office","Yorkshire and The Humber","HEO","10","[c]","32560","32160"
"Leaver Dept.","2023","30-39","Home Office","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East of England","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","East of England","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","London","G7","15","[c]","57900","59730"
"Leaver Dept.","2023","30-39","Ministry of Defence","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","London","SEO","25","[c]","46080","45750"
"Leaver Dept.","2023","30-39","Ministry of Defence","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","North West (England)","AO","10","[c]","21750","22170"
"Leaver Dept.","2023","30-39","Ministry of Defence","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South East (England)","HEO","10","[c]","32890","33300"
"Leaver Dept.","2023","30-39","Ministry of Defence","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South West (England)","G7","15","[c]","51200","53270"
"Leaver Dept.","2023","30-39","Ministry of Defence","South West (England)","HEO","20","[c]","33380","32850"
"Leaver Dept.","2023","30-39","Ministry of Defence","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","South West (England)","SEO","25","[c]","41880","40800"
"Leaver Dept.","2023","30-39","Ministry of Defence","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East of England","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East of England","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","EO","20","[c]","29300","29660"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","G7","25","[c]","56930","55770"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","HEO","45","[c]","35450","35410"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","SEO","50","[c]","43400","43650"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","North East (England)","EO","5","[c]","[c]","[c]"
