"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Peterborough","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Peterborough","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Plymouth","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Portsmouth","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Powys","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Redbridge and Waltham Forest","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sandwell","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Borders","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Borders","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Borders","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Borders","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","EO","Heterosexual / straight","30","[c]","27260","28120"
"Leaver Dept.","2023","Sefton","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sefton","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","EO","Heterosexual / straight","50","[c]","27190","27570"
"Leaver Dept.","2023","Sheffield","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","HEO","Heterosexual / straight","30","[c]","32460","32160"
"Leaver Dept.","2023","Sheffield","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","SEO","Heterosexual / straight","40","[c]","39820","39000"
"Leaver Dept.","2023","Sheffield","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Sheffield","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Solihull","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Somerset CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Ayrshire","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Ayrshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Ayrshire","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","South Ayrshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Ayrshire","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
