"Status","Year","Disability","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","East Anglia","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","East Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Inner London - East","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Inner London - West","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Kent","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Outer London - South","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Outer London - West and North West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Surrey, East and West Sussex","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","Tees Valley and Durham","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Prison and Probation Service","Ministry of Justice","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","95","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","105","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","170","[c]","47510","39050"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","Merseyside","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Health and Safety Executive","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Greater Manchester","30","[c]","34290","29830"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Inner London - West","200","[c]","51880","43870"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Merseyside","80","[c]","27770","26170"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Outer London - South","80","[c]","46660","42240"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Outer London - West and North West","40","[c]","33850","30200"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","South Yorkshire","35","[c]","32740","26750"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Tees Valley and Durham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","West Central Scotland","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","West Midlands","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Home Office","West Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Ministry of Justice","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Legal Aid Agency","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Maritime and Coastguard Agency","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","Department for Business, Energy and Industrial Strategy","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Met Office","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","39260","40000"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","45","[c]","38950","40000"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","80","[c]","48070","45750"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","50","[c]","48060","43650"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","130","[c]","46830","43650"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
