"Status","Year","Age","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","London","Female","Heterosexual / straight","555","[c]","41320","39000"
"New entrant CS","2023","30-39","London","Female","LGBO","65","[c]","39820","35630"
"New entrant CS","2023","30-39","London","Female","Undeclared","70","[c]","42520","39150"
"New entrant CS","2023","30-39","London","Female","Unknown","415","[c]","36670","29890"
"New entrant CS","2023","30-39","London","Male","Heterosexual / straight","470","[c]","42000","37850"
"New entrant CS","2023","30-39","London","Male","LGBO","75","[c]","46060","41190"
"New entrant CS","2023","30-39","London","Male","Undeclared","60","[c]","43320","40260"
"New entrant CS","2023","30-39","London","Male","Unknown","415","[c]","37530","32880"
"New entrant CS","2023","30-39","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Outside London","Female","Heterosexual / straight","3300","[c]","29890","26780"
"New entrant CS","2023","30-39","Outside London","Female","LGBO","415","[c]","29530","26900"
"New entrant CS","2023","30-39","Outside London","Female","Undeclared","175","[c]","30230","28300"
"New entrant CS","2023","30-39","Outside London","Female","Unknown","2460","[c]","27870","24630"
"New entrant CS","2023","30-39","Outside London","Male","Heterosexual / straight","2635","[c]","31440","28880"
"New entrant CS","2023","30-39","Outside London","Male","LGBO","330","[c]","29560","26780"
"New entrant CS","2023","30-39","Outside London","Male","Undeclared","185","[c]","33590","28880"
"New entrant CS","2023","30-39","Outside London","Male","Unknown","2165","[c]","29440","25750"
"New entrant CS","2023","30-39","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Male","Unknown","35","[c]","25920","24000"
"New entrant CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","London","Female","Heterosexual / straight","350","[c]","43830","37940"
"New entrant CS","2023","40-49","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","London","Female","Undeclared","35","[c]","41330","42200"
"New entrant CS","2023","40-49","London","Female","Unknown","270","[c]","38220","29750"
"New entrant CS","2023","40-49","London","Male","Heterosexual / straight","280","[c]","47780","41190"
"New entrant CS","2023","40-49","London","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","London","Male","Unknown","215","[c]","41130","31980"
"New entrant CS","2023","40-49","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outside London","Female","Heterosexual / straight","2590","[c]","31800","27320"
"New entrant CS","2023","40-49","Outside London","Female","LGBO","155","[c]","30560","27000"
"New entrant CS","2023","40-49","Outside London","Female","Undeclared","130","[c]","34120","28780"
"New entrant CS","2023","40-49","Outside London","Female","Unknown","1650","[c]","29340","24680"
"New entrant CS","2023","40-49","Outside London","Male","Heterosexual / straight","2000","[c]","34440","29050"
"New entrant CS","2023","40-49","Outside London","Male","LGBO","120","[c]","34310","28880"
"New entrant CS","2023","40-49","Outside London","Male","Undeclared","135","[c]","36810","32410"
"New entrant CS","2023","40-49","Outside London","Male","Unknown","1215","[c]","31700","26780"
"New entrant CS","2023","40-49","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Female","Heterosexual / straight","215","[c]","40850","32980"
"New entrant CS","2023","50-59","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Female","Unknown","190","[c]","34850","29710"
"New entrant CS","2023","50-59","London","Male","Heterosexual / straight","190","[c]","48380","41910"
"New entrant CS","2023","50-59","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Male","Unknown","180","[c]","41710","30130"
"New entrant CS","2023","50-59","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outside London","Female","Heterosexual / straight","1815","[c]","30010","24070"
"New entrant CS","2023","50-59","Outside London","Female","LGBO","70","[c]","30750","25750"
"New entrant CS","2023","50-59","Outside London","Female","Undeclared","120","[c]","31980","26780"
"New entrant CS","2023","50-59","Outside London","Female","Unknown","1245","[c]","28120","23390"
"New entrant CS","2023","50-59","Outside London","Male","Heterosexual / straight","1790","[c]","34530","28880"
"New entrant CS","2023","50-59","Outside London","Male","LGBO","75","[c]","28790","23230"
"New entrant CS","2023","50-59","Outside London","Male","Undeclared","105","[c]","33550","28880"
"New entrant CS","2023","50-59","Outside London","Male","Unknown","1230","[c]","31060","25920"
"New entrant CS","2023","50-59","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Female","Heterosexual / straight","30","[c]","43290","33830"
"New entrant CS","2023","60-64","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Female","Unknown","35","[c]","33910","27690"
"New entrant CS","2023","60-64","London","Male","Heterosexual / straight","50","[c]","46180","44000"
"New entrant CS","2023","60-64","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Male","Unknown","50","[c]","36500","29750"
"New entrant CS","2023","60-64","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","Female","Heterosexual / straight","285","[c]","27810","22400"
"New entrant CS","2023","60-64","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","Female","Unknown","240","[c]","26120","22400"
"New entrant CS","2023","60-64","Outside London","Male","Heterosexual / straight","420","[c]","30920","26130"
"New entrant CS","2023","60-64","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","Male","Unknown","330","[c]","29410","25710"
"New entrant CS","2023","60-64","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","Female","Heterosexual / straight","50","[c]","26790","22400"
"New entrant CS","2023","65+","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","Female","Unknown","60","[c]","26050","22400"
"New entrant CS","2023","65+","Outside London","Male","Heterosexual / straight","135","[c]","30870","23230"
"New entrant CS","2023","65+","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","Male","Unknown","95","[c]","31020","26020"
"New entrant CS","2023","65+","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-27, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
