"Status","Year","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Transport Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","AA/AO","Heterosexual / straight","155","[c]","21410","20880"
"Leaver CS","2023","UK Health Security Agency","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","AA/AO","Undeclared","30","[c]","21310","20880"
"Leaver CS","2023","UK Health Security Agency","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","EO","Heterosexual / straight","170","[c]","25880","26010"
"Leaver CS","2023","UK Health Security Agency","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","EO","Unknown","70","[c]","26580","27070"
"Leaver CS","2023","UK Health Security Agency","G6/G7","Heterosexual / straight","155","[c]","56520","53400"
"Leaver CS","2023","UK Health Security Agency","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","G6/G7","Unknown","195","[c]","58390","55450"
"Leaver CS","2023","UK Health Security Agency","SCS level","Heterosexual / straight","40","[c]","104780","106280"
"Leaver CS","2023","UK Health Security Agency","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","SCS level","Unknown","60","[c]","97360","92830"
"Leaver CS","2023","UK Health Security Agency","SEO/HEO","Heterosexual / straight","510","[c]","36000","36330"
"Leaver CS","2023","UK Health Security Agency","SEO/HEO","LGBO","60","[c]","33910","33330"
"Leaver CS","2023","UK Health Security Agency","SEO/HEO","Undeclared","75","[c]","36390","37060"
"Leaver CS","2023","UK Health Security Agency","SEO/HEO","Unknown","250","[c]","36030","36330"
"Leaver CS","2023","UK Hydrographic Office","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Heterosexual / straight","250","[c]","20610","20350"
"Leaver CS","2023","UK Statistics Authority","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","AA/AO","Unknown","80","[c]","21090","21200"
"Leaver CS","2023","UK Statistics Authority","EO","Heterosexual / straight","40","[c]","25180","24840"
"Leaver CS","2023","UK Statistics Authority","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Heterosexual / straight","50","[c]","56830","55240"
"Leaver CS","2023","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Heterosexual / straight","110","[c]","34940","34200"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","SEO/HEO","Unknown","55","[c]","34360","33410"
"Leaver CS","2023","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","AA/AO","Heterosexual / straight","35","[c]","22870","22520"
"Leaver CS","2023","Valuation Office Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","AA/AO","Unknown","35","[c]","22360","22520"
"Leaver CS","2023","Valuation Office Agency","EO","Heterosexual / straight","35","[c]","28060","27370"
"Leaver CS","2023","Valuation Office Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","Heterosexual / straight","60","[c]","42250","44530"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Heterosexual / straight","35","[c]","23430","24630"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Heterosexual / straight","30","[c]","28490","29430"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Heterosexual / straight","60","[c]","41370","39900"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
