"Status","Year","Disability","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","AA/AO","Heterosexual / straight","145","[c]","21790","21690"
"Leaver Dept.","2023","Declared non-disabled","Scotland","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","AA/AO","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","EO","Heterosexual / straight","225","[c]","27660","27570"
"Leaver Dept.","2023","Declared non-disabled","Scotland","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","G6/G7","Heterosexual / straight","30","[c]","56210","53830"
"Leaver Dept.","2023","Declared non-disabled","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","SEO/HEO","Heterosexual / straight","105","[c]","37320","35480"
"Leaver Dept.","2023","Declared non-disabled","Scotland","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","AA/AO","Heterosexual / straight","115","[c]","22460","21690"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","EO","Heterosexual / straight","95","[c]","28740","28120"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","SEO/HEO","Heterosexual / straight","80","[c]","37230","37690"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","AA/AO","Heterosexual / straight","75","[c]","21880","21780"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","EO","Heterosexual / straight","70","[c]","27220","27570"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","G6/G7","Heterosexual / straight","60","[c]","56960","55640"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","SEO/HEO","Heterosexual / straight","155","[c]","37510","37590"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","AA/AO","Heterosexual / straight","95","[c]","21900","21840"
"Leaver Dept.","2023","Declared non-disabled","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","EO","Heterosexual / straight","125","[c]","27170","27450"
"Leaver Dept.","2023","Declared non-disabled","Wales","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","G6/G7","Heterosexual / straight","50","[c]","55870","53940"
"Leaver Dept.","2023","Declared non-disabled","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","SEO/HEO","Heterosexual / straight","175","[c]","36310","34170"
"Leaver Dept.","2023","Declared non-disabled","Wales","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","AA/AO","Heterosexual / straight","105","[c]","21660","21690"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","EO","Heterosexual / straight","150","[c]","27370","27570"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","G6/G7","Heterosexual / straight","40","[c]","55640","51770"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","SEO/HEO","Heterosexual / straight","125","[c]","35410","34170"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","AA/AO","Heterosexual / straight","80","[c]","21680","21690"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","EO","Heterosexual / straight","135","[c]","27320","27570"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","G6/G7","Heterosexual / straight","65","[c]","55290","52150"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","165","[c]","36090","35510"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6/G7","Heterosexual / straight","35","[c]","57640","55120"
"Leaver Dept.","2023","Undeclared","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6/G7","Undeclared","35","[c]","58830","56430"
"Leaver Dept.","2023","Undeclared","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","Heterosexual / straight","55","[c]","37150","36900"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","Undeclared","45","[c]","38680","39150"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
