"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Transport","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Tyneside","Outside London","AA/AO","35","[c]","22800","22500"
"New entrant CS","2023","Department for Transport","Tyneside","Outside London","EO","15","[c]","26830","26780"
"New entrant CS","2023","Department for Transport","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Wakefield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Warwickshire CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Lothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Surrey","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Sussex (North East)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Westminster","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Westminster","London","EO","40","[c]","30760","30720"
"New entrant CS","2023","Department for Transport","Westminster","London","G6/G7","25","[c]","59850","55740"
"New entrant CS","2023","Department for Transport","Westminster","London","SEO/HEO","125","[c]","36890","35400"
"New entrant CS","2023","Department for Transport","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Wirral","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Worcestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Worcestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","York","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","York","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","York","Outside London","SEO/HEO","15","[c]","39280","39430"
"New entrant CS","2023","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Angus and Dundee City","Outside London","EO","20","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","Barking & Dagenham and Havering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Barking & Dagenham and Havering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Barnet","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedford","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bedford","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Berkshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bexley and Greenwich","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Birmingham","Outside London","AA/AO","115","[c]","21630","21690"
"New entrant CS","2023","Department for Work and Pensions","Birmingham","Outside London","EO","45","[c]","28070","28120"
"New entrant CS","2023","Department for Work and Pensions","Birmingham","Outside London","G6/G7","10","[c]","55050","55620"
"New entrant CS","2023","Department for Work and Pensions","Birmingham","Outside London","SEO/HEO","25","[c]","35940","34170"
"New entrant CS","2023","Department for Work and Pensions","Blackburn with Darwen","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Blackpool","Outside London","AA/AO","75","[c]","21670","21690"
"New entrant CS","2023","Department for Work and Pensions","Blackpool","Outside London","EO","70","[c]","27970","28120"
"New entrant CS","2023","Department for Work and Pensions","Blackpool","Outside London","G6/G7","20","[c]","56460","55280"
"New entrant CS","2023","Department for Work and Pensions","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Blackpool","Outside London","SEO/HEO","40","[c]","36480","34170"
"New entrant CS","2023","Department for Work and Pensions","Bournemouth, Christchurch and Poole","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bournemouth, Christchurch and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bradford","Outside London","AA/AO","45","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Bradford","Outside London","EO","20","[c]","28070","28120"
"New entrant CS","2023","Department for Work and Pensions","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Brent","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bristol, City of","Outside London","EO","10","[c]","27750","28120"
"New entrant CS","2023","Department for Work and Pensions","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bristol, City of","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bromley","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bromley","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Bromley","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Buckinghamshire","Outside London","EO","10","[c]","28010","28120"
"New entrant CS","2023","Department for Work and Pensions","Buckinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Calderdale and Kirklees","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Calderdale and Kirklees","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Central Valleys","Outside London","AA/AO","50","[c]","21650","21690"
"New entrant CS","2023","Department for Work and Pensions","Central Valleys","Outside London","EO","90","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","Central Valleys","Outside London","SEO/HEO","10","[c]","35610","34170"
"New entrant CS","2023","Department for Work and Pensions","Cheshire East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cheshire West and Chester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","City of Edinburgh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","City of Edinburgh","Outside London","EO","15","[c]","27680","28120"
"New entrant CS","2023","Department for Work and Pensions","City of Edinburgh","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Coventry","Outside London","AA/AO","15","[c]","21660","21690"
"New entrant CS","2023","Department for Work and Pensions","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Croydon","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Derby","Outside London","EO","20","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","Derby","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon CC","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Devon CC","Outside London","EO","10","[c]","28060","28120"
"New entrant CS","2023","Department for Work and Pensions","Dorset","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dudley","Outside London","AA/AO","155","[c]","21660","21690"
"New entrant CS","2023","Department for Work and Pensions","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dudley","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Durham","Outside London","AA/AO","30","[c]","21630","21690"
"New entrant CS","2023","Department for Work and Pensions","Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Ealing","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","35","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Kent","Outside London","AA/AO","75","[c]","25520","25610"
"New entrant CS","2023","Department for Work and Pensions","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Lothian and Midlothian","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Surrey","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","East Sussex CC","Outside London","AA/AO","15","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","East Sussex CC","Outside London","EO","15","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","East Sussex CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex Thames Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Essex Thames Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Falkirk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Flintshire and Wrexham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Flintshire and Wrexham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Glasgow City","Outside London","AA/AO","30","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Glasgow City","Outside London","EO","20","[c]","28010","28120"
"New entrant CS","2023","Department for Work and Pensions","Glasgow City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Glasgow City","Outside London","SEO/HEO","25","[c]","36120","34170"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester North East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester North West","Outside London","AA/AO","160","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester North West","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester South East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester South West","Outside London","AA/AO","15","[c]","21630","21690"
"New entrant CS","2023","Department for Work and Pensions","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gwent Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gwynedd","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Gwynedd","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hackney and Newham","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Harrow and Hillingdon","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Harrow and Hillingdon","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Heart of Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hertfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hertfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA/AO","15","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Isle of Wight","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Lambeth","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Leeds","Outside London","AA/AO","60","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Leeds","Outside London","EO","50","[c]","27290","28120"
"New entrant CS","2023","Department for Work and Pensions","Leeds","Outside London","G6/G7","20","[c]","57880","56300"
"New entrant CS","2023","Department for Work and Pensions","Leeds","Outside London","SEO/HEO","65","[c]","36860","34970"
"New entrant CS","2023","Department for Work and Pensions","Leicester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Lewisham and Southwark","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Lincolnshire CC","Outside London","AA/AO","10","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Lincolnshire CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Lincolnshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Liverpool","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Liverpool","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Luton","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Manchester","Outside London","AA/AO","15","[c]","21400","21690"
"New entrant CS","2023","Department for Work and Pensions","Manchester","Outside London","EO","25","[c]","27710","28120"
"New entrant CS","2023","Department for Work and Pensions","Manchester","Outside London","G6/G7","30","[c]","57400","56970"
"New entrant CS","2023","Department for Work and Pensions","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Manchester","Outside London","SEO/HEO","85","[c]","36930","38470"
"New entrant CS","2023","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Mid Lancashire","Outside London","AA/AO","120","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Mid Lancashire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Milton Keynes","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","North Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","North Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","North Lanarkshire","Outside London","AA/AO","155","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","North Lanarkshire","Outside London","EO","15","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","North Northamptonshire","Outside London","AA/AO","20","[c]","21610","21690"
"New entrant CS","2023","Department for Work and Pensions","North Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","North Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","North and North East Lincolnshire","Outside London","AA/AO","15","[c]","21630","21690"
"New entrant CS","2023","Department for Work and Pensions","North and North East Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Norwich and East Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Norwich and East Norfolk","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Oxfordshire CC","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Redbridge and Waltham Forest","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Sandwell","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Sefton","Outside London","AA/AO","60","[c]","21470","21540"
"New entrant CS","2023","Department for Work and Pensions","Sefton","Outside London","EO","30","[c]","26870","27320"
"New entrant CS","2023","Department for Work and Pensions","Sefton","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Sefton","Outside London","SEO/HEO","35","[c]","37540","33310"
"New entrant CS","2023","Department for Work and Pensions","Sheffield","Outside London","AA/AO","50","[c]","21670","21690"
"New entrant CS","2023","Department for Work and Pensions","Sheffield","Outside London","EO","55","[c]","27920","28120"
"New entrant CS","2023","Department for Work and Pensions","Sheffield","Outside London","G6/G7","20","[c]","59410","57840"
"New entrant CS","2023","Department for Work and Pensions","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Sheffield","Outside London","SEO/HEO","50","[c]","38400","37110"
"New entrant CS","2023","Department for Work and Pensions","Solihull","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Somerset CC","Outside London","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Somerset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Ayrshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Nottinghamshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Teesside","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
