"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","East Midlands (England)","SEO/HEO","Heterosexual / straight","45","[c]","37350","37540"
"Leaver Dept.","2023","White","East Midlands (England)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Midlands (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Midlands (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","AA/AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","EO","Heterosexual / straight","55","[c]","27760","28120"
"Leaver Dept.","2023","White","East of England","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","SEO/HEO","Heterosexual / straight","55","[c]","37680","37600"
"Leaver Dept.","2023","White","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AA/AO","Heterosexual / straight","75","[c]","25250","25480"
"Leaver Dept.","2023","White","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","EO","Heterosexual / straight","310","[c]","29360","28850"
"Leaver Dept.","2023","White","London","EO","LGBO","60","[c]","29490","28780"
"Leaver Dept.","2023","White","London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","G6/G7","Heterosexual / straight","750","[c]","59420","56430"
"Leaver Dept.","2023","White","London","G6/G7","LGBO","100","[c]","58780","55940"
"Leaver Dept.","2023","White","London","G6/G7","Undeclared","70","[c]","60220","56920"
"Leaver Dept.","2023","White","London","G6/G7","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","SCS level","Heterosexual / straight","170","[c]","91810","82830"
"Leaver Dept.","2023","White","London","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","SEO/HEO","Heterosexual / straight","990","[c]","38100","37220"
"Leaver Dept.","2023","White","London","SEO/HEO","LGBO","180","[c]","37600","36430"
"Leaver Dept.","2023","White","London","SEO/HEO","Undeclared","100","[c]","38100","36990"
"Leaver Dept.","2023","White","London","SEO/HEO","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","AA/AO","Heterosexual / straight","95","[c]","21700","21690"
"Leaver Dept.","2023","White","North East (England)","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","AA/AO","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","EO","Heterosexual / straight","115","[c]","27290","27570"
"Leaver Dept.","2023","White","North East (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","G6/G7","Heterosexual / straight","45","[c]","53520","51640"
"Leaver Dept.","2023","White","North East (England)","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","SEO/HEO","Heterosexual / straight","135","[c]","34840","34170"
"Leaver Dept.","2023","White","North East (England)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","AA/AO","Heterosexual / straight","180","[c]","21720","21690"
"Leaver Dept.","2023","White","North West (England)","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","AA/AO","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","EO","Heterosexual / straight","235","[c]","27340","27570"
"Leaver Dept.","2023","White","North West (England)","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","EO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","G6/G7","Heterosexual / straight","65","[c]","55500","53400"
"Leaver Dept.","2023","White","North West (England)","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","SEO/HEO","Heterosexual / straight","230","[c]","35810","36050"
"Leaver Dept.","2023","White","North West (England)","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","SEO/HEO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","AA/AO","Heterosexual / straight","160","[c]","22000","21690"
"Leaver Dept.","2023","White","Scotland","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","AA/AO","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","EO","Heterosexual / straight","250","[c]","27700","27570"
"Leaver Dept.","2023","White","Scotland","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","G6/G7","Heterosexual / straight","40","[c]","56970","54000"
"Leaver Dept.","2023","White","Scotland","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","SEO/HEO","Heterosexual / straight","120","[c]","37450","36120"
"Leaver Dept.","2023","White","Scotland","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scotland","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","AA/AO","Heterosexual / straight","125","[c]","22360","21690"
"Leaver Dept.","2023","White","South East (England)","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","EO","Heterosexual / straight","95","[c]","28250","28120"
"Leaver Dept.","2023","White","South East (England)","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","SEO/HEO","Heterosexual / straight","95","[c]","35990","34320"
"Leaver Dept.","2023","White","South East (England)","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","AA/AO","Heterosexual / straight","95","[c]","21860","21690"
"Leaver Dept.","2023","White","South West (England)","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","EO","Heterosexual / straight","80","[c]","27310","27570"
"Leaver Dept.","2023","White","South West (England)","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","G6/G7","Heterosexual / straight","75","[c]","56880","55110"
"Leaver Dept.","2023","White","South West (England)","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","SEO/HEO","Heterosexual / straight","180","[c]","37340","37020"
"Leaver Dept.","2023","White","South West (England)","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","AA/AO","Heterosexual / straight","105","[c]","22030","22200"
"Leaver Dept.","2023","White","Wales","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","EO","Heterosexual / straight","145","[c]","27130","27260"
"Leaver Dept.","2023","White","Wales","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","G6/G7","Heterosexual / straight","60","[c]","55770","52150"
"Leaver Dept.","2023","White","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","SEO/HEO","Heterosexual / straight","210","[c]","36050","34170"
"Leaver Dept.","2023","White","Wales","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","AA/AO","Heterosexual / straight","90","[c]","21670","21690"
"Leaver Dept.","2023","White","West Midlands (England)","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","EO","Heterosexual / straight","100","[c]","27520","27840"
"Leaver Dept.","2023","White","West Midlands (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","G6/G7","Heterosexual / straight","40","[c]","56450","53930"
"Leaver Dept.","2023","White","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","SEO/HEO","Heterosexual / straight","105","[c]","36170","35600"
"Leaver Dept.","2023","White","West Midlands (England)","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","AA/AO","Heterosexual / straight","70","[c]","22010","21690"
"Leaver Dept.","2023","White","Yorkshire and The Humber","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","EO","Heterosexual / straight","130","[c]","27360","27570"
"Leaver Dept.","2023","White","Yorkshire and The Humber","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","EO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","G6/G7","Heterosexual / straight","90","[c]","55790","52750"
"Leaver Dept.","2023","White","Yorkshire and The Humber","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
