"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","South East (England)","Surrey, East and West Sussex","AO","45","[c]","22350","21690"
"Leaver Dept.","2023","South East (England)","Surrey, East and West Sussex","EO","50","[c]","28130","28120"
"Leaver Dept.","2023","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South East (England)","Surrey, East and West Sussex","G7","10","[c]","57180","55610"
"Leaver Dept.","2023","South East (England)","Surrey, East and West Sussex","HEO","15","[c]","33760","34000"
"Leaver Dept.","2023","South East (England)","Surrey, East and West Sussex","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Devon","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Devon","AO","55","[c]","21890","21690"
"Leaver Dept.","2023","South West (England)","Devon","EO","35","[c]","26990","27570"
"Leaver Dept.","2023","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Devon","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Devon","HEO","20","[c]","32900","33020"
"Leaver Dept.","2023","South West (England)","Devon","SEO","15","[c]","40220","40000"
"Leaver Dept.","2023","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Dorset and Somerset","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Dorset and Somerset","EO","15","[c]","28060","28120"
"Leaver Dept.","2023","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Dorset and Somerset","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Dorset and Somerset","SEO","10","[c]","40760","41870"
"Leaver Dept.","2023","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","60","[c]","22120","21780"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","80","[c]","27350","27570"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","30","[c]","68930","68190"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","90","[c]","53270","53410"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","135","[c]","32980","33000"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","115","[c]","41120","40760"
"Leaver Dept.","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","[c]","40510","38790"
"Leaver Dept.","2023","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","40","[c]","28140","28120"
"Leaver Dept.","2023","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","60","[c]","32000","32000"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","20","[c]","40650","40340"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","East Wales","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","East Wales","AO","95","[c]","21750","21690"
"Leaver Dept.","2023","Wales","East Wales","EO","125","[c]","26630","26820"
"Leaver Dept.","2023","Wales","East Wales","G6","15","[c]","64090","63350"
"Leaver Dept.","2023","Wales","East Wales","G7","50","[c]","53810","51460"
"Leaver Dept.","2023","Wales","East Wales","HEO","125","[c]","32210","31560"
"Leaver Dept.","2023","Wales","East Wales","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","East Wales","SEO","95","[c]","41060","40420"
"Leaver Dept.","2023","Wales","East Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","AA","15","[c]","19760","19000"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","AO","85","[c]","22270","22500"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","EO","110","[c]","27490","27570"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","G7","15","[c]","53240","50340"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","HEO","75","[c]","32200","31660"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","SEO","40","[c]","41740","40180"
"Leaver Dept.","2023","Wales","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","25","[c]","21870","21780"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Shropshire and Staffordshire","AO","75","[c]","21730","21690"
"Leaver Dept.","2023","West Midlands (England)","Shropshire and Staffordshire","EO","65","[c]","27500","28120"
"Leaver Dept.","2023","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Shropshire and Staffordshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Shropshire and Staffordshire","HEO","25","[c]","33590","34170"
"Leaver Dept.","2023","West Midlands (England)","Shropshire and Staffordshire","SEO","20","[c]","40420","40620"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","AO","125","[c]","21790","21690"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","EO","210","[c]","27300","27570"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","G6","15","[c]","66020","63220"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","G7","50","[c]","52600","51360"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","HEO","130","[c]","32510","32000"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","SEO","85","[c]","40360","39140"
"Leaver Dept.","2023","West Midlands (England)","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","15","[c]","27400","27570"
"Leaver Dept.","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","AO","15","[c]","21940","21990"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","EO","25","[c]","25770","25550"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","G7","20","[c]","52490","51290"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","HEO","30","[c]","33410","33300"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","SEO","25","[c]","39050","39050"
"Leaver Dept.","2023","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","AO","40","[c]","21900","21690"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","EO","95","[c]","27180","27570"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","G7","30","[c]","53890","53190"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","HEO","55","[c]","32780","32160"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","SEO","50","[c]","39700","38560"
"Leaver Dept.","2023","Yorkshire and The Humber","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","AO","90","[c]","22280","21690"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","EO","190","[c]","27400","27570"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","G7","60","[c]","52560","51360"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","HEO","130","[c]","32310","32000"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","SEO","105","[c]","38610","38470"
"Leaver Dept.","2023","Yorkshire and The Humber","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AA","90","[c]","22230","23230"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AO","855","[c]","23880","22520"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","EO","190","[c]","27630","27650"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G6","10","[c]","70190","65850"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G7","60","[c]","55490","53360"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","135","[c]","33500","33710"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","85","[c]","43530","41880"
"New entrant CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","175","[c]","22730","23640"
"New entrant CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","110","[c]","22290","23230"
"New entrant CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","435","[c]","24090","21780"
"New entrant CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","70","[c]","27840","26780"
"New entrant CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","15","[c]","55900","54000"
"New entrant CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","35","[c]","33410","33200"
"New entrant CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","15","[c]","41270","38760"
"New entrant CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","130","[c]","22760","23640"
"New entrant CS","2023","East Midlands (England)","Lincolnshire","AA","70","[c]","22240","23230"
"New entrant CS","2023","East Midlands (England)","Lincolnshire","AO","145","[c]","26460","28880"
"New entrant CS","2023","East Midlands (England)","Lincolnshire","EO","40","[c]","27330","27080"
"New entrant CS","2023","East Midlands (England)","Lincolnshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","East Midlands (England)","Lincolnshire","G7","10","[c]","64840","72470"
"New entrant CS","2023","East Midlands (England)","Lincolnshire","HEO","35","[c]","32610","33000"
"New entrant CS","2023","East Midlands (England)","Lincolnshire","SEO","20","[c]","42020","41000"
"New entrant CS","2023","East Midlands (England)","Lincolnshire","Unknown","60","[c]","22990","23640"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","AA","80","[c]","22130","23230"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","AO","190","[c]","27240","28880"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","EO","90","[c]","28070","27230"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","G7","15","[c]","61820","56000"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","HEO","30","[c]","34600","33500"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","SEO","35","[c]","42180","41190"
"New entrant CS","2023","East of England","Bedfordshire and Hertfordshire","Unknown","90","[c]","22750","23640"
"New entrant CS","2023","East of England","East Anglia","AA","205","[c]","22440","23230"
"New entrant CS","2023","East of England","East Anglia","AO","680","[c]","25630","24070"
"New entrant CS","2023","East of England","East Anglia","EO","155","[c]","26950","27080"
"New entrant CS","2023","East of England","East Anglia","G6","15","[c]","72850","66840"
"New entrant CS","2023","East of England","East Anglia","G7","35","[c]","58640","54160"
"New entrant CS","2023","East of England","East Anglia","HEO","95","[c]","32970","33250"
"New entrant CS","2023","East of England","East Anglia","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","East Anglia","SEO","85","[c]","41970","41000"
"New entrant CS","2023","East of England","East Anglia","Unknown","190","[c]","22530","23640"
"New entrant CS","2023","East of England","Essex","AA","60","[c]","23120","23230"
"New entrant CS","2023","East of England","Essex","AO","180","[c]","24800","22400"
"New entrant CS","2023","East of England","Essex","EO","95","[c]","28170","25880"
"New entrant CS","2023","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex","G7","15","[c]","57840","54100"
"New entrant CS","2023","East of England","Essex","HEO","20","[c]","34370","33000"
"New entrant CS","2023","East of England","Essex","SEO","15","[c]","43720","41000"
"New entrant CS","2023","East of England","Essex","Unknown","105","[c]","22500","23640"
"New entrant CS","2023","London","Inner London - East","AA","25","[c]","25470","26040"
"New entrant CS","2023","London","Inner London - East","AO","475","[c]","28270","26920"
"New entrant CS","2023","London","Inner London - East","EO","390","[c]","30480","29750"
"New entrant CS","2023","London","Inner London - East","G6","70","[c]","74660","73510"
"New entrant CS","2023","London","Inner London - East","G7","235","[c]","57790","56430"
"New entrant CS","2023","London","Inner London - East","HEO","345","[c]","36210","35410"
"New entrant CS","2023","London","Inner London - East","SCS level","35","[c]","104700","99500"
"New entrant CS","2023","London","Inner London - East","SEO","165","[c]","44010","43650"
"New entrant CS","2023","London","Inner London - East","Unknown","195","[c]","26370","27640"
"New entrant CS","2023","London","Inner London - West","AA","120","[c]","24960","23500"
"New entrant CS","2023","London","Inner London - West","AO","680","[c]","26410","25480"
"New entrant CS","2023","London","Inner London - West","EO","1150","[c]","28510","29000"
"New entrant CS","2023","London","Inner London - West","G6","145","[c]","72550","70000"
"New entrant CS","2023","London","Inner London - West","G7","525","[c]","56470","55000"
"New entrant CS","2023","London","Inner London - West","HEO","1800","[c]","34170","34670"
"New entrant CS","2023","London","Inner London - West","SCS level","95","[c]","105280","95000"
"New entrant CS","2023","London","Inner London - West","SEO","650","[c]","42890","42540"
"New entrant CS","2023","London","Inner London - West","Unknown","35","[c]","25620","27640"
"New entrant CS","2023","London","Outer London - East and North East","AA","50","[c]","25870","26630"
"New entrant CS","2023","London","Outer London - East and North East","AO","125","[c]","30230","32110"
"New entrant CS","2023","London","Outer London - East and North East","EO","40","[c]","30660","30780"
"New entrant CS","2023","London","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Outer London - East and North East","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Outer London - East and North East","HEO","20","[c]","34580","35620"
"New entrant CS","2023","London","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Outer London - East and North East","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Outer London - East and North East","Unknown","55","[c]","27340","27640"
"New entrant CS","2023","London","Outer London - South","AA","15","[c]","22910","23250"
"New entrant CS","2023","London","Outer London - South","AO","515","[c]","26470","26400"
"New entrant CS","2023","London","Outer London - South","EO","365","[c]","30180","29750"
"New entrant CS","2023","London","Outer London - South","G6","10","[c]","70970","70840"
"New entrant CS","2023","London","Outer London - South","G7","55","[c]","61870","59470"
"New entrant CS","2023","London","Outer London - South","HEO","140","[c]","37020","36180"
"New entrant CS","2023","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Outer London - South","SEO","45","[c]","43270","43150"
"New entrant CS","2023","London","Outer London - South","Unknown","50","[c]","26570","27640"
"New entrant CS","2023","London","Outer London - West and North West","AA","65","[c]","24470","23500"
"New entrant CS","2023","London","Outer London - West and North West","AO","365","[c]","28500","26400"
"New entrant CS","2023","London","Outer London - West and North West","EO","455","[c]","29780","29750"
"New entrant CS","2023","London","Outer London - West and North West","G6","15","[c]","87360","71400"
"New entrant CS","2023","London","Outer London - West and North West","G7","20","[c]","54810","53420"
"New entrant CS","2023","London","Outer London - West and North West","HEO","85","[c]","34120","33170"
"New entrant CS","2023","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Outer London - West and North West","SEO","65","[c]","43500","42000"
"New entrant CS","2023","London","Outer London - West and North West","Unknown","55","[c]","26240","27640"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","AO","875","[c]","22270","22520"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","EO","380","[c]","27120","27650"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","G6","20","[c]","68640","72920"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","G7","105","[c]","53720","52600"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","HEO","175","[c]","33210","34170"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","SEO","155","[c]","40820","40000"
"New entrant CS","2023","North East (England)","Northumberland, and Tyne and Wear","Unknown","105","[c]","22270","23640"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","AA","110","[c]","22990","23230"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","AO","770","[c]","25340","23300"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","EO","180","[c]","26010","25830"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","G6","15","[c]","65380","62540"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","G7","60","[c]","51420","51060"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","HEO","140","[c]","31260","31400"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","SEO","90","[c]","39480","38050"
"New entrant CS","2023","North East (England)","Tees Valley and Durham","Unknown","135","[c]","22170","23640"
"New entrant CS","2023","North West (England)","Cheshire","AA","35","[c]","23090","23230"
"New entrant CS","2023","North West (England)","Cheshire","AO","200","[c]","26160","28880"
"New entrant CS","2023","North West (England)","Cheshire","EO","90","[c]","31450","30740"
"New entrant CS","2023","North West (England)","Cheshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire","G7","20","[c]","55220","52090"
"New entrant CS","2023","North West (England)","Cheshire","HEO","45","[c]","35120","33830"
"New entrant CS","2023","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cheshire","SEO","30","[c]","43710","45860"
"New entrant CS","2023","North West (England)","Cheshire","Unknown","85","[c]","23510","23640"
"New entrant CS","2023","North West (England)","Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cumbria","AO","210","[c]","23400","22150"
"New entrant CS","2023","North West (England)","Cumbria","EO","15","[c]","26640","26780"
"New entrant CS","2023","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cumbria","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cumbria","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Cumbria","Unknown","75","[c]","32140","23640"
"New entrant CS","2023","North West (England)","Greater Manchester","AA","50","[c]","21760","23230"
"New entrant CS","2023","North West (England)","Greater Manchester","AO","875","[c]","23410","22400"
"New entrant CS","2023","North West (England)","Greater Manchester","EO","480","[c]","26480","25880"
"New entrant CS","2023","North West (England)","Greater Manchester","G6","25","[c]","70560","67000"
"New entrant CS","2023","North West (England)","Greater Manchester","G7","165","[c]","54660","52600"
"New entrant CS","2023","North West (England)","Greater Manchester","HEO","365","[c]","32330","32000"
"New entrant CS","2023","North West (England)","Greater Manchester","SCS level","15","[c]","113230","112500"
"New entrant CS","2023","North West (England)","Greater Manchester","SEO","235","[c]","40550","39360"
"New entrant CS","2023","North West (England)","Greater Manchester","Unknown","305","[c]","23000","23640"
"New entrant CS","2023","North West (England)","Lancashire","AA","130","[c]","22560","23230"
"New entrant CS","2023","North West (England)","Lancashire","AO","590","[c]","24570","22220"
"New entrant CS","2023","North West (England)","Lancashire","EO","140","[c]","27810","28120"
"New entrant CS","2023","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Lancashire","G7","40","[c]","55990","54150"
"New entrant CS","2023","North West (England)","Lancashire","HEO","60","[c]","33740","34170"
"New entrant CS","2023","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Lancashire","SEO","50","[c]","40360","38760"
"New entrant CS","2023","North West (England)","Lancashire","Unknown","165","[c]","22800","23640"
"New entrant CS","2023","North West (England)","Merseyside","AA","65","[c]","19870","19500"
"New entrant CS","2023","North West (England)","Merseyside","AO","1670","[c]","22490","22400"
"New entrant CS","2023","North West (England)","Merseyside","EO","720","[c]","26020","25750"
"New entrant CS","2023","North West (England)","Merseyside","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Merseyside","G7","45","[c]","56380","55250"
"New entrant CS","2023","North West (England)","Merseyside","HEO","150","[c]","32660","32800"
"New entrant CS","2023","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Merseyside","SEO","85","[c]","40690","39520"
"New entrant CS","2023","North West (England)","Merseyside","Unknown","170","[c]","22710","23640"
"New entrant CS","2023","Northern Ireland","Northern Ireland","AA","20","[c]","22060","22130"
"New entrant CS","2023","Northern Ireland","Northern Ireland","AO","285","[c]","22480","22400"
"New entrant CS","2023","Northern Ireland","Northern Ireland","EO","140","[c]","27250","25750"
"New entrant CS","2023","Northern Ireland","Northern Ireland","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Northern Ireland","G7","15","[c]","54890","54000"
"New entrant CS","2023","Northern Ireland","Northern Ireland","HEO","55","[c]","33790","34400"
"New entrant CS","2023","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Northern Ireland","SEO","25","[c]","40130","41000"
"New entrant CS","2023","Overseas","Overseas","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","EO","15","[c]","37980","36740"
"New entrant CS","2023","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","HEO","30","[c]","44870","45650"
"New entrant CS","2023","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","SEO","10","[c]","54410","52300"
"New entrant CS","2023","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Eastern Scotland","AA","500","[c]","22590","22180"
"New entrant CS","2023","Scotland","Eastern Scotland","AO","540","[c]","23840","23190"
"New entrant CS","2023","Scotland","Eastern Scotland","EO","630","[c]","29180","29100"
"New entrant CS","2023","Scotland","Eastern Scotland","G6","45","[c]","72000","70540"
"New entrant CS","2023","Scotland","Eastern Scotland","G7","185","[c]","55090","52360"
"New entrant CS","2023","Scotland","Eastern Scotland","HEO","360","[c]","34370","33520"
"New entrant CS","2023","Scotland","Eastern Scotland","SCS level","15","[c]","88490","81890"
