"Status","Year","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Peterborough","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Peterborough","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Female","Heterosexual / straight","80","[c]","32920","32080"
"Leaver CS","2023","Plymouth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Female","Unknown","30","[c]","31230","26350"
"Leaver CS","2023","Plymouth","Male","Heterosexual / straight","115","[c]","35810","30710"
"Leaver CS","2023","Plymouth","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Male","Unknown","50","[c]","30360","27500"
"Leaver CS","2023","Plymouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Plymouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Female","Heterosexual / straight","95","[c]","29780","23410"
"Leaver CS","2023","Portsmouth","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Female","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Male","Heterosexual / straight","105","[c]","34700","32000"
"Leaver CS","2023","Portsmouth","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Male","Unknown","70","[c]","36410","27500"
"Leaver CS","2023","Portsmouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Portsmouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Powys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","Female","Heterosexual / straight","60","[c]","31010","31060"
"Leaver CS","2023","Redbridge and Waltham Forest","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","Male","Heterosexual / straight","35","[c]","29400","31060"
"Leaver CS","2023","Redbridge and Waltham Forest","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Redbridge and Waltham Forest","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sandwell","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Borders","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Female","Heterosexual / straight","115","[c]","29210","26750"
"Leaver CS","2023","Sefton","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Female","Unknown","135","[c]","26450","25750"
"Leaver CS","2023","Sefton","Male","Heterosexual / straight","80","[c]","35380","27570"
"Leaver CS","2023","Sefton","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Male","Unknown","75","[c]","25060","25880"
"Leaver CS","2023","Sefton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sefton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Female","Heterosexual / straight","165","[c]","33000","27980"
"Leaver CS","2023","Sheffield","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Female","Unknown","55","[c]","29390","22910"
"Leaver CS","2023","Sheffield","Male","Heterosexual / straight","145","[c]","34620","28120"
"Leaver CS","2023","Sheffield","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Male","Unknown","50","[c]","31270","25830"
"Leaver CS","2023","Sheffield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sheffield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shetland Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Male","Heterosexual / straight","55","[c]","30460","29670"
"Leaver CS","2023","Shropshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Shropshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Solihull","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Female","Heterosexual / straight","70","[c]","30910","27090"
"Leaver CS","2023","Somerset CC","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Male","Heterosexual / straight","95","[c]","32390","27610"
"Leaver CS","2023","Somerset CC","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Male","Unknown","40","[c]","29930","27500"
"Leaver CS","2023","Somerset CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Somerset CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Ayrshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Female","Heterosexual / straight","185","[c]","26880","21200"
"Leaver CS","2023","South Hampshire","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Female","Unknown","70","[c]","28050","22860"
"Leaver CS","2023","South Hampshire","Male","Heterosexual / straight","210","[c]","29100","24070"
"Leaver CS","2023","South Hampshire","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Male","Unknown","75","[c]","27090","23860"
"Leaver CS","2023","South Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Female","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Male","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Lanarkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Female","Heterosexual / straight","40","[c]","26470","21780"
"Leaver CS","2023","South Teesside","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South Teesside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Female","Heterosexual / straight","40","[c]","29790","26740"
"Leaver CS","2023","South West Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Female","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South and West Derbyshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Female","Heterosexual / straight","70","[c]","28570","22500"
"Leaver CS","2023","Southampton","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Male","Heterosexual / straight","60","[c]","42110","36910"
"Leaver CS","2023","Southampton","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Southend-on-Sea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Female","Heterosexual / straight","150","[c]","30900","27570"
"Leaver CS","2023","Staffordshire CC","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Male","Heterosexual / straight","145","[c]","32820","27840"
"Leaver CS","2023","Staffordshire CC","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Staffordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Female","Heterosexual / straight","105","[c]","24490","21690"
"Leaver CS","2023","Stoke-on-Trent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Female","Unknown","30","[c]","26540","21780"
"Leaver CS","2023","Stoke-on-Trent","Male","Heterosexual / straight","55","[c]","25360","22330"
"Leaver CS","2023","Stoke-on-Trent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Stoke-on-Trent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Female","Heterosexual / straight","145","[c]","29270","26030"
"Leaver CS","2023","Suffolk CC","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Male","Heterosexual / straight","145","[c]","30880","27570"
"Leaver CS","2023","Suffolk CC","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Male","Unknown","60","[c]","34380","27570"
"Leaver CS","2023","Suffolk CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Suffolk CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Female","Heterosexual / straight","60","[c]","25140","21690"
"Leaver CS","2023","Sunderland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Female","Unknown","155","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Sunderland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Female","Heterosexual / straight","270","[c]","25090","22500"
"Leaver CS","2023","Swansea","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Female","Undeclared","75","[c]","25590","21840"
"Leaver CS","2023","Swansea","Female","Unknown","85","[c]","22400","21840"
"Leaver CS","2023","Swansea","Male","Heterosexual / straight","170","[c]","30120","22500"
"Leaver CS","2023","Swansea","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Male","Undeclared","40","[c]","29240","22500"
"Leaver CS","2023","Swansea","Male","Unknown","80","[c]","25040","22170"
"Leaver CS","2023","Swansea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swansea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Female","Heterosexual / straight","35","[c]","27540","27570"
"Leaver CS","2023","Swindon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Swindon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Female","Heterosexual / straight","40","[c]","30090","27570"
"Leaver CS","2023","Telford and Wrekin","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","Female","Heterosexual / straight","280","[c]","47820","41890"
"Leaver CS","2023","Tower Hamlets","Female","LGBO","35","[c]","41540","37180"
"Leaver CS","2023","Tower Hamlets","Female","Undeclared","40","[c]","48150","41780"
"Leaver CS","2023","Tower Hamlets","Female","Unknown","90","[c]","45120","41080"
"Leaver CS","2023","Tower Hamlets","Male","Heterosexual / straight","280","[c]","51700","53530"
"Leaver CS","2023","Tower Hamlets","Male","LGBO","40","[c]","51210","54150"
"Leaver CS","2023","Tower Hamlets","Male","Undeclared","35","[c]","55440","54700"
"Leaver CS","2023","Tower Hamlets","Male","Unknown","80","[c]","57970","55390"
"Leaver CS","2023","Tower Hamlets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Female","Heterosexual / straight","265","[c]","28160","24890"
"Leaver CS","2023","Tyneside","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Female","Undeclared","25","[c]","[c]","[c]"
