"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Grants Management","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","AO","35","[c]","22290","22220"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","EO","30","[c]","29810","28910"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","HEO","40","[c]","34040","33630"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tax","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Legal","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Legal","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Legal","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Legal","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Operational Delivery","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Economics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Geography","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Inspector of Education and Training","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Legal","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","AA","190","[c]","20280","19930"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","AO","1250","[c]","22010","21690"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","EO","990","[c]","28580","28120"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","HEO","165","[c]","33670","34040"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","SEO","85","[c]","42230","40770"
"Leaver CS","2023","Declared disabled","No function","Operational Delivery","Unknown","295","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","G7","30","[c]","54670","53600"
"Leaver CS","2023","Declared disabled","No function","Policy","HEO","40","[c]","33940","33630"
"Leaver CS","2023","Declared disabled","No function","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Psychology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","HEO","30","[c]","33150","32980"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Science and Engineering","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Tax","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","No function","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
