"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Scotland","Highlands and Islands","Outside London","150","[c]","27690","26720"
"Leaver CS","2023","White","Scotland","North Eastern Scotland","Outside London","105","[c]","36080","31580"
"Leaver CS","2023","White","Scotland","Southern Scotland","Outside London","315","[c]","30470","27570"
"Leaver CS","2023","White","Scotland","West Central Scotland","Outside London","980","[c]","31970","27570"
"Leaver CS","2023","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","725","[c]","35550","30020"
"Leaver CS","2023","White","South East (England)","Hampshire and Isle of Wight","Outside London","1270","[c]","31610","27470"
"Leaver CS","2023","White","South East (England)","Kent","Outside London","540","[c]","30450","29230"
"Leaver CS","2023","White","South East (England)","Surrey, East and West Sussex","Outside London","685","[c]","30550","27570"
"Leaver CS","2023","White","South West (England)","Cornwall and Isles of Scilly","Outside London","145","[c]","28700","27190"
"Leaver CS","2023","White","South West (England)","Devon","Outside London","680","[c]","32170","27570"
"Leaver CS","2023","White","South West (England)","Dorset and Somerset","Outside London","440","[c]","30390","27570"
"Leaver CS","2023","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2120","[c]","36630","32550"
"Leaver CS","2023","White","Unknown","Unknown","Unknown","75","[c]","33720","28120"
"Leaver CS","2023","White","Wales","East Wales","Outside London","1085","[c]","34330","28120"
"Leaver CS","2023","White","Wales","West Wales and The Valleys","Outside London","985","[c]","27690","22500"
"Leaver CS","2023","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","345","[c]","28240","26350"
"Leaver CS","2023","White","West Midlands (England)","Shropshire and Staffordshire","Outside London","710","[c]","28140","27570"
"Leaver CS","2023","White","West Midlands (England)","West Midlands","Outside London","795","[c]","33900","28120"
"Leaver CS","2023","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","330","[c]","28640","27570"
"Leaver CS","2023","White","Yorkshire and The Humber","North Yorkshire","Outside London","310","[c]","32870","27570"
"Leaver CS","2023","White","Yorkshire and The Humber","South Yorkshire","Outside London","530","[c]","31350","27390"
"Leaver CS","2023","White","Yorkshire and The Humber","West Yorkshire","Outside London","960","[c]","34840","28120"
"Leaver Dept.","2023","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","London","Inner London - East","London","110","[c]","36790","32520"
"Leaver Dept.","2023","Asian","London","Inner London - West","London","500","[c]","43140","38020"
"Leaver Dept.","2023","Asian","London","Outer London - East and North East","London","30","[c]","32560","32520"
"Leaver Dept.","2023","Asian","London","Outer London - South","London","65","[c]","35990","33390"
"Leaver Dept.","2023","Asian","London","Outer London - West and North West","London","45","[c]","32540","32520"
"Leaver Dept.","2023","Asian","North East (England)","Northumberland, and Tyne and Wear","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Greater Manchester","Outside London","90","[c]","30670","28120"
"Leaver Dept.","2023","Asian","North West (England)","Lancashire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","East Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands (England)","Shropshire and Staffordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands (England)","West Midlands","Outside London","145","[c]","29770","28120"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","South Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","West Yorkshire","Outside London","85","[c]","30210","28120"
"Leaver Dept.","2023","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","Inner London - East","London","65","[c]","36980","32520"
"Leaver Dept.","2023","Black","London","Inner London - West","London","225","[c]","38010","35600"
"Leaver Dept.","2023","Black","London","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","Outer London - South","London","45","[c]","36810","32520"
"Leaver Dept.","2023","Black","London","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Greater Manchester","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","West Midlands","Outside London","50","[c]","30510","28120"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","West Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","London","Inner London - East","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","London","Inner London - West","London","210","[c]","43060","40600"
"Leaver Dept.","2023","Mixed","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","London","Outer London - South","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","London","Outer London - West and North West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","East Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","West Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","Inner London - West","London","55","[c]","40480","36310"
"Leaver Dept.","2023","Other ethnicity","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Inner London - East","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Inner London - West","London","135","[c]","45560","41750"
"Leaver Dept.","2023","Undeclared","London","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - East","London","175","[c]","35980","32000"
"Leaver Dept.","2023","Unknown","London","Inner London - West","London","1540","[c]","42100","35650"
"Leaver Dept.","2023","Unknown","London","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Outer London - South","London","70","[c]","35710","30900"
"Leaver Dept.","2023","Unknown","London","Outer London - West and North West","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","125","[c]","27180","26130"
"Leaver Dept.","2023","Unknown","North East (England)","Tees Valley and Durham","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Greater Manchester","Outside London","115","[c]","33300","31260"
"Leaver Dept.","2023","Unknown","North West (England)","Lancashire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Merseyside","Outside London","105","[c]","31010","26120"
"Leaver Dept.","2023","Unknown","Northern Ireland","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Eastern Scotland","Outside London","85","[c]","38070","31970"
"Leaver Dept.","2023","Unknown","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
