"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Barnet","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Barnsley, Doncaster and Rotherham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Birmingham","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Bournemouth, Christchurch and Poole","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Bristol, City of","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Cambridgeshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Camden and City of London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Croydon","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Devon CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Ealing","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Kent","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","East Sussex CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Flintshire and Wrexham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Glasgow City","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Greater Manchester North East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Greater Manchester North West","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Greater Manchester South East","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Hackney and Newham","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Haringey and Islington","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Harrow and Hillingdon","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Kensington & Chelsea and Hammersmith & Fulham","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Kent Thames Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Lambeth","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Leicester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Lincolnshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Liverpool","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Luton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Medway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Mid Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Nottingham","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Oxfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Portsmouth","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Sefton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Sheffield","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Shropshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Somerset CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South Hampshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Southampton","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Stoke-on-Trent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Sunderland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Swansea","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tyneside","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Warrington","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Westminster","London","80","[c]","45420","42750"
"Leaver CS","2023","Undeclared","No function","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Wirral","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Worcestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
