"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Tax","SEO","Female","105","85","43370","42510"
"In post","2023","60-64","Tax","SEO","Male","115","90","44770","44620"
"In post","2023","60-64","Unknown","AA","Female","80","70","23960","24890"
"In post","2023","60-64","Unknown","AA","Male","50","50","24640","24890"
"In post","2023","60-64","Unknown","AO","Female","95","85","25300","26220"
"In post","2023","60-64","Unknown","AO","Male","120","110","28770","27740"
"In post","2023","60-64","Unknown","EO","Female","140","125","30150","30440"
"In post","2023","60-64","Unknown","EO","Male","110","100","31880","31940"
"In post","2023","60-64","Unknown","G6","Female","45","40","76510","79110"
"In post","2023","60-64","Unknown","G6","Male","60","55","77250","79110"
"In post","2023","60-64","Unknown","G7","Female","70","60","59430","58810"
"In post","2023","60-64","Unknown","G7","Male","95","85","62680","60900"
"In post","2023","60-64","Unknown","HEO","Female","105","90","37040","37830"
"In post","2023","60-64","Unknown","HEO","Male","120","110","38060","38330"
"In post","2023","60-64","Unknown","SCS level","Female","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","SCS level","Male","35","30","102990","95000"
"In post","2023","60-64","Unknown","SEO","Female","85","70","47610","49860"
"In post","2023","60-64","Unknown","SEO","Male","130","120","48080","49860"
"In post","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","G7","Male","5","5","[c]","[c]"
"In post","2023","60-64","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinarian","SEO","Female","5","5","[c]","[c]"
"In post","2023","60-64","Veterinarian","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","AO","Female","10","5","[c]","[c]"
"In post","2023","65+","Commercial","AO","Male","10","5","[c]","[c]"
"In post","2023","65+","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","EO","Male","10","10","[c]","[c]"
"In post","2023","65+","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","G6","Male","5","5","[c]","[c]"
"In post","2023","65+","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","G7","Male","10","10","[c]","[c]"
"In post","2023","65+","Commercial","HEO","Female","5","5","[c]","[c]"
"In post","2023","65+","Commercial","HEO","Male","15","10","[c]","[c]"
"In post","2023","65+","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","SEO","Female","10","10","[c]","[c]"
"In post","2023","65+","Commercial","SEO","Male","15","15","[c]","[c]"
"In post","2023","65+","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","EO","Female","10","5","[c]","[c]"
"In post","2023","65+","Communications","EO","Male","5","5","[c]","[c]"
"In post","2023","65+","Communications","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","HEO","Male","15","15","[c]","[c]"
"In post","2023","65+","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","SEO","Female","5","5","[c]","[c]"
"In post","2023","65+","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","AO","Female","60","40","23550","23240"
"In post","2023","65+","Counter Fraud","AO","Male","25","20","[c]","[c]"
"In post","2023","65+","Counter Fraud","EO","Female","95","60","28950","28120"
"In post","2023","65+","Counter Fraud","EO","Male","100","70","29130","28120"
"In post","2023","65+","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","G7","Male","5","5","[c]","[c]"
"In post","2023","65+","Counter Fraud","HEO","Female","15","10","[c]","[c]"
"In post","2023","65+","Counter Fraud","HEO","Male","30","20","37250","36990"
"In post","2023","65+","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","SEO","Male","20","15","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","AO","Female","15","15","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","AO","Male","15","15","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","EO","Female","30","20","28550","28120"
"In post","2023","65+","Digital, Data and Technology","EO","Male","50","40","29450","28860"
"In post","2023","65+","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","G6","Male","10","10","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","G7","Female","10","10","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","G7","Male","60","55","58850","59090"
"In post","2023","65+","Digital, Data and Technology","HEO","Female","25","20","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","HEO","Male","75","60","36940","36860"
"In post","2023","65+","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","SEO","Female","15","15","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","SEO","Male","70","60","46010","44930"
"In post","2023","65+","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","AO","Female","30","25","24010","22880"
"In post","2023","65+","Finance","AO","Male","15","15","[c]","[c]"
"In post","2023","65+","Finance","EO","Female","40","35","29140","29350"
"In post","2023","65+","Finance","EO","Male","20","15","[c]","[c]"
"In post","2023","65+","Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","G6","Male","5","5","[c]","[c]"
"In post","2023","65+","Finance","G7","Female","10","5","[c]","[c]"
"In post","2023","65+","Finance","G7","Male","15","10","[c]","[c]"
"In post","2023","65+","Finance","HEO","Female","15","15","[c]","[c]"
"In post","2023","65+","Finance","HEO","Male","25","20","[c]","[c]"
"In post","2023","65+","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Finance","SEO","Female","20","15","[c]","[c]"
"In post","2023","65+","Finance","SEO","Male","30","25","45220","44930"
"In post","2023","65+","Geography","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Geography","EO","Male","5","5","[c]","[c]"
"In post","2023","65+","Geography","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Geography","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Geography","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","AO","Female","40","30","22930","22330"
"In post","2023","65+","Human Resources","AO","Male","15","15","[c]","[c]"
"In post","2023","65+","Human Resources","EO","Female","35","25","28050","27740"
"In post","2023","65+","Human Resources","EO","Male","80","70","30770","30140"
"In post","2023","65+","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","G7","Female","10","10","[c]","[c]"
"In post","2023","65+","Human Resources","G7","Male","10","10","[c]","[c]"
"In post","2023","65+","Human Resources","HEO","Female","30","20","[c]","[c]"
"In post","2023","65+","Human Resources","HEO","Male","65","60","35760","35350"
"In post","2023","65+","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","SEO","Female","20","15","[c]","[c]"
"In post","2023","65+","Human Resources","SEO","Male","20","15","[c]","[c]"
"In post","2023","65+","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","EO","Female","10","10","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","EO","Male","25","15","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","HEO","Male","10","5","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intelligence Analysis","SEO","Male","5","5","[c]","[c]"
"In post","2023","65+","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","G7","Male","10","5","[c]","[c]"
"In post","2023","65+","International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","International Trade","SEO","Male","30","25","[c]","[c]"
"In post","2023","65+","Knowledge and Information Management","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Knowledge and Information Management","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Knowledge and Information Management","AO","Female","15","10","[c]","[c]"
"In post","2023","65+","Knowledge and Information Management","AO","Male","10","10","[c]","[c]"
