"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Tax","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Eastern Scotland","Outside London","50","[c]","41660","38130"
"Leaver CS","2023","Declared disabled","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inner London - East","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inner London - West","London","65","[c]","47500","37300"
"Leaver CS","2023","Declared disabled","Unknown","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Central Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Anglia","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","[c]","45200","39820"
"Leaver CS","2023","Declared non-disabled","Commercial","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Inner London - West","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Inner London - East","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Inner London - West","London","110","[c]","48000","44360"
"Leaver CS","2023","Declared non-disabled","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Inner London - West","London","35","[c]","40150","39190"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Outer London - East and North East","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Southern Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Central Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Midlands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Cheshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Devon","Outside London","65","[c]","40410","39460"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Dorset and Somerset","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","East Wales","Outside London","55","[c]","38830","36240"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Essex","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","41830","37440"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Greater Manchester","Outside London","85","[c]","47850","40670"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Inner London - East","London","60","[c]","55220","53530"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Inner London - West","London","145","[c]","51140","46420"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Lancashire","Outside London","45","[c]","46730","42170"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Merseyside","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Northumberland, and Tyne and Wear","Outside London","95","[c]","45000","40670"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Outer London - South","London","45","[c]","50020","43180"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Outer London - West and North West","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","West Midlands","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","West Yorkshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","East Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","Inner London - West","London","85","[c]","40290","33570"
"Leaver CS","2023","Declared non-disabled","Economics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","Outer London - South","London","[c]","[c]","[c]","[c]"
