"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Science and Engineering","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Greater Manchester","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Greater Manchester","HEO","15","[c]","31630","29590"
"Leaver CS","2023","Science and Engineering","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Hampshire and Isle of Wight","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Hampshire and Isle of Wight","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Hampshire and Isle of Wight","G7","25","[c]","49800","49260"
"Leaver CS","2023","Science and Engineering","Hampshire and Isle of Wight","HEO","30","[c]","32480","30650"
"Leaver CS","2023","Science and Engineering","Hampshire and Isle of Wight","SEO","25","[c]","40840","39890"
"Leaver CS","2023","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - East","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - East","HEO","10","[c]","33080","33330"
"Leaver CS","2023","Science and Engineering","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - East","SEO","20","[c]","41920","41380"
"Leaver CS","2023","Science and Engineering","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - West","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - West","HEO","10","[c]","33260","32980"
"Leaver CS","2023","Science and Engineering","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Inner London - West","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Kent","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Kent","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Kent","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Lancashire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Lincolnshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Lincolnshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Merseyside","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Merseyside","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Merseyside","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North Yorkshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North Yorkshire","EO","10","[c]","27540","27320"
"Leaver CS","2023","Science and Engineering","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - South","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - West and North West","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - West and North West","EO","10","[c]","28500","27960"
"Leaver CS","2023","Science and Engineering","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - West and North West","G7","10","[c]","56540","55050"
"Leaver CS","2023","Science and Engineering","Outer London - West and North West","HEO","25","[c]","33740","33330"
"Leaver CS","2023","Science and Engineering","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Outer London - West and North West","SEO","15","[c]","41370","41080"
"Leaver CS","2023","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Surrey, East and West Sussex","AO","15","[c]","24590","25340"
"Leaver CS","2023","Science and Engineering","Surrey, East and West Sussex","EO","10","[c]","29110","29080"
"Leaver CS","2023","Science and Engineering","Surrey, East and West Sussex","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Surrey, East and West Sussex","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Surrey, East and West Sussex","SEO","10","[c]","40230","40260"
"Leaver CS","2023","Science and Engineering","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Central Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Central Scotland","HEO","10","[c]","37020","33580"
"Leaver CS","2023","Science and Engineering","West Central Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands","HEO","20","[c]","32880","32080"
"Leaver CS","2023","Science and Engineering","West Midlands","SEO","10","[c]","39350","37420"
"Leaver CS","2023","Science and Engineering","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","AO","85","[c]","31690","29480"
"Leaver CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","39710","40880"
"Leaver CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cumbria","AO","15","[c]","30720","27480"
"Leaver CS","2023","Security","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Derbyshire and Nottinghamshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Devon","AA","35","[c]","25160","25000"
"Leaver CS","2023","Security","Devon","AO","25","[c]","32140","28890"
"Leaver CS","2023","Security","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Dorset and Somerset","AA","15","[c]","25250","26250"
"Leaver CS","2023","Security","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Anglia","AA","10","[c]","25150","25970"
"Leaver CS","2023","Security","East Anglia","AO","15","[c]","35160","40880"
"Leaver CS","2023","Security","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Anglia","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Wales","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Yorkshire and Northern Lincolnshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Eastern Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Essex","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA","10","[c]","24190","23750"
"Leaver CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AO","20","[c]","33170","30200"
"Leaver CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","35570","32830"
"Leaver CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hampshire and Isle of Wight","AA","25","[c]","23500","21380"
"Leaver CS","2023","Security","Hampshire and Isle of Wight","AO","25","[c]","35410","40070"
"Leaver CS","2023","Security","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Herefordshire, Worcestershire and Warwickshire","AO","10","[c]","33210","30700"
"Leaver CS","2023","Security","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Highlands and Islands","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - West","AA","15","[c]","24520","24380"
"Leaver CS","2023","Security","Inner London - West","AO","15","[c]","34320","33320"
"Leaver CS","2023","Security","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - West","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inner London - West","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lancashire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lincolnshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Eastern Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Yorkshire","AA","10","[c]","22390","21380"
"Leaver CS","2023","Security","North Yorkshire","AO","15","[c]","34520","39070"
"Leaver CS","2023","Security","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","AA","20","[c]","21800","21500"
"Leaver CS","2023","Security","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - South","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - South","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - South","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - South","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire and Staffordshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Central Scotland","AA","30","[c]","21760","21380"
"Leaver CS","2023","Security","West Central Scotland","AO","30","[c]","36080","39070"
"Leaver CS","2023","Security","West Central Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Central Scotland","HEO","10","[c]","50700","57540"
"Leaver CS","2023","Security","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Wales and The Valleys","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Inner London - West","HEO","15","[c]","29350","33180"
"Leaver CS","2023","Social Research","Inner London - West","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outer London - South","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
