"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Devon","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Wales","Outside London","Female","105","[c]","28140","28120"
"Leaver Dept.","2023","20-29","East Wales","Outside London","Male","55","[c]","28660","27570"
"Leaver Dept.","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Eastern Scotland","Outside London","Female","50","[c]","27950","27570"
"Leaver Dept.","2023","20-29","Eastern Scotland","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","80","[c]","28960","28120"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","50","[c]","30260","30380"
"Leaver Dept.","2023","20-29","Greater Manchester","Outside London","Female","130","[c]","29240","28120"
"Leaver Dept.","2023","20-29","Greater Manchester","Outside London","Male","100","[c]","29770","28120"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","Outside London","Female","40","[c]","28780","28350"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - East","London","Female","180","[c]","32970","32000"
"Leaver Dept.","2023","20-29","Inner London - East","London","Male","110","[c]","32980","32520"
"Leaver Dept.","2023","20-29","Inner London - West","London","Female","1375","[c]","36230","34030"
"Leaver Dept.","2023","20-29","Inner London - West","London","Male","995","[c]","36990","34550"
"Leaver Dept.","2023","20-29","Kent","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Merseyside","Outside London","Female","100","[c]","25920","25880"
"Leaver Dept.","2023","20-29","Merseyside","Outside London","Male","55","[c]","25920","25980"
"Leaver Dept.","2023","20-29","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Female","90","[c]","26020","25910"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Male","75","[c]","25030","22700"
"Leaver Dept.","2023","20-29","Outer London - East and North East","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - East and North East","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - South","London","Female","65","[c]","31120","29890"
"Leaver Dept.","2023","20-29","Outer London - South","London","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - West and North West","London","Female","40","[c]","31520","32520"
"Leaver Dept.","2023","20-29","Outer London - West and North West","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Yorkshire","Outside London","Female","50","[c]","28950","28120"
"Leaver Dept.","2023","20-29","South Yorkshire","Outside London","Male","30","[c]","28320","28120"
"Leaver Dept.","2023","20-29","Southern Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Tees Valley and Durham","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Central Scotland","Outside London","Female","80","[c]","27360","27100"
"Leaver Dept.","2023","20-29","West Central Scotland","Outside London","Male","55","[c]","27110","25830"
"Leaver Dept.","2023","20-29","West Midlands","Outside London","Female","110","[c]","29010","28120"
"Leaver Dept.","2023","20-29","West Midlands","Outside London","Male","75","[c]","26920","26130"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Outside London","Female","30","[c]","25370","24630"
"Leaver Dept.","2023","20-29","West Wales and The Valleys","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Yorkshire","Outside London","Female","115","[c]","30730","29550"
"Leaver Dept.","2023","20-29","West Yorkshire","Outside London","Male","95","[c]","29330","28120"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bedfordshire and Hertfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cheshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Female","45","[c]","34350","30330"
"Leaver Dept.","2023","30-39","Derbyshire and Nottinghamshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Devon","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Devon","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dorset and Somerset","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dorset and Somerset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Anglia","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Anglia","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Wales","Outside London","Female","100","[c]","36240","33650"
"Leaver Dept.","2023","30-39","East Wales","Outside London","Male","65","[c]","37410","35170"
"Leaver Dept.","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Eastern Scotland","Outside London","Female","80","[c]","33160","28120"
"Leaver Dept.","2023","30-39","Eastern Scotland","Outside London","Male","70","[c]","33420","28120"
"Leaver Dept.","2023","30-39","Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","110","[c]","40150","39310"
"Leaver Dept.","2023","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","90","[c]","40210","37980"
"Leaver Dept.","2023","30-39","Greater Manchester","Outside London","Female","135","[c]","34520","30330"
"Leaver Dept.","2023","30-39","Greater Manchester","Outside London","Male","115","[c]","33920","31670"
"Leaver Dept.","2023","30-39","Hampshire and Isle of Wight","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Hampshire and Isle of Wight","Outside London","Male","35","[c]","36120","36560"
"Leaver Dept.","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Highlands and Islands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Inner London - East","London","Female","125","[c]","42700","39850"
"Leaver Dept.","2023","30-39","Inner London - East","London","Male","120","[c]","44270","40010"
"Leaver Dept.","2023","30-39","Inner London - West","London","Female","910","[c]","48570","47190"
"Leaver Dept.","2023","30-39","Inner London - West","London","Male","770","[c]","48030","46600"
"Leaver Dept.","2023","30-39","Kent","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Kent","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lancashire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lancashire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Merseyside","Outside London","Female","85","[c]","28470","27400"
"Leaver Dept.","2023","30-39","Merseyside","Outside London","Male","60","[c]","28250","27370"
"Leaver Dept.","2023","30-39","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Yorkshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northumberland, and Tyne and Wear","Outside London","Female","110","[c]","28990","27570"
"Leaver Dept.","2023","30-39","Northumberland, and Tyne and Wear","Outside London","Male","70","[c]","31470","28120"
"Leaver Dept.","2023","30-39","Outer London - East and North East","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - East and North East","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - South","London","Female","50","[c]","43370","41950"
"Leaver Dept.","2023","30-39","Outer London - South","London","Male","45","[c]","40700","38630"
"Leaver Dept.","2023","30-39","Outer London - West and North West","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Outer London - West and North West","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Shropshire and Staffordshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Shropshire and Staffordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South Yorkshire","Outside London","Female","45","[c]","33640","28120"
"Leaver Dept.","2023","30-39","South Yorkshire","Outside London","Male","40","[c]","32580","32070"
"Leaver Dept.","2023","30-39","Southern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Southern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Surrey, East and West Sussex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Surrey, East and West Sussex","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tees Valley and Durham","Outside London","Female","40","[c]","31520","28120"
"Leaver Dept.","2023","30-39","Tees Valley and Durham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Central Scotland","Outside London","Female","80","[c]","28660","27570"
"Leaver Dept.","2023","30-39","West Central Scotland","Outside London","Male","65","[c]","29460","27570"
"Leaver Dept.","2023","30-39","West Midlands","Outside London","Female","100","[c]","33050","30330"
"Leaver Dept.","2023","30-39","West Midlands","Outside London","Male","95","[c]","33610","30350"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Outside London","Female","90","[c]","29210","27570"
"Leaver Dept.","2023","30-39","West Wales and The Valleys","Outside London","Male","60","[c]","29100","27570"
"Leaver Dept.","2023","30-39","West Yorkshire","Outside London","Female","100","[c]","34710","32160"
"Leaver Dept.","2023","30-39","West Yorkshire","Outside London","Male","75","[c]","34220","30960"
"Leaver Dept.","2023","40-49","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bedfordshire and Hertfordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cheshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cheshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Derbyshire and Nottinghamshire","Outside London","Female","45","[c]","30360","28120"
"Leaver Dept.","2023","40-49","Derbyshire and Nottinghamshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Devon","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Devon","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Dorset and Somerset","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Dorset and Somerset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Anglia","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Anglia","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Wales","Outside London","Female","80","[c]","36360","31310"
"Leaver Dept.","2023","40-49","East Wales","Outside London","Male","50","[c]","44400","42990"
"Leaver Dept.","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Eastern Scotland","Outside London","Female","70","[c]","30080","27570"
"Leaver Dept.","2023","40-49","Eastern Scotland","Outside London","Male","40","[c]","38980","32000"
"Leaver Dept.","2023","40-49","Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","80","[c]","41950","41220"
"Leaver Dept.","2023","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","45","[c]","44120","41400"
"Leaver Dept.","2023","40-49","Greater Manchester","Outside London","Female","85","[c]","37180","31990"
"Leaver Dept.","2023","40-49","Greater Manchester","Outside London","Male","75","[c]","37530","28120"
"Leaver Dept.","2023","40-49","Hampshire and Isle of Wight","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Hampshire and Isle of Wight","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Highlands and Islands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inner London - East","London","Female","65","[c]","47210","38810"
"Leaver Dept.","2023","40-49","Inner London - East","London","Male","50","[c]","50450","46250"
"Leaver Dept.","2023","40-49","Inner London - West","London","Female","400","[c]","56870","55840"
"Leaver Dept.","2023","40-49","Inner London - West","London","Male","320","[c]","59190","57090"
"Leaver Dept.","2023","40-49","Kent","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Kent","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lancashire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lancashire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Merseyside","Outside London","Female","65","[c]","30610","28120"
"Leaver Dept.","2023","40-49","Merseyside","Outside London","Male","50","[c]","31530","28120"
"Leaver Dept.","2023","40-49","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Female","100","[c]","31930","30930"
"Leaver Dept.","2023","40-49","Northumberland, and Tyne and Wear","Outside London","Male","65","[c]","32410","28120"
"Leaver Dept.","2023","40-49","Outer London - East and North East","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - East and North East","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - South","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - South","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - West and North West","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Outer London - West and North West","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Shropshire and Staffordshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Shropshire and Staffordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South Yorkshire","Outside London","Female","35","[c]","37510","33090"
"Leaver Dept.","2023","40-49","South Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Surrey, East and West Sussex","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tees Valley and Durham","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tees Valley and Durham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Central Scotland","Outside London","Female","60","[c]","32730","27880"
"Leaver Dept.","2023","40-49","West Central Scotland","Outside London","Male","50","[c]","31350","28120"
"Leaver Dept.","2023","40-49","West Midlands","Outside London","Female","105","[c]","33890","28120"
"Leaver Dept.","2023","40-49","West Midlands","Outside London","Male","65","[c]","41500","37590"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Outside London","Female","55","[c]","31370","31040"
"Leaver Dept.","2023","40-49","West Wales and The Valleys","Outside London","Male","40","[c]","37510","33270"
"Leaver Dept.","2023","40-49","West Yorkshire","Outside London","Female","80","[c]","37330","33790"
"Leaver Dept.","2023","40-49","West Yorkshire","Outside London","Male","60","[c]","33050","28120"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cheshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Derbyshire and Nottinghamshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Devon","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Anglia","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Wales","Outside London","Female","40","[c]","36510","32700"
"Leaver Dept.","2023","50-59","East Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Eastern Scotland","Outside London","Female","50","[c]","32960","26120"
"Leaver Dept.","2023","50-59","Eastern Scotland","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","40","[c]","39330","34300"
"Leaver Dept.","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","35","[c]","54360","54540"
"Leaver Dept.","2023","50-59","Greater Manchester","Outside London","Female","50","[c]","32890","28120"
"Leaver Dept.","2023","50-59","Greater Manchester","Outside London","Male","40","[c]","39980","30990"
"Leaver Dept.","2023","50-59","Hampshire and Isle of Wight","Outside London","Female","40","[c]","29320","24840"
"Leaver Dept.","2023","50-59","Hampshire and Isle of Wight","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
