"Status","Year","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Home Office","Operational Delivery","6880","[c]","25140","25750"
"New entrant CS","2023","Home Office","Operational Research","15","[c]","37110","36000"
"New entrant CS","2023","Home Office","Other","185","[c]","27140","28650"
"New entrant CS","2023","Home Office","Policy","95","[c]","41420","36000"
"New entrant CS","2023","Home Office","Project Delivery","110","[c]","38130","36000"
"New entrant CS","2023","Home Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","15","[c]","42720","33090"
"New entrant CS","2023","Home Office","Security","20","[c]","37960","26400"
"New entrant CS","2023","Home Office","Social Research","25","[c]","39320","39480"
"New entrant CS","2023","Home Office","Statistics","50","[c]","24840","23500"
"New entrant CS","2023","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Operational Delivery","25","[c]","37790","37710"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Digital, Data and Technology","35","[c]","49540","46540"
"New entrant CS","2023","Intellectual Property Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Operational Delivery","80","[c]","21950","21780"
"New entrant CS","2023","Legal Aid Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Digital, Data and Technology","10","[c]","36850","35550"
"New entrant CS","2023","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Operational Delivery","135","[c]","27390","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Policy","20","[c]","39710","39430"
"New entrant CS","2023","Maritime and Coastguard Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Communications","15","[c]","43480","41190"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","15","[c]","54320","54090"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Legal","10","[c]","39180","37440"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Medicine","15","[c]","61240","54090"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","50","[c]","36610","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Other","15","[c]","32450","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Policy","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","45","[c]","43340","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Digital, Data and Technology","35","[c]","34620","26650"
"New entrant CS","2023","Met Office","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Operational Delivery","35","[c]","22140","20660"
"New entrant CS","2023","Met Office","Other","65","[c]","24230","19080"
"New entrant CS","2023","Met Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Project Delivery","30","[c]","40640","41280"
"New entrant CS","2023","Met Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Science and Engineering","65","[c]","29640","26650"
"New entrant CS","2023","Met Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Commercial","110","[c]","30590","27470"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Communications","45","[c]","33930","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Digital, Data and Technology","165","[c]","36610","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Finance","110","[c]","32260","27140"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Human Resources","330","[c]","31520","27650"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Intelligence Analysis","55","[c]","31980","29520"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Internal Audit","10","[c]","30320","33310"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Knowledge and Information Management","45","[c]","28210","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Medicine","245","[c]","44060","36410"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Operational Delivery","730","[c]","25100","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Other","210","[c]","22740","21580"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Policy","90","[c]","40770","37660"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Project Delivery","240","[c]","40060","37420"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Property","210","[c]","32090","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Science and Engineering","135","[c]","33560","30080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Security","665","[c]","29180","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Statistics","60","[c]","32630","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Commercial","25","[c]","33090","33340"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Communications","35","[c]","36620","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Digital, Data and Technology","155","[c]","44410","43650"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Economics","15","[c]","36470","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Finance","45","[c]","37000","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Human Resources","85","[c]","30030","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Knowledge and Information Management","15","[c]","28450","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Delivery","100","[c]","30860","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Other","75","[c]","36300","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Policy","100","[c]","35520","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Project Delivery","50","[c]","34980","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Property","35","[c]","38420","37680"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Security","10","[c]","34900","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Social Research","20","[c]","36640","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","20","[c]","33110","35030"
"New entrant CS","2023","National Crime Agency","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","30","[c]","36030","32200"
"New entrant CS","2023","National Crime Agency","Finance","15","[c]","35040","27100"
"New entrant CS","2023","National Crime Agency","Human Resources","35","[c]","36310","30740"
"New entrant CS","2023","National Crime Agency","Legal","10","[c]","45140","34340"
"New entrant CS","2023","National Crime Agency","Operational Delivery","385","[c]","37660","36040"
"New entrant CS","2023","National Crime Agency","Project Delivery","20","[c]","41340","40440"
"New entrant CS","2023","National Crime Agency","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","5","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Economics","[c]","[c]","[c]","[c]"
