"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Bexley and Greenwich","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","HEO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Birmingham","HEO","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Birmingham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","HEO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bromley","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bromley","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","AA","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","AO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","AO","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","EO","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","EO","Male","30","25","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","HEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","HEO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","SEO","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","AO","Female","190","175","25040","25620"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","AO","Male","155","155","25200","25620"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","EO","Female","310","285","29710","30610"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","EO","Male","230","225","29850","30610"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","G6","Female","80","75","74450","76990"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","G6","Male","75","70","74840","76990"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","G7","Female","360","335","61530","63900"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","G7","Male","255","245","62110","63900"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","HEO","Female","435","400","38020","39690"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","HEO","Male","290","280","38160","39690"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","SCS level","Female","65","65","86660","81600"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","SCS level","Male","90","90","93060","83620"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","SEO","Female","375","350","47540","49370"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","SEO","Male","265","260","47390","49370"
"In post","2023","Unknown","Central Bedfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","EO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","G6","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","G6","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","G7","Female","65","60","51810","49260"
"In post","2023","Unknown","Central Hampshire","G7","Male","210","205","52990","49260"
"In post","2023","Unknown","Central Hampshire","HEO","Female","35","35","30130","30650"
"In post","2023","Unknown","Central Hampshire","HEO","Male","125","125","29680","30650"
"In post","2023","Unknown","Central Hampshire","SEO","Female","30","30","39740","39890"
"In post","2023","Unknown","Central Hampshire","SEO","Male","85","80","39840","39890"
"In post","2023","Unknown","Central Valleys","AO","Female","80","75","24560","25620"
"In post","2023","Unknown","Central Valleys","AO","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Central Valleys","EO","Female","90","80","29830","30610"
"In post","2023","Unknown","Central Valleys","EO","Male","50","45","29760","30610"
"In post","2023","Unknown","Central Valleys","G6","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Central Valleys","G6","Male","15","10","[c]","[c]"
"In post","2023","Unknown","Central Valleys","G7","Female","45","45","62680","63900"
"In post","2023","Unknown","Central Valleys","G7","Male","45","45","62920","63900"
"In post","2023","Unknown","Central Valleys","HEO","Female","185","175","38400","39690"
"In post","2023","Unknown","Central Valleys","HEO","Male","60","60","37980","39690"
"In post","2023","Unknown","Central Valleys","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Central Valleys","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Central Valleys","SEO","Female","105","100","47960","49370"
"In post","2023","Unknown","Central Valleys","SEO","Male","70","70","48140","49370"
"In post","2023","Unknown","Cheshire West and Chester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","City of Edinburgh","AA","Female","210","200","23960","24890"
"In post","2023","Unknown","City of Edinburgh","AA","Male","250","245","24700","24890"
"In post","2023","Unknown","City of Edinburgh","AO","Female","280","265","27060","26600"
"In post","2023","Unknown","City of Edinburgh","AO","Male","290","285","29540","27740"
"In post","2023","Unknown","City of Edinburgh","EO","Female","520","495","30610","29450"
"In post","2023","Unknown","City of Edinburgh","EO","Male","455","450","31900","31940"
"In post","2023","Unknown","City of Edinburgh","G6","Female","405","380","76190","79110"
"In post","2023","Unknown","City of Edinburgh","G6","Male","325","320","76420","79110"
"In post","2023","Unknown","City of Edinburgh","G7","Female","795","740","60550","62270"
"In post","2023","Unknown","City of Edinburgh","G7","Male","585","570","61470","65280"
"In post","2023","Unknown","City of Edinburgh","HEO","Female","915","875","36440","36330"
"In post","2023","Unknown","City of Edinburgh","HEO","Male","690","680","37760","38330"
"In post","2023","Unknown","City of Edinburgh","SCS level","Female","110","105","89770","85200"
"In post","2023","Unknown","City of Edinburgh","SCS level","Male","110","105","93050","85200"
"In post","2023","Unknown","City of Edinburgh","SEO","Female","990","925","46440","45350"
"In post","2023","Unknown","City of Edinburgh","SEO","Male","750","735","47560","49860"
"In post","2023","Unknown","Clackmannanshire and Fife","EO","Female","30","25","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","EO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","HEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","AO","Female","45","35","24810","25620"
"In post","2023","Unknown","Conwy and Denbighshire","AO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","EO","Female","35","35","29640","30610"
"In post","2023","Unknown","Conwy and Denbighshire","EO","Male","30","30","29800","30610"
"In post","2023","Unknown","Conwy and Denbighshire","G6","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","G6","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","G7","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","G7","Male","30","30","62150","63900"
"In post","2023","Unknown","Conwy and Denbighshire","HEO","Female","95","90","38550","39690"
"In post","2023","Unknown","Conwy and Denbighshire","HEO","Male","35","35","38630","39690"
"In post","2023","Unknown","Conwy and Denbighshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","SEO","Female","65","60","48430","49370"
"In post","2023","Unknown","Conwy and Denbighshire","SEO","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","G6","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Coventry","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","G7","Female","30","30","51820","51460"
"In post","2023","Unknown","Coventry","G7","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Coventry","HEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Coventry","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","SEO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Coventry","SEO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Croydon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Croydon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Croydon","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Croydon","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","G7","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Darlington","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","SEO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Darlington","SEO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Derby","EO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Derby","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","EO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Devon CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Devon CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","AA","Female","15","10","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","AA","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","AO","Female","30","25","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","AO","Male","50","50","28740","29560"
"In post","2023","Unknown","Dumfries and Galloway","EO","Female","40","40","31560","31560"
"In post","2023","Unknown","Dumfries and Galloway","EO","Male","45","40","33670","32220"
"In post","2023","Unknown","Dumfries and Galloway","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","HEO","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","HEO","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","SEO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","AA","Female","20","15","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","AA","Male","15","15","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","EO","Female","40","35","30470","29940"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","EO","Male","25","25","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","HEO","Female","25","20","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","HEO","Male","10","10","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","SEO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","Male","5","5","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Kent","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Kent","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","EO","Female","10","10","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","G6","Female","5","5","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","HEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","SCS level","Female","[c]","[c]","[c]","[c]"
