"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AO","Heterosexual / straight","50","[c]","23390","23390"
"New entrant CS","2023","HM Land Registry","Outside London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AO","Unknown","150","[c]","23390","23390"
"New entrant CS","2023","HM Land Registry","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","EO","Unknown","40","[c]","28320","28080"
"New entrant CS","2023","HM Land Registry","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","AO","Heterosexual / straight","110","[c]","26920","26920"
"New entrant CS","2023","HM Revenue and Customs","London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","AO","Unknown","100","[c]","26820","26920"
"New entrant CS","2023","HM Revenue and Customs","London","EO","Heterosexual / straight","40","[c]","31910","31980"
"New entrant CS","2023","HM Revenue and Customs","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","EO","Unknown","45","[c]","31760","31980"
"New entrant CS","2023","HM Revenue and Customs","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","HEO","Heterosexual / straight","65","[c]","39030","39110"
"New entrant CS","2023","HM Revenue and Customs","London","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","HEO","Unknown","60","[c]","38210","39110"
"New entrant CS","2023","HM Revenue and Customs","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AO","Heterosexual / straight","1365","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AO","LGBO","210","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AO","Undeclared","90","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AO","Unknown","1545","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","Heterosexual / straight","305","[c]","27600","27650"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","LGBO","30","[c]","27710","27650"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","Unknown","180","[c]","27600","27650"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G7","Heterosexual / straight","100","[c]","53910","52600"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G7","Unknown","45","[c]","54800","52600"
"New entrant CS","2023","HM Revenue and Customs","Outside London","HEO","Heterosexual / straight","260","[c]","34520","34400"
"New entrant CS","2023","HM Revenue and Customs","Outside London","HEO","LGBO","40","[c]","34470","34400"
"New entrant CS","2023","HM Revenue and Customs","Outside London","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","HEO","Unknown","155","[c]","34460","34400"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO","Heterosexual / straight","160","[c]","42880","41780"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO","Unknown","60","[c]","42970","42140"
"New entrant CS","2023","HM Treasury","London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","EO","Heterosexual / straight","35","[c]","27570","27820"
"New entrant CS","2023","HM Treasury","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","HEO","Heterosexual / straight","60","[c]","32160","32970"
"New entrant CS","2023","HM Treasury","London","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AA","Unknown","55","[c]","23420","23500"
"New entrant CS","2023","Home Office","London","AO","Heterosexual / straight","90","[c]","26440","26400"
"New entrant CS","2023","Home Office","London","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AO","Unknown","520","[c]","26380","26400"
"New entrant CS","2023","Home Office","London","EO","Heterosexual / straight","125","[c]","29800","29750"
"New entrant CS","2023","Home Office","London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","EO","Unknown","640","[c]","29950","29750"
"New entrant CS","2023","Home Office","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","G7","Unknown","35","[c]","60510","59290"
"New entrant CS","2023","Home Office","London","HEO","Heterosexual / straight","35","[c]","35870","36000"
"New entrant CS","2023","Home Office","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","HEO","Unknown","155","[c]","36190","36000"
"New entrant CS","2023","Home Office","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SEO","Unknown","45","[c]","43420","43000"
"New entrant CS","2023","Home Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","AA","Unknown","40","[c]","19530","19500"
"New entrant CS","2023","Home Office","Outside London","AO","Heterosexual / straight","505","[c]","22410","22400"
"New entrant CS","2023","Home Office","Outside London","AO","LGBO","55","[c]","22400","22400"
"New entrant CS","2023","Home Office","Outside London","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","AO","Unknown","2490","[c]","22420","22400"
"New entrant CS","2023","Home Office","Outside London","EO","Heterosexual / straight","475","[c]","26120","25750"
"New entrant CS","2023","Home Office","Outside London","EO","LGBO","65","[c]","25850","25750"
"New entrant CS","2023","Home Office","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","EO","Unknown","1890","[c]","26150","25750"
"New entrant CS","2023","Home Office","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","HEO","Heterosexual / straight","40","[c]","32100","32000"
"New entrant CS","2023","Home Office","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","HEO","Unknown","140","[c]","32140","32000"
"New entrant CS","2023","Home Office","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO","Unknown","65","[c]","39560","39000"
"New entrant CS","2023","Home Office","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AO","Unknown","30","[c]","27210","26560"
"New entrant CS","2023","Ministry of Defence","London","EO","Heterosexual / straight","35","[c]","29740","29480"
"New entrant CS","2023","Ministry of Defence","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","EO","Unknown","40","[c]","29780","29520"
"New entrant CS","2023","Ministry of Defence","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","HEO","Heterosexual / straight","45","[c]","37880","37850"
"New entrant CS","2023","Ministry of Defence","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","HEO","Unknown","65","[c]","37590","37850"
"New entrant CS","2023","Ministry of Defence","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","AA","Heterosexual / straight","245","[c]","23120","21380"
"New entrant CS","2023","Ministry of Defence","Outside London","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","AA","Unknown","360","[c]","22990","21380"
"New entrant CS","2023","Ministry of Defence","Outside London","AO","Heterosexual / straight","650","[c]","22680","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","AO","LGBO","45","[c]","22730","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","AO","Undeclared","35","[c]","22470","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","AO","Unknown","820","[c]","24010","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","Heterosexual / straight","440","[c]","27340","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","LGBO","35","[c]","26680","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","Unknown","345","[c]","27760","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","G6","Heterosexual / straight","45","[c]","72160","68100"
"New entrant CS","2023","Ministry of Defence","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","G6","Unknown","40","[c]","78260","79240"
"New entrant CS","2023","Ministry of Defence","Outside London","G7","Heterosexual / straight","165","[c]","53500","52750"
"New entrant CS","2023","Ministry of Defence","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","G7","Unknown","75","[c]","55960","54440"
