"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","West Central Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Eastern Scotland","200","[c]","33940","29450"
"Leaver CS","2023","Unknown","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Inner London - West","365","[c]","32650","28840"
"Leaver CS","2023","Unknown","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North Eastern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Southern Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","255","[c]","36600","33690"
"Leaver CS","2023","Unknown","Unknown","West Central Scotland","120","[c]","33040","29100"
"Leaver CS","2023","Unknown","Unknown","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","West Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","East Anglia","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","East Wales","65","[c]","31160","25720"
"Leaver CS","2023","White","Analysis","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","35260","33130"
"Leaver CS","2023","White","Analysis","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Hampshire and Isle of Wight","65","[c]","36500","36990"
"Leaver CS","2023","White","Analysis","Inner London - East","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Inner London - West","140","[c]","43800","38280"
"Leaver CS","2023","White","Analysis","Kent","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Devon","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","East Anglia","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","95","[c]","44280","41500"
"Leaver CS","2023","White","Commercial","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Inner London - West","55","[c]","57040","48960"
"Leaver CS","2023","White","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Inner London - East","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Inner London - West","140","[c]","48960","44030"
"Leaver CS","2023","White","Communications","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Derbyshire and Nottinghamshire","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","East Anglia","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","East Wales","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Eastern Scotland","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Greater Manchester","55","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Inner London - East","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Inner London - West","35","[c]","45640","42210"
"Leaver CS","2023","White","Counter Fraud","Kent","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Merseyside","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Northumberland, and Tyne and Wear","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Southern Scotland","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Central Scotland","50","[c]","26620","27570"
"Leaver CS","2023","White","Counter Fraud","West Midlands","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","West Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","East Wales","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Eastern Scotland","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Herefordshire, Worcestershire and Warwickshire","30","[c]","21840","21500"
"Leaver CS","2023","White","Debt","Highlands and Islands","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Merseyside","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Northumberland, and Tyne and Wear","75","[c]","21960","21690"
"Leaver CS","2023","White","Debt","Outer London - South","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","South Yorkshire","30","[c]","22190","21690"
"Leaver CS","2023","White","Debt","Southern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Central Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Midlands","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","West Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
