"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","65","[c]","22870","22150"
"New entrant CS","2023","50-59","Grants Management","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","Outside London","95","[c]","32470","27950"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","HM Treasury","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Attorney General's Departments","London","30","[c]","42420","51260"
"New entrant CS","2023","50-59","Legal","Attorney General's Departments","Outside London","55","[c]","32870","24480"
"New entrant CS","2023","50-59","Legal","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Charity Commission","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Department for Business, Energy and Industrial Strategy","Outside London","40","[c]","33600","25610"
"New entrant CS","2023","50-59","No function","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Department for Environment, Food and Rural Affairs","London","10","[c]","43290","39410"
"New entrant CS","2023","50-59","No function","Department for Environment, Food and Rural Affairs","Outside London","85","[c]","31000","25920"
"New entrant CS","2023","50-59","No function","Department for International Trade","London","20","[c]","55240","46630"
"New entrant CS","2023","50-59","No function","Department for International Trade","Outside London","115","[c]","45970","43540"
"New entrant CS","2023","50-59","No function","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Department for Levelling Up, Housing and Communities","Outside London","25","[c]","50260","46720"
"New entrant CS","2023","50-59","No function","Department for Transport","London","25","[c]","32560","30830"
"New entrant CS","2023","50-59","No function","Department for Transport","Outside London","265","[c]","27400","26780"
"New entrant CS","2023","50-59","No function","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Department for Work and Pensions","Outside London","280","[c]","26180","21690"
"New entrant CS","2023","50-59","No function","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Department of Health and Social Care","London","40","[c]","58730","53400"
"New entrant CS","2023","50-59","No function","Department of Health and Social Care","Outside London","85","[c]","48230","39190"
"New entrant CS","2023","50-59","No function","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Food Standards Agency","Outside London","10","[c]","29920","28940"
"New entrant CS","2023","50-59","No function","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","HM Land Registry","Outside London","40","[c]","23870","23390"
"New entrant CS","2023","50-59","No function","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","HM Revenue and Customs","Outside London","205","[c]","23430","22520"
"New entrant CS","2023","50-59","No function","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Home Office","London","230","[c]","31620","29750"
"New entrant CS","2023","50-59","No function","Home Office","Outside London","800","[c]","25810","25750"
"New entrant CS","2023","50-59","No function","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Home Office","Unknown","15","[c]","29760","34630"
"New entrant CS","2023","50-59","No function","Ministry of Defence","London","30","[c]","37570","29250"
"New entrant CS","2023","50-59","No function","Ministry of Defence","Outside London","435","[c]","32030","27080"
"New entrant CS","2023","50-59","No function","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Ministry of Justice","London","135","[c]","28640","27640"
"New entrant CS","2023","50-59","No function","Ministry of Justice","Outside London","1405","[c]","24540","23640"
"New entrant CS","2023","50-59","No function","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","National Crime Agency","London","15","[c]","53790","42240"
"New entrant CS","2023","50-59","No function","National Crime Agency","Outside London","70","[c]","38690","36040"
"New entrant CS","2023","50-59","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Office for Standards in Education, Children's Services and Skills","London","15","[c]","58880","62610"
"New entrant CS","2023","50-59","No function","Office for Standards in Education, Children's Services and Skills","Outside London","80","[c]","58790","52750"
"New entrant CS","2023","50-59","No function","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","39540","38380"
"New entrant CS","2023","50-59","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Scottish Government","Outside London","85","[c]","25770","23190"
"New entrant CS","2023","50-59","No function","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","UK Statistics Authority","Outside London","125","[c]","22260","21200"
"New entrant CS","2023","50-59","No function","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","43510","39330"
"New entrant CS","2023","50-59","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Estyn","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","HM Revenue and Customs","Outside London","10","[c]","45100","41960"
"New entrant CS","2023","50-59","Project Delivery","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Ministry of Defence","Outside London","120","[c]","45540","41000"
"New entrant CS","2023","50-59","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","UK Statistics Authority","Outside London","10","[c]","47730","39840"
"New entrant CS","2023","50-59","Property","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Cabinet Office","Outside London","15","[c]","52190","50860"
"New entrant CS","2023","50-59","Property","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","39670","38500"
"New entrant CS","2023","50-59","Property","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","HM Revenue and Customs","Outside London","35","[c]","27790","22520"
"New entrant CS","2023","50-59","Property","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Ministry of Defence","Outside London","65","[c]","33730","33830"
"New entrant CS","2023","50-59","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Cabinet Office","Outside London","25","[c]","27690","24330"
"New entrant CS","2023","50-59","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Ministry of Defence","Outside London","155","[c]","31010","27500"
"New entrant CS","2023","50-59","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","Outside London","20","[c]","39290","34170"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Outside London","35","[c]","41560","49260"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Scottish Government","Outside London","525","[c]","33170","29100"
"New entrant CS","2023","50-59","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Welsh Government","Outside London","35","[c]","42150","36590"
"New entrant CS","2023","60-64","Analysis","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Department for Work and Pensions","Outside London","15","[c]","26760","26870"
"New entrant CS","2023","60-64","Counter Fraud","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Debt","Department for Work and Pensions","Outside London","20","[c]","21620","21690"
"New entrant CS","2023","60-64","Debt","HM Revenue and Customs","Outside London","15","[c]","22890","22520"
"New entrant CS","2023","60-64","Digital, Data & Technology","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","HM Revenue and Customs","Outside London","15","[c]","49730","44930"
"New entrant CS","2023","60-64","Digital, Data & Technology","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","25","[c]","22140","22150"
"New entrant CS","2023","60-64","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Ministry of Defence","Outside London","20","[c]","30160","27140"
"New entrant CS","2023","60-64","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
