"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Asian","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","South East (England)","AA","[c]","[c]","[c]","[c]"
