"Status","Year","Age","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","Finance","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","London","Westminster","20","[c]","42160","41530"
"Leaver Dept.","2023","60-64","No function","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","West Midlands (England)","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Analysis","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Analysis","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Communications","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Debt","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Debt","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","London","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","London","Westminster","15","[c]","27160","28510"
"New entrant CS","2023","16-19","Analysis","North East (England)","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","South West (England)","Wiltshire","10","[c]","22970","23340"
"New entrant CS","2023","16-19","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
